NAME_Geographic Area Name,B01001_001E_Total Population,B01002_001E_Median Age,B01002_002E_Median Age (Male),B01002_003E_Median Age (Female),B02001_002E_White Population,B02001_003E_Black Population,B02001_004E_American Indian Population,B02001_005E_Asian Population,B03003_003E_Hispanic or Latino Population,B19013_001E_Median Household Income,B19301_001E_Per Capita Income,B17001_002E_Population Below Poverty Level,B23025_002E_Total Labor Force,B23025_003E_Labor Force - Employed,B23025_004E_Labor Force - Unemployed,B23025_005E_Not in Labor Force,B25077_001E_Median Home Value,B25064_001E_Median Gross Rent,B25002_002E_Occupied Housing Units,B25002_003E_Vacant Housing Units,B15003_022E_Bachelor's Degree,B15003_023E_Master's Degree,B15003_024E_Professional Degree,B15003_025E_Doctorate Degree,B08301_001E_Total Commuters,B08301_010E_Public Transportation Commuters,B27001_001E_Total Healthcare Coverage,B27001_002E_With Health Insurance,B27001_003E_No Health Insurance,B11001_001E_Total Households,B11001_002E_Family Households,B11001_007E_Non-family Households,state,county,year
"Missaukee County, Michigan",15089.0,42.6,41.8,43.4,14117.0,73.0,42.0,64.0,489.0,57667.0,29386.0,1676.0,7030.0,7030.0,6547.0,483.0,153300.0,808.0,5816.0,2849.0,1263.0,426.0,48.0,58.0,6424.0,23.0,14992.0,7603.0,536.0,5816.0,4070.0,1746.0,26,113,2022-12-31
"Monroe County, Michigan",154823.0,42.6,41.6,43.7,142046.0,3322.0,157.0,569.0,6134.0,72573.0,37704.0,16690.0,75402.0,75313.0,71039.0,4274.0,202200.0,996.0,62240.0,3706.0,15952.0,6969.0,1211.0,710.0,69702.0,144.0,153758.0,76728.0,5238.0,62240.0,40613.0,21627.0,26,115,2022-12-31
"Montcalm County, Michigan",66901.0,40.6,40.0,41.4,60361.0,2139.0,182.0,152.0,2476.0,61250.0,28370.0,7882.0,30088.0,30047.0,28771.0,1276.0,154900.0,823.0,23984.0,3965.0,4683.0,1783.0,232.0,107.0,28450.0,25.0,64357.0,33502.0,1991.0,23984.0,16496.0,7488.0,26,117,2022-12-31
"Montmorency County, Michigan",9261.0,56.2,55.7,56.7,8806.0,27.0,61.0,22.0,138.0,46345.0,28394.0,1690.0,3389.0,3389.0,3179.0,210.0,125600.0,802.0,4678.0,4274.0,741.0,279.0,48.0,46.0,3115.0,0.0,9187.0,4679.0,216.0,4678.0,2846.0,1832.0,26,119,2022-12-31
"Muskegon County, Michigan",175947.0,39.4,38.4,40.4,137379.0,23050.0,1239.0,1334.0,10739.0,61347.0,30812.0,21923.0,83358.0,83299.0,77082.0,6217.0,162300.0,915.0,66595.0,8044.0,17502.0,5966.0,1238.0,435.0,75385.0,121.0,171459.0,84523.0,6388.0,66595.0,44773.0,21822.0,26,121,2022-12-31
"Newaygo County, Michigan",50130.0,42.4,41.8,43.4,45537.0,474.0,244.0,163.0,3048.0,59065.0,29687.0,7537.0,22618.0,22613.0,21560.0,1053.0,165000.0,854.0,19047.0,5642.0,4372.0,1589.0,296.0,174.0,21259.0,71.0,49647.0,25151.0,1622.0,19047.0,13333.0,5714.0,26,123,2022-12-31
"Oakland County, Michigan",1272264.0,41.1,39.7,42.6,913135.0,167691.0,2236.0,102915.0,57851.0,92620.0,53157.0,97107.0,693106.0,692673.0,659664.0,33009.0,302800.0,1243.0,524762.0,30551.0,253140.0,145801.0,34240.0,16060.0,646051.0,2146.0,1265417.0,625779.0,41353.0,524762.0,326975.0,197787.0,26,125,2022-12-31
"Oceana County, Michigan",26707.0,43.8,42.8,44.6,24049.0,243.0,247.0,25.0,4111.0,60691.0,28786.0,3657.0,12030.0,12023.0,11417.0,606.0,151700.0,796.0,9936.0,5676.0,2357.0,1011.0,129.0,187.0,11214.0,11.0,26522.0,13595.0,858.0,9936.0,7114.0,2822.0,26,127,2022-12-31
"Ogemaw County, Michigan",20820.0,50.6,49.8,51.9,19762.0,101.0,85.0,164.0,469.0,50377.0,28837.0,3485.0,8295.0,8284.0,7697.0,587.0,125300.0,782.0,9089.0,6257.0,1535.0,541.0,143.0,68.0,7482.0,20.0,20538.0,10375.0,493.0,9089.0,5929.0,3160.0,26,129,2022-12-31
"Ontonagon County, Michigan",5862.0,59.2,59.3,59.1,5539.0,53.0,29.0,31.0,92.0,48316.0,30182.0,794.0,2159.0,2156.0,2020.0,136.0,89700.0,545.0,2872.0,2399.0,502.0,191.0,32.0,15.0,1992.0,3.0,5800.0,2961.0,91.0,2872.0,1749.0,1123.0,26,131,2022-12-31
"Osceola County, Michigan",23022.0,43.5,42.4,44.8,21579.0,235.0,52.0,79.0,537.0,54875.0,27211.0,3551.0,9795.0,9762.0,9014.0,748.0,128200.0,739.0,8877.0,3742.0,1796.0,693.0,83.0,114.0,8921.0,19.0,22706.0,11559.0,805.0,8877.0,6057.0,2820.0,26,133,2022-12-31
"Oscoda County, Michigan",8264.0,52.0,51.4,53.4,7848.0,35.0,46.0,26.0,159.0,48692.0,26129.0,1139.0,3045.0,3038.0,2768.0,270.0,122500.0,736.0,3500.0,4249.0,579.0,244.0,10.0,16.0,2719.0,4.0,8219.0,4207.0,274.0,3500.0,2185.0,1315.0,26,135,2022-12-31
"Otsego County, Michigan",25221.0,44.6,43.5,45.8,23913.0,246.0,78.0,121.0,467.0,62865.0,34190.0,2653.0,12456.0,12443.0,11847.0,596.0,178400.0,865.0,10766.0,4115.0,3142.0,1310.0,235.0,69.0,11517.0,56.0,25057.0,12697.0,903.0,10766.0,6966.0,3800.0,26,137,2022-12-31
"Ottawa County, Michigan",296183.0,35.8,35.1,36.5,255482.0,5068.0,1256.0,8032.0,30237.0,83932.0,39116.0,21639.0,159621.0,159492.0,153468.0,6024.0,269200.0,1080.0,108362.0,6339.0,45105.0,17733.0,2512.0,2791.0,150765.0,751.0,294651.0,146456.0,10640.0,108362.0,76897.0,31465.0,26,139,2022-12-31
"Presque Isle County, Michigan",13083.0,56.1,56.1,56.1,12540.0,60.0,26.0,53.0,214.0,55986.0,34698.0,1645.0,5052.0,5050.0,4725.0,325.0,124800.0,633.0,6110.0,3741.0,1389.0,487.0,138.0,28.0,4614.0,2.0,12980.0,6510.0,339.0,6110.0,4037.0,2073.0,26,141,2022-12-31
"Roscommon County, Michigan",23556.0,57.0,56.7,57.2,22077.0,94.0,35.0,119.0,516.0,49898.0,34587.0,3758.0,8616.0,8614.0,8120.0,494.0,133400.0,776.0,11358.0,11824.0,1983.0,959.0,487.0,71.0,7879.0,22.0,23364.0,11816.0,438.0,11358.0,6635.0,4723.0,26,143,2022-12-31
"Saginaw County, Michigan",189821.0,41.0,39.3,42.5,137164.0,35774.0,691.0,2267.0,17159.0,56579.0,32839.0,33469.0,87417.0,87326.0,81523.0,5803.0,131100.0,876.0,78000.0,8101.0,19474.0,7758.0,1804.0,948.0,79772.0,300.0,186426.0,90122.0,6539.0,78000.0,48364.0,29636.0,26,145,2022-12-31
"St. Clair County, Michigan",160257.0,44.1,43.0,45.2,147655.0,3753.0,284.0,759.0,5832.0,66887.0,35483.0,18761.0,79382.0,79287.0,73964.0,5323.0,197300.0,982.0,65989.0,6245.0,14300.0,6869.0,1204.0,427.0,71975.0,570.0,158988.0,79597.0,4675.0,65989.0,44340.0,21649.0,26,147,2022-12-31
"St. Joseph County, Michigan",60887.0,39.8,38.5,40.9,54037.0,1318.0,28.0,323.0,5233.0,62281.0,30171.0,7714.0,29485.0,29485.0,27936.0,1549.0,152800.0,811.0,23478.0,3720.0,4415.0,2142.0,311.0,198.0,27239.0,23.0,60390.0,30363.0,2257.0,23478.0,15477.0,8001.0,26,149,2022-12-31
"Sanilac County, Michigan",40759.0,45.2,44.4,46.2,38527.0,173.0,57.0,84.0,1653.0,55740.0,30904.0,6004.0,18581.0,18565.0,17349.0,1216.0,149300.0,770.0,17296.0,4483.0,2940.0,1123.0,296.0,80.0,17035.0,37.0,40399.0,20385.0,1274.0,17296.0,11226.0,6070.0,26,151,2022-12-31
"Schoolcraft County, Michigan",8062.0,51.8,51.3,52.5,6836.0,45.0,453.0,35.0,114.0,55071.0,33805.0,1272.0,3460.0,3460.0,3186.0,274.0,129100.0,572.0,3785.0,2202.0,807.0,352.0,64.0,24.0,3155.0,8.0,7967.0,4000.0,175.0,3785.0,2244.0,1541.0,26,153,2022-12-31
"Shiawassee County, Michigan",68124.0,43.2,41.6,44.5,64633.0,449.0,178.0,198.0,2077.0,62498.0,33328.0,7402.0,33374.0,33281.0,31932.0,1349.0,151900.0,851.0,27925.0,2305.0,6225.0,2375.0,337.0,365.0,31454.0,74.0,67601.0,33689.0,2260.0,27925.0,18342.0,9583.0,26,155,2022-12-31
"Tuscola County, Michigan",53218.0,44.7,43.0,46.4,50123.0,662.0,173.0,262.0,2020.0,59815.0,30698.0,6443.0,24383.0,24383.0,22892.0,1491.0,127200.0,782.0,21518.0,2459.0,3977.0,1558.0,206.0,149.0,22372.0,76.0,52624.0,26655.0,1836.0,21518.0,13890.0,7628.0,26,157,2022-12-31
"Van Buren County, Michigan",75636.0,40.8,40.1,41.5,63162.0,2559.0,421.0,472.0,8974.0,65531.0,32361.0,10591.0,36133.0,36063.0,34382.0,1681.0,172100.0,843.0,29609.0,7467.0,7423.0,3303.0,578.0,310.0,33874.0,84.0,75034.0,37498.0,2789.0,29609.0,20989.0,8620.0,26,159,2022-12-31
"Washtenaw County, Michigan",370231.0,34.4,33.4,35.4,262172.0,42895.0,855.0,33933.0,18908.0,84245.0,49568.0,48358.0,198161.0,197953.0,188675.0,9278.0,336300.0,1335.0,148704.0,8399.0,62954.0,44756.0,12091.0,14785.0,184417.0,7199.0,365305.0,182688.0,10555.0,148704.0,84228.0,64476.0,26,161,2022-12-31
"Wayne County, Michigan",1781641.0,37.7,36.1,39.3,905956.0,670722.0,5497.0,61624.0,112699.0,57223.0,32643.0,355857.0,836262.0,835963.0,760955.0,75008.0,158600.0,1043.0,688461.0,103708.0,192328.0,96057.0,19423.0,11594.0,742431.0,17334.0,1770251.0,858179.0,70351.0,688461.0,411619.0,276842.0,26,163,2022-12-31
"Wexford County, Michigan",33766.0,42.2,41.8,42.9,31383.0,336.0,128.0,194.0,778.0,58652.0,29617.0,4425.0,15058.0,15027.0,14075.0,952.0,146100.0,831.0,13167.0,3311.0,3061.0,1275.0,205.0,139.0,13849.0,75.0,33468.0,16810.0,1303.0,13167.0,8934.0,4233.0,26,165,2022-12-31
"Aitkin County, Minnesota",15859.0,56.2,56.4,56.1,14833.0,73.0,303.0,24.0,229.0,56406.0,32980.0,1931.0,6503.0,6503.0,6124.0,379.0,222100.0,815.0,6797.0,7400.0,1552.0,515.0,143.0,61.0,5940.0,5.0,15678.0,7903.0,338.0,6797.0,4180.0,2617.0,27,001,2022-12-31
"Anoka County, Minnesota",363985.0,38.8,38.1,39.5,288143.0,28448.0,1994.0,19004.0,18621.0,95782.0,43106.0,22852.0,202798.0,202524.0,194364.0,8160.0,302300.0,1356.0,134390.0,4143.0,56466.0,17101.0,2712.0,2060.0,190371.0,3126.0,361452.0,181612.0,13203.0,134390.0,94655.0,39735.0,27,003,2022-12-31
"Becker County, Minnesota",35202.0,42.5,42.6,42.3,30449.0,271.0,1826.0,241.0,805.0,68683.0,38444.0,3754.0,17370.0,17348.0,16607.0,741.0,249600.0,854.0,14134.0,5539.0,4375.0,1392.0,416.0,180.0,16252.0,101.0,34776.0,17442.0,1367.0,14134.0,9254.0,4880.0,27,005,2022-12-31
"Beltrami County, Minnesota",46274.0,35.0,34.0,36.3,32991.0,584.0,9020.0,304.0,1208.0,62173.0,32055.0,7160.0,22674.0,22633.0,21422.0,1211.0,203900.0,935.0,17870.0,3533.0,5532.0,2305.0,712.0,486.0,21007.0,292.0,45679.0,23055.0,1967.0,17870.0,11135.0,6735.0,27,007,2022-12-31
"Benton County, Minnesota",41300.0,36.2,35.7,36.4,36349.0,2274.0,198.0,424.0,1268.0,70346.0,35885.0,3780.0,23323.0,23270.0,22406.0,864.0,229300.0,907.0,16312.0,1006.0,4502.0,1501.0,297.0,150.0,22016.0,159.0,40680.0,20557.0,1603.0,16312.0,10049.0,6263.0,27,009,2022-12-31
"Big Stone County, Minnesota",5161.0,47.7,45.7,48.8,4931.0,7.0,17.0,39.0,115.0,63024.0,35797.0,523.0,2408.0,2408.0,2360.0,48.0,115000.0,707.0,2242.0,738.0,475.0,194.0,60.0,33.0,2256.0,26.0,5016.0,2596.0,192.0,2242.0,1361.0,881.0,27,011,2022-12-31
"Blue Earth County, Minnesota",69022.0,31.4,30.5,32.1,60623.0,3217.0,109.0,1719.0,2854.0,70906.0,35182.0,10756.0,40358.0,40309.0,38801.0,1508.0,239200.0,1007.0,27110.0,2154.0,9412.0,3362.0,666.0,822.0,37318.0,626.0,68309.0,34669.0,2309.0,27110.0,15507.0,11603.0,27,013,2022-12-31
"Brown County, Minnesota",25880.0,42.0,39.7,43.8,24403.0,219.0,79.0,141.0,1254.0,67038.0,35340.0,1918.0,13866.0,13866.0,13487.0,379.0,165200.0,825.0,10926.0,839.0,3020.0,913.0,239.0,68.0,13314.0,59.0,25512.0,12922.0,920.0,10926.0,6944.0,3982.0,27,015,2022-12-31
"Carlton County, Minnesota",36362.0,41.6,40.4,42.8,32107.0,725.0,1438.0,162.0,673.0,74660.0,35642.0,4396.0,17583.0,17518.0,16701.0,817.0,218000.0,955.0,13795.0,1944.0,4272.0,1564.0,371.0,219.0,16454.0,48.0,34673.0,17833.0,1188.0,13795.0,9158.0,4637.0,27,017,2022-12-31
"Carver County, Minnesota",107216.0,38.5,38.2,38.8,95099.0,1742.0,201.0,3487.0,4736.0,116308.0,55216.0,4012.0,60421.0,60407.0,58541.0,1866.0,400500.0,1384.0,39293.0,1277.0,23365.0,8702.0,1998.0,1167.0,58029.0,666.0,106919.0,53537.0,4047.0,39293.0,28938.0,10355.0,27,019,2022-12-31
"Cass County, Minnesota",30288.0,49.0,48.4,50.0,24693.0,144.0,2846.0,158.0,742.0,61970.0,34505.0,3653.0,13888.0,13870.0,12987.0,883.0,241000.0,874.0,12482.0,11654.0,3915.0,1130.0,337.0,137.0,12703.0,73.0,30016.0,15449.0,1000.0,12482.0,8122.0,4360.0,27,021,2022-12-31
"Chippewa County, Minnesota",12466.0,41.8,38.0,43.5,10807.0,142.0,170.0,154.0,1015.0,62112.0,32772.0,1368.0,6382.0,6381.0,6048.0,333.0,138900.0,788.0,5206.0,434.0,1134.0,466.0,61.0,43.0,5806.0,15.0,12204.0,6157.0,494.0,5206.0,3046.0,2160.0,27,023,2022-12-31
"Chisago County, Minnesota",56927.0,40.8,40.2,42.1,52816.0,613.0,246.0,725.0,1453.0,97446.0,41814.0,3471.0,31281.0,31259.0,30092.0,1167.0,299800.0,1095.0,20911.0,1532.0,6656.0,2119.0,383.0,213.0,29403.0,294.0,55670.0,28606.0,1993.0,20911.0,15491.0,5420.0,27,025,2022-12-31
"Clay County, Minnesota",65307.0,32.8,32.7,33.0,57105.0,2993.0,828.0,967.0,3176.0,75006.0,36586.0,9165.0,35943.0,35830.0,34404.0,1426.0,241400.0,972.0,25512.0,1475.0,9991.0,3167.0,654.0,814.0,33554.0,321.0,64745.0,32227.0,2531.0,25512.0,15439.0,10073.0,27,027,2022-12-31
"Clearwater County, Minnesota",8541.0,41.6,40.4,42.9,7181.0,15.0,570.0,56.0,214.0,62723.0,31879.0,943.0,3930.0,3926.0,3628.0,298.0,161800.0,753.0,3196.0,1268.0,748.0,245.0,33.0,32.0,3576.0,6.0,8405.0,4243.0,307.0,3196.0,2130.0,1066.0,27,029,2022-12-31
"Cook County, Minnesota",5611.0,52.2,52.4,51.6,4787.0,18.0,417.0,50.0,142.0,71937.0,44316.0,477.0,2967.0,2967.0,2876.0,91.0,289500.0,874.0,2672.0,3310.0,1266.0,628.0,49.0,146.0,2758.0,28.0,5565.0,2785.0,128.0,2672.0,1617.0,1055.0,27,031,2022-12-31
"Cottonwood County, Minnesota",11481.0,41.4,39.0,43.0,9787.0,178.0,33.0,445.0,1049.0,63586.0,32818.0,1448.0,5619.0,5619.0,5398.0,221.0,141600.0,755.0,4613.0,544.0,1318.0,319.0,70.0,49.0,5231.0,0.0,11267.0,5728.0,412.0,4613.0,2932.0,1681.0,27,033,2022-12-31
"Crow Wing County, Minnesota",66558.0,45.0,44.1,46.0,63000.0,416.0,479.0,288.0,1076.0,65975.0,36878.0,6841.0,32580.0,32540.0,30900.0,1640.0,245200.0,888.0,28141.0,13655.0,8574.0,3248.0,915.0,325.0,30545.0,120.0,65752.0,32855.0,2020.0,28141.0,17805.0,10336.0,27,035,2022-12-31
"Dakota County, Minnesota",439179.0,38.4,37.2,39.5,342633.0,31094.0,1241.0,22759.0,33779.0,101360.0,48894.0,24600.0,249005.0,248588.0,239442.0,9146.0,341200.0,1410.0,169404.0,4760.0,89817.0,30719.0,7393.0,3754.0,235955.0,5225.0,436864.0,217098.0,17186.0,169404.0,116096.0,53308.0,27,037,2022-12-31
"Dodge County, Minnesota",20893.0,38.3,37.5,39.1,19196.0,161.0,75.0,114.0,1066.0,92890.0,42838.0,1018.0,11793.0,11778.0,11441.0,337.0,245800.0,901.0,7827.0,507.0,3107.0,921.0,98.0,85.0,11295.0,79.0,20775.0,10574.0,822.0,7827.0,5748.0,2079.0,27,039,2022-12-31
"Douglas County, Minnesota",39081.0,44.2,42.5,46.1,37411.0,149.0,101.0,196.0,767.0,72472.0,41889.0,3281.0,20309.0,20277.0,19658.0,619.0,277800.0,847.0,17252.0,4629.0,5526.0,1634.0,473.0,308.0,19442.0,29.0,38561.0,19469.0,1506.0,17252.0,11257.0,5995.0,27,041,2022-12-31
"Faribault County, Minnesota",13931.0,44.6,42.6,46.9,12667.0,73.0,36.0,66.0,1072.0,64000.0,35307.0,1555.0,7204.0,7195.0,6889.0,306.0,116000.0,697.0,6006.0,909.0,1615.0,405.0,55.0,45.0,6728.0,24.0,13657.0,7002.0,493.0,6006.0,3821.0,2185.0,27,043,2022-12-31
"Fillmore County, Minnesota",21251.0,42.1,40.8,43.6,20375.0,97.0,11.0,121.0,402.0,73234.0,35645.0,1805.0,11131.0,11131.0,10778.0,353.0,196200.0,724.0,8460.0,1149.0,2279.0,896.0,123.0,97.0,10541.0,103.0,20840.0,10701.0,798.0,8460.0,5720.0,2740.0,27,045,2022-12-31
"Freeborn County, Minnesota",30857.0,44.1,43.2,45.1,26387.0,367.0,106.0,909.0,3284.0,65679.0,36751.0,2895.0,15376.0,15364.0,14695.0,669.0,154700.0,803.0,12890.0,1260.0,2625.0,793.0,277.0,54.0,14440.0,24.0,30418.0,15225.0,1040.0,12890.0,8073.0,4817.0,27,047,2022-12-31
"Goodhue County, Minnesota",47697.0,42.0,41.0,43.4,43539.0,766.0,536.0,414.0,1728.0,78338.0,40087.0,4253.0,24975.0,24971.0,23981.0,990.0,254500.0,895.0,19633.0,1272.0,6173.0,2306.0,616.0,275.0,23597.0,329.0,46847.0,23517.0,1593.0,19633.0,12374.0,7259.0,27,049,2022-12-31
"Grant County, Minnesota",6091.0,44.3,43.7,45.1,5762.0,39.0,28.0,8.0,154.0,67600.0,36750.0,607.0,3022.0,3021.0,2908.0,113.0,161100.0,778.0,2540.0,626.0,606.0,156.0,37.0,27.0,2864.0,5.0,6046.0,3114.0,223.0,2540.0,1703.0,837.0,27,051,2022-12-31
"Hennepin County, Minnesota",1270787.0,37.2,36.5,37.9,876481.0,168955.0,7887.0,90694.0,89878.0,92595.0,55199.0,122904.0,735558.0,734801.0,703017.0,31784.0,358000.0,1373.0,529029.0,27944.0,292492.0,123007.0,31392.0,18807.0,690929.0,33099.0,1261222.0,628309.0,46819.0,529029.0,299267.0,229762.0,27,053,2022-12-31
"Houston County, Minnesota",18826.0,44.6,43.5,46.6,17796.0,107.0,40.0,93.0,267.0,71580.0,39340.0,1337.0,10191.0,10191.0,10033.0,158.0,216400.0,870.0,8028.0,697.0,2685.0,697.0,134.0,81.0,9853.0,17.0,18615.0,9351.0,634.0,8028.0,5064.0,2964.0,27,055,2022-12-31
"Hubbard County, Minnesota",21479.0,48.1,47.6,48.8,19814.0,146.0,525.0,65.0,568.0,67197.0,36944.0,2143.0,10052.0,10023.0,9594.0,429.0,245500.0,827.0,8778.0,5951.0,3032.0,1168.0,272.0,160.0,9402.0,54.0,21265.0,10901.0,714.0,8778.0,5906.0,2872.0,27,057,2022-12-31
"Isanti County, Minnesota",41257.0,40.2,39.2,41.3,38766.0,392.0,157.0,742.0,996.0,84063.0,38609.0,3591.0,22038.0,22017.0,21088.0,929.0,262500.0,1161.0,15572.0,1110.0,4173.0,1095.0,199.0,192.0,20699.0,115.0,41092.0,20861.0,1500.0,15572.0,10449.0,5123.0,27,059,2022-12-31
"Itasca County, Minnesota",45054.0,46.8,45.6,48.5,40432.0,274.0,1286.0,125.0,765.0,63962.0,34528.0,5161.0,20490.0,20470.0,19200.0,1270.0,198500.0,896.0,18121.0,7474.0,5232.0,2137.0,481.0,236.0,18780.0,184.0,44307.0,22521.0,1401.0,18121.0,11717.0,6404.0,27,061,2022-12-31
"Jackson County, Minnesota",9990.0,44.4,42.6,46.5,9265.0,49.0,3.0,146.0,426.0,68368.0,37818.0,958.0,5375.0,5375.0,5266.0,109.0,140500.0,764.0,4391.0,521.0,1255.0,293.0,76.0,32.0,5193.0,25.0,9875.0,5093.0,412.0,4391.0,2550.0,1841.0,27,063,2022-12-31
"Kanabec County, Minnesota",16145.0,44.8,44.9,44.7,15306.0,66.0,62.0,77.0,292.0,68995.0,33805.0,1549.0,8017.0,8012.0,7661.0,351.0,205400.0,863.0,6518.0,1252.0,1074.0,530.0,88.0,33.0,7466.0,44.0,15961.0,7984.0,438.0,6518.0,4293.0,2225.0,27,065,2022-12-31
"Kandiyohi County, Minnesota",43686.0,40.0,39.1,40.9,36541.0,2651.0,232.0,489.0,5717.0,73285.0,35814.0,4640.0,23114.0,23109.0,22221.0,888.0,214600.0,800.0,17128.0,2904.0,5365.0,1605.0,449.0,181.0,21810.0,252.0,42977.0,21906.0,1764.0,17128.0,11549.0,5579.0,27,067,2022-12-31
"Kittson County, Minnesota",4191.0,48.0,45.7,49.5,3937.0,34.0,10.0,21.0,56.0,66000.0,35565.0,443.0,2125.0,2125.0,2060.0,65.0,122100.0,649.0,1722.0,560.0,563.0,196.0,46.0,6.0,2030.0,0.0,4033.0,2040.0,128.0,1722.0,1078.0,644.0,27,069,2022-12-31
"Koochiching County, Minnesota",12072.0,50.6,50.0,51.5,11032.0,91.0,220.0,83.0,168.0,59779.0,36515.0,1375.0,5963.0,5963.0,5661.0,302.0,132200.0,686.0,5703.0,1737.0,1188.0,305.0,56.0,9.0,5539.0,29.0,11852.0,6043.0,335.0,5703.0,3230.0,2473.0,27,071,2022-12-31
"Lac qui Parle County, Minnesota",6736.0,48.7,47.8,49.8,6395.0,36.0,7.0,47.0,176.0,66967.0,37520.0,570.0,3283.0,3275.0,3205.0,70.0,127300.0,750.0,2838.0,645.0,770.0,166.0,56.0,25.0,3142.0,6.0,6598.0,3364.0,231.0,2838.0,1828.0,1010.0,27,073,2022-12-31
"Lake County, Minnesota",10915.0,49.7,48.9,50.3,10482.0,31.0,33.0,15.0,177.0,73860.0,39930.0,921.0,5066.0,5066.0,4926.0,140.0,200900.0,837.0,5036.0,2343.0,1397.0,571.0,110.0,60.0,4850.0,11.0,10740.0,5557.0,340.0,5036.0,3161.0,1875.0,27,075,2022-12-31
"Lake of the Woods County, Minnesota",3786.0,51.2,48.6,52.6,3468.0,15.0,81.0,4.0,19.0,61667.0,35308.0,399.0,1983.0,1983.0,1942.0,41.0,204300.0,821.0,1632.0,1804.0,466.0,109.0,24.0,18.0,1912.0,13.0,3735.0,1992.0,176.0,1632.0,976.0,656.0,27,077,2022-12-31
"Le Sueur County, Minnesota",28795.0,41.3,40.4,42.4,26683.0,251.0,126.0,125.0,1916.0,87180.0,41400.0,2123.0,16021.0,16000.0,15425.0,575.0,271900.0,878.0,11340.0,1549.0,3466.0,1037.0,294.0,119.0,15133.0,22.0,28619.0,14583.0,1074.0,11340.0,8012.0,3328.0,27,079,2022-12-31
"Lincoln County, Minnesota",5630.0,44.6,43.6,45.5,5415.0,9.0,6.0,19.0,125.0,64750.0,35638.0,496.0,2888.0,2888.0,2810.0,78.0,139500.0,677.0,2433.0,629.0,619.0,203.0,33.0,27.0,2761.0,10.0,5454.0,2801.0,213.0,2433.0,1491.0,942.0,27,081,2022-12-31
"Lyon County, Minnesota",25352.0,36.8,35.9,38.1,21277.0,780.0,43.0,1233.0,1934.0,68919.0,35256.0,3017.0,13148.0,13147.0,12747.0,400.0,177600.0,718.0,9924.0,1264.0,3203.0,820.0,101.0,330.0,12595.0,23.0,25056.0,12409.0,965.0,9924.0,6351.0,3573.0,27,083,2022-12-31
"McLeod County, Minnesota",36727.0,41.3,39.1,43.0,33844.0,209.0,98.0,255.0,2542.0,73296.0,39361.0,2587.0,19783.0,19772.0,19144.0,628.0,214300.0,831.0,14825.0,1044.0,3176.0,1221.0,338.0,96.0,18781.0,103.0,36362.0,18279.0,1302.0,14825.0,9408.0,5417.0,27,085,2022-12-31
"Mahnomen County, Minnesota",5389.0,35.1,33.6,36.3,2462.0,23.0,1975.0,24.0,258.0,52739.0,24710.0,1083.0,2264.0,2264.0,2030.0,234.0,132900.0,693.0,1879.0,690.0,314.0,97.0,20.0,13.0,1963.0,26.0,5355.0,2754.0,278.0,1879.0,1222.0,657.0,27,087,2022-12-31
"Marshall County, Minnesota",9017.0,42.8,42.2,43.3,8491.0,30.0,37.0,25.0,437.0,69396.0,35920.0,655.0,4475.0,4474.0,4346.0,128.0,140900.0,694.0,3746.0,684.0,917.0,195.0,36.0,20.0,4245.0,0.0,8917.0,4567.0,367.0,3746.0,2331.0,1415.0,27,089,2022-12-31
"Martin County, Minnesota",19960.0,44.8,43.5,46.3,18869.0,122.0,34.0,98.0,1076.0,61674.0,35152.0,2305.0,10439.0,10430.0,9889.0,541.0,148100.0,767.0,8870.0,867.0,2185.0,744.0,200.0,154.0,9657.0,20.0,19738.0,10006.0,705.0,8870.0,5413.0,3457.0,27,091,2022-12-31
"Meeker County, Minnesota",23352.0,42.3,41.3,42.9,22154.0,75.0,80.0,49.0,998.0,75926.0,37233.0,1736.0,12083.0,12071.0,11764.0,307.0,216800.0,860.0,8975.0,1643.0,2195.0,728.0,194.0,73.0,11624.0,40.0,23026.0,11913.0,867.0,8975.0,6115.0,2860.0,27,093,2022-12-31
"Mille Lacs County, Minnesota",26680.0,40.8,40.0,41.5,23756.0,112.0,1231.0,160.0,708.0,68088.0,33933.0,2871.0,13655.0,13653.0,13012.0,641.0,221300.0,874.0,10546.0,2329.0,2083.0,813.0,112.0,65.0,12727.0,184.0,26266.0,13416.0,1029.0,10546.0,6819.0,3727.0,27,095,2022-12-31
"Morrison County, Minnesota",34023.0,42.2,41.9,42.8,32557.0,110.0,27.0,111.0,604.0,66264.0,34269.0,3448.0,17401.0,17314.0,16605.0,709.0,220600.0,779.0,13718.0,2412.0,2922.0,835.0,289.0,93.0,16347.0,106.0,33598.0,17134.0,1205.0,13718.0,9033.0,4685.0,27,097,2022-12-31
"Mower County, Minnesota",40082.0,39.1,38.1,39.8,32527.0,1534.0,65.0,2185.0,5064.0,66972.0,33921.0,4665.0,20141.0,20137.0,19494.0,643.0,158000.0,818.0,15653.0,1280.0,4275.0,1558.0,316.0,250.0,19181.0,210.0,39563.0,20252.0,1698.0,15653.0,10321.0,5332.0,27,099,2022-12-31
"Murray County, Minnesota",8170.0,46.7,45.9,47.7,7516.0,47.0,2.0,117.0,380.0,71500.0,38783.0,595.0,4155.0,4154.0,4031.0,123.0,163500.0,697.0,3532.0,886.0,971.0,198.0,42.0,44.0,3979.0,0.0,8082.0,4089.0,237.0,3532.0,2241.0,1291.0,27,101,2022-12-31
