NAME_Geographic Area Name,B01001_001E_Total Population,B01002_001E_Median Age,B01002_002E_Median Age (Male),B01002_003E_Median Age (Female),B02001_002E_White Population,B02001_003E_Black Population,B02001_004E_American Indian Population,B02001_005E_Asian Population,B03003_003E_Hispanic or Latino Population,B19013_001E_Median Household Income,B19301_001E_Per Capita Income,B17001_002E_Population Below Poverty Level,B23025_002E_Total Labor Force,B23025_003E_Labor Force - Employed,B23025_004E_Labor Force - Unemployed,B23025_005E_Not in Labor Force,B25077_001E_Median Home Value,B25064_001E_Median Gross Rent,B25002_002E_Occupied Housing Units,B25002_003E_Vacant Housing Units,B15003_022E_Bachelor's Degree,B15003_023E_Master's Degree,B15003_024E_Professional Degree,B15003_025E_Doctorate Degree,B08301_001E_Total Commuters,B08301_010E_Public Transportation Commuters,B27001_001E_Total Healthcare Coverage,B27001_002E_With Health Insurance,B27001_003E_No Health Insurance,B11001_001E_Total Households,B11001_002E_Family Households,B11001_007E_Non-family Households,state,county,year
"Crisp County, Georgia",22713.0,38.5,36.3,42.2,11973.0,10344.0,0.0,43.0,782.0,36042.0,22933.0,7085.0,10232.0,10232.0,9049.0,1183.0,83100.0,649.0,8585.0,2207.0,1356.0,511.0,212.0,57.0,8873.0,29.0,22303.0,10658.0,1019.0,8585.0,5712.0,2873.0,13,081,2019-12-31
"Cobb County, Georgia",751218.0,36.7,35.5,37.8,440462.0,207059.0,1941.0,40271.0,97481.0,77932.0,40031.0,67319.0,416077.0,415186.0,396869.0,18317.0,253900.0,1202.0,280374.0,19673.0,151687.0,64390.0,14661.0,7948.0,389924.0,3826.0,746238.0,360395.0,29173.0,280374.0,189539.0,90835.0,13,067,2019-12-31
"Dade County, Georgia",16197.0,42.6,40.5,43.6,15318.0,134.0,0.0,285.0,370.0,42581.0,24000.0,2023.0,7539.0,7458.0,7057.0,401.0,123500.0,724.0,6195.0,1095.0,1191.0,443.0,15.0,36.0,6924.0,18.0,15973.0,7760.0,497.0,6195.0,4539.0,1656.0,13,083,2019-12-31
"Brooks County, Georgia",15590.0,42.0,40.8,44.4,9298.0,5604.0,0.0,66.0,920.0,38285.0,25700.0,3500.0,6622.0,6614.0,6074.0,540.0,107800.0,685.0,6335.0,1456.0,1394.0,430.0,84.0,57.0,6018.0,45.0,15494.0,7535.0,636.0,6335.0,4015.0,2320.0,13,027,2019-12-31
"Elbert County, Georgia",19166.0,42.6,40.3,44.9,13059.0,5727.0,0.0,109.0,1093.0,38678.0,22355.0,4029.0,8401.0,8392.0,7769.0,623.0,84700.0,685.0,7559.0,2071.0,926.0,455.0,144.0,32.0,7685.0,10.0,18934.0,9091.0,720.0,7559.0,5065.0,2494.0,13,105,2019-12-31
"Jenkins County, Georgia",8793.0,44.3,37.8,47.7,5207.0,3070.0,126.0,98.0,718.0,27375.0,15531.0,2655.0,3474.0,3474.0,3319.0,155.0,74500.0,548.0,3443.0,1378.0,277.0,104.0,80.0,0.0,3188.0,0.0,8717.0,4053.0,621.0,3443.0,2095.0,1348.0,13,165,2019-12-31
"Newton County, Georgia",108079.0,36.4,34.1,37.8,54442.0,48483.0,344.0,1205.0,6035.0,56316.0,25247.0,16559.0,52581.0,52445.0,48967.0,3478.0,151800.0,1010.0,37018.0,2294.0,8581.0,3707.0,779.0,628.0,47787.0,333.0,107131.0,50581.0,4199.0,37018.0,26621.0,10397.0,13,217,2019-12-31
"Colquitt County, Georgia",45486.0,36.8,34.9,38.0,29029.0,10622.0,491.0,380.0,8737.0,36435.0,20529.0,11124.0,20259.0,20259.0,18685.0,1574.0,85600.0,647.0,15505.0,3145.0,1984.0,1240.0,400.0,140.0,18245.0,265.0,45058.0,22197.0,1948.0,15505.0,10663.0,4842.0,13,071,2019-12-31
"Clayton County, Georgia",283538.0,32.5,30.6,34.2,46348.0,196495.0,464.0,14592.0,37475.0,47864.0,20970.0,51525.0,140512.0,140346.0,129683.0,10663.0,108500.0,991.0,94279.0,11314.0,22603.0,8548.0,1948.0,1225.0,125885.0,4202.0,279870.0,129828.0,13349.0,94279.0,62820.0,31459.0,13,063,2019-12-31
"Hall County, Georgia",198667.0,36.7,35.5,38.1,170110.0,14345.0,458.0,3538.0,56409.0,62984.0,29680.0,27432.0,97072.0,96934.0,93448.0,3486.0,201300.0,963.0,64352.0,8783.0,19688.0,7990.0,2763.0,1315.0,92200.0,246.0,197765.0,98258.0,8401.0,64352.0,48149.0,16203.0,13,139,2019-12-31
"Hawaii County, Hawaii",199459.0,42.7,42.0,43.3,66493.0,1266.0,977.0,44971.0,25386.0,62409.0,30542.0,30632.0,94121.0,93880.0,88098.0,5782.0,350000.0,1180.0,69453.0,18371.0,28023.0,8895.0,2692.0,2046.0,86037.0,1112.0,197924.0,97983.0,7486.0,69453.0,46248.0,23205.0,15,001,2019-12-31
"Honolulu County, Hawaii",984821.0,37.9,36.2,39.7,206218.0,23603.0,1900.0,420093.0,96985.0,85857.0,36816.0,79070.0,531051.0,490262.0,470749.0,19513.0,678200.0,1745.0,312795.0,37776.0,156134.0,55185.0,16996.0,10452.0,500034.0,40274.0,935813.0,455433.0,38548.0,312795.0,218918.0,93877.0,15,003,2019-12-31
"Kauai County, Hawaii",71769.0,42.6,41.3,43.5,23229.0,309.0,408.0,23698.0,7933.0,83554.0,33143.0,5752.0,38043.0,37903.0,36460.0,1443.0,570700.0,1375.0,22658.0,8358.0,10242.0,3142.0,966.0,559.0,35697.0,219.0,71049.0,35048.0,2643.0,22658.0,15924.0,6734.0,15,007,2019-12-31
"Kalawao County, Hawaii",66.0,57.4,56.0,58.6,16.0,2.0,1.0,14.0,2.0,69375.0,49118.0,6.0,52.0,52.0,52.0,0.0,,1063.0,39.0,55.0,12.0,2.0,0.0,1.0,51.0,1.0,61.0,30.0,1.0,39.0,9.0,30.0,15,005,2019-12-31
"Maui County, Hawaii",165979.0,41.2,40.7,41.9,58891.0,845.0,424.0,48579.0,18812.0,80948.0,35241.0,15189.0,88797.0,88430.0,84899.0,3531.0,633500.0,1510.0,54479.0,18690.0,21366.0,7390.0,2246.0,1117.0,83031.0,1984.0,164492.0,81604.0,6273.0,54479.0,38249.0,16230.0,15,009,2019-12-31
"Cassia County, Idaho",23690.0,32.9,31.4,34.1,22067.0,52.0,277.0,139.0,6446.0,52935.0,21687.0,3334.0,10463.0,10438.0,10141.0,297.0,162100.0,647.0,7711.0,1036.0,1912.0,500.0,138.0,50.0,9917.0,28.0,23371.0,11843.0,1346.0,7711.0,6047.0,1664.0,16,031,2019-12-31
"Lincoln County, Idaho",5350.0,35.1,33.9,36.0,4978.0,0.0,32.0,22.0,1644.0,50053.0,21656.0,641.0,2664.0,2656.0,2559.0,97.0,145600.0,639.0,1724.0,277.0,253.0,76.0,9.0,7.0,2507.0,33.0,5295.0,2787.0,281.0,1724.0,1264.0,460.0,16,063,2019-12-31
"Valley County, Idaho",10709.0,50.6,49.6,53.3,10576.0,6.0,22.0,29.0,495.0,64475.0,33709.0,764.0,4796.0,4796.0,4714.0,82.0,314800.0,773.0,3869.0,8504.0,1684.0,715.0,66.0,123.0,4701.0,47.0,10624.0,5363.0,360.0,3869.0,2765.0,1104.0,16,085,2019-12-31
"Franklin County, Idaho",13464.0,32.8,31.3,34.0,12748.0,35.0,115.0,20.0,909.0,57215.0,24185.0,1394.0,6009.0,6006.0,5915.0,91.0,211900.0,680.0,4397.0,440.0,992.0,279.0,50.0,88.0,5777.0,54.0,13423.0,6897.0,603.0,4397.0,3493.0,904.0,16,041,2019-12-31
"Nez Perce County, Idaho",40217.0,40.8,39.8,41.8,36037.0,143.0,2473.0,332.0,1579.0,58107.0,29544.0,5215.0,19983.0,19968.0,19215.0,753.0,191500.0,727.0,16384.0,1445.0,4679.0,1073.0,293.0,374.0,18924.0,32.0,39640.0,19565.0,1394.0,16384.0,10734.0,5650.0,16,069,2019-12-31
"Kootenai County, Idaho",157322.0,40.2,39.2,41.3,147874.0,494.0,2138.0,1433.0,7270.0,57242.0,29948.0,18244.0,76378.0,76339.0,73191.0,3148.0,260300.0,993.0,62304.0,8588.0,18175.0,6826.0,1794.0,663.0,71889.0,230.0,156102.0,77059.0,5528.0,62304.0,42425.0,19879.0,16,055,2019-12-31
"Minidoka County, Idaho",20705.0,35.2,34.6,35.6,19373.0,32.0,267.0,55.0,7302.0,53370.0,24262.0,3428.0,9911.0,9911.0,9547.0,364.0,149600.0,701.0,7250.0,951.0,1219.0,517.0,74.0,11.0,9426.0,9.0,20655.0,10331.0,911.0,7250.0,5483.0,1767.0,16,067,2019-12-31
"Twin Falls County, Idaho",84869.0,34.7,34.3,35.2,77944.0,689.0,605.0,1562.0,13890.0,52919.0,25352.0,11975.0,41665.0,41607.0,40237.0,1370.0,166800.0,800.0,31146.0,2136.0,6960.0,2897.0,811.0,478.0,39504.0,72.0,84069.0,41306.0,3841.0,31146.0,21580.0,9566.0,16,083,2019-12-31
"Blaine County, Idaho",22373.0,43.2,41.9,45.2,21206.0,98.0,159.0,237.0,5062.0,56694.0,33645.0,2797.0,12579.0,12579.0,12325.0,254.0,428900.0,933.0,7995.0,7447.0,3749.0,1373.0,296.0,191.0,12150.0,211.0,22348.0,11521.0,713.0,7995.0,4986.0,3009.0,16,013,2019-12-31
"Boise County, Idaho",7378.0,54.0,54.3,53.2,7016.0,19.0,32.0,71.0,338.0,59646.0,31975.0,787.0,3125.0,3114.0,2947.0,167.0,232300.0,754.0,3205.0,2349.0,989.0,410.0,92.0,69.0,2925.0,0.0,7351.0,3775.0,142.0,3205.0,2242.0,963.0,16,015,2019-12-31
"Butte County, Idaho",2581.0,45.2,43.8,46.0,2567.0,4.0,0.0,0.0,132.0,42132.0,30294.0,458.0,999.0,999.0,951.0,48.0,128900.0,656.0,967.0,321.0,228.0,71.0,8.0,2.0,950.0,13.0,2539.0,1347.0,110.0,967.0,647.0,320.0,16,023,2019-12-31
"Gooding County, Idaho",15148.0,38.7,37.8,39.7,14091.0,13.0,69.0,139.0,4403.0,47204.0,23607.0,2443.0,7383.0,7383.0,6984.0,399.0,157800.0,704.0,5469.0,762.0,1078.0,445.0,88.0,61.0,6922.0,19.0,15060.0,7711.0,575.0,5469.0,3840.0,1629.0,16,047,2019-12-31
"Ada County, Idaho",456849.0,37.0,36.3,37.8,413350.0,6274.0,2407.0,11617.0,37469.0,66293.0,34919.0,48513.0,239375.0,238277.0,229029.0,9248.0,270800.0,995.0,173353.0,8180.0,78620.0,28103.0,6842.0,5039.0,227064.0,910.0,449074.0,222380.0,16726.0,173353.0,110065.0,63288.0,16,001,2019-12-31
"Bear Lake County, Idaho",6000.0,39.6,39.1,40.0,5659.0,53.0,68.0,40.0,257.0,54167.0,26378.0,998.0,2665.0,2665.0,2585.0,80.0,149800.0,589.0,2424.0,1694.0,561.0,133.0,31.0,25.0,2510.0,13.0,5962.0,2952.0,271.0,2424.0,1808.0,616.0,16,007,2019-12-31
"Bingham County, Idaho",45839.0,33.6,33.4,33.8,37701.0,143.0,2936.0,263.0,8247.0,55472.0,23059.0,5039.0,20744.0,20729.0,19732.0,997.0,160100.0,662.0,14989.0,1756.0,4103.0,1180.0,352.0,213.0,19359.0,529.0,45590.0,22767.0,2112.0,14989.0,11199.0,3790.0,16,011,2019-12-31
"Camas County, Idaho",1048.0,44.5,45.6,43.7,1045.0,0.0,0.0,0.0,17.0,39688.0,30209.0,163.0,505.0,505.0,493.0,12.0,183300.0,853.0,394.0,409.0,66.0,44.0,5.0,4.0,493.0,0.0,1048.0,497.0,47.0,394.0,240.0,154.0,16,025,2019-12-31
"Clearwater County, Idaho",8673.0,50.4,48.1,53.4,8040.0,46.0,191.0,35.0,367.0,43915.0,23412.0,989.0,3052.0,3052.0,2842.0,210.0,155900.0,719.0,3555.0,1070.0,889.0,227.0,59.0,36.0,2802.0,11.0,7742.0,3944.0,202.0,3555.0,2123.0,1432.0,16,035,2019-12-31
"Jefferson County, Idaho",28534.0,31.5,31.4,31.5,26039.0,0.0,350.0,127.0,3004.0,63048.0,24677.0,1953.0,13525.0,13525.0,12917.0,608.0,203700.0,796.0,8791.0,578.0,2919.0,773.0,203.0,165.0,12764.0,351.0,28513.0,14505.0,1540.0,8791.0,7026.0,1765.0,16,051,2019-12-31
"Lemhi County, Idaho",7847.0,52.1,52.6,51.7,7430.0,3.0,40.0,0.0,268.0,39324.0,25075.0,938.0,3344.0,3344.0,3194.0,150.0,177000.0,657.0,3582.0,1295.0,890.0,358.0,80.0,29.0,3119.0,4.0,7778.0,3947.0,238.0,3582.0,2078.0,1504.0,16,059,2019-12-31
"Payette County, Idaho",23260.0,40.4,39.3,40.9,20452.0,19.0,138.0,228.0,4034.0,50579.0,25768.0,3062.0,10445.0,10445.0,9876.0,569.0,165600.0,735.0,8876.0,578.0,1626.0,474.0,230.0,61.0,9697.0,5.0,23106.0,11465.0,944.0,8876.0,6017.0,2859.0,16,075,2019-12-31
"Benewah County, Idaho",9138.0,46.2,45.5,46.7,7916.0,6.0,853.0,29.0,332.0,47556.0,23255.0,1558.0,3786.0,3786.0,3482.0,304.0,167000.0,644.0,3418.0,1315.0,694.0,219.0,27.0,47.0,3409.0,23.0,9056.0,4592.0,275.0,3418.0,2308.0,1110.0,16,009,2019-12-31
"Bonner County, Idaho",43611.0,47.9,47.8,47.9,41441.0,127.0,378.0,298.0,1354.0,50256.0,27918.0,6262.0,18948.0,18946.0,18299.0,647.0,254200.0,853.0,17537.0,7584.0,4993.0,1691.0,590.0,413.0,17787.0,180.0,43326.0,21605.0,1190.0,17537.0,11984.0,5553.0,16,017,2019-12-31
"Clark County, Idaho",913.0,33.2,33.1,33.5,825.0,7.0,42.0,0.0,443.0,46154.0,18860.0,121.0,423.0,423.0,409.0,14.0,98100.0,592.0,290.0,272.0,38.0,16.0,0.0,13.0,409.0,0.0,913.0,480.0,44.0,290.0,190.0,100.0,16,033,2019-12-31
"Custer County, Idaho",4169.0,53.0,53.4,52.7,3807.0,5.0,46.0,0.0,175.0,40875.0,23805.0,760.0,1538.0,1538.0,1482.0,56.0,191600.0,608.0,1774.0,1503.0,601.0,134.0,30.0,14.0,1433.0,18.0,4150.0,2128.0,92.0,1774.0,1112.0,662.0,16,037,2019-12-31
"Elmore County, Idaho",26743.0,32.3,30.9,33.9,22766.0,720.0,555.0,705.0,4564.0,46855.0,23028.0,3959.0,12789.0,10267.0,9539.0,728.0,153800.0,833.0,10606.0,1883.0,2321.0,591.0,161.0,67.0,11942.0,43.0,23992.0,11828.0,1402.0,10606.0,7050.0,3556.0,16,039,2019-12-31
"Fremont County, Idaho",13020.0,37.6,38.7,37.2,12342.0,22.0,18.0,24.0,1629.0,58065.0,23577.0,1613.0,5681.0,5677.0,5356.0,321.0,169900.0,798.0,4347.0,4636.0,1332.0,318.0,60.0,115.0,5279.0,36.0,12468.0,6247.0,476.0,4347.0,3579.0,768.0,16,043,2019-12-31
"Madison County, Idaho",39100.0,23.5,24.0,22.7,36286.0,65.0,57.0,610.0,2964.0,39160.0,16585.0,11937.0,19714.0,19714.0,18393.0,1321.0,219100.0,723.0,11016.0,3211.0,4103.0,1057.0,393.0,395.0,17893.0,123.0,38903.0,19767.0,2386.0,11016.0,9077.0,1939.0,16,065,2019-12-31
"Shoshone County, Idaho",12609.0,47.3,45.3,49.2,11792.0,43.0,393.0,12.0,449.0,39386.0,23987.0,2398.0,5471.0,5470.0,5025.0,445.0,127900.0,670.0,5466.0,1663.0,651.0,300.0,83.0,28.0,4907.0,21.0,12458.0,6228.0,560.0,5466.0,3473.0,1993.0,16,079,2019-12-31
"Idaho County, Idaho",16411.0,50.2,48.7,51.4,15319.0,23.0,649.0,66.0,558.0,41516.0,22672.0,2268.0,6563.0,6563.0,6214.0,349.0,173200.0,682.0,6407.0,2365.0,1865.0,301.0,107.0,120.0,6039.0,30.0,15831.0,8061.0,457.0,6407.0,4354.0,2053.0,16,049,2019-12-31
"Teton County, Idaho",11426.0,37.2,37.5,36.7,10153.0,0.0,83.0,0.0,1928.0,74216.0,31191.0,512.0,6281.0,6281.0,5930.0,351.0,346600.0,881.0,3707.0,2126.0,2279.0,644.0,163.0,69.0,5811.0,45.0,11426.0,5972.0,487.0,3707.0,2468.0,1239.0,16,081,2019-12-31
"Power County, Idaho",7671.0,38.3,38.9,34.9,6448.0,6.0,449.0,0.0,2616.0,48823.0,23343.0,871.0,3546.0,3546.0,3304.0,242.0,151300.0,636.0,2633.0,384.0,502.0,159.0,89.0,1.0,3250.0,0.0,7622.0,3854.0,253.0,2633.0,1782.0,851.0,16,077,2019-12-31
"Washington County, Idaho",10057.0,45.4,43.9,46.6,8834.0,19.0,100.0,37.0,1713.0,40992.0,22650.0,1328.0,4284.0,4282.0,4104.0,178.0,148900.0,683.0,4035.0,608.0,722.0,354.0,47.0,41.0,3961.0,21.0,9961.0,4847.0,334.0,4035.0,2708.0,1327.0,16,087,2019-12-31
"Oneida County, Idaho",4385.0,38.6,39.5,36.8,4293.0,5.0,7.0,0.0,197.0,53841.0,22120.0,495.0,1745.0,1745.0,1725.0,20.0,167100.0,748.0,1615.0,384.0,420.0,30.0,3.0,15.0,1706.0,0.0,4356.0,2140.0,155.0,1615.0,1157.0,458.0,16,071,2019-12-31
"Gem County, Idaho",17331.0,44.6,41.9,45.8,15611.0,20.0,240.0,98.0,1451.0,45492.0,22661.0,2916.0,7454.0,7454.0,7233.0,221.0,168700.0,745.0,6683.0,666.0,1491.0,451.0,70.0,80.0,7061.0,4.0,17205.0,8560.0,592.0,6683.0,4585.0,2098.0,16,045,2019-12-31
"Adams County, Idaho",4097.0,55.2,55.4,54.9,3911.0,16.0,72.0,0.0,147.0,48856.0,28026.0,494.0,1721.0,1721.0,1573.0,148.0,215500.0,685.0,1757.0,933.0,398.0,236.0,40.0,5.0,1551.0,12.0,4072.0,2087.0,87.0,1757.0,1204.0,553.0,16,003,2019-12-31
"Jerome County, Idaho",23730.0,32.7,32.9,32.6,22161.0,41.0,174.0,227.0,8565.0,52921.0,21461.0,4478.0,11465.0,11465.0,11055.0,410.0,164600.0,772.0,8022.0,509.0,1505.0,483.0,199.0,135.0,10761.0,86.0,23616.0,11898.0,1274.0,8022.0,5705.0,2317.0,16,053,2019-12-31
"Lewis County, Idaho",3838.0,48.6,47.1,49.6,3327.0,5.0,321.0,53.0,175.0,41198.0,24094.0,614.0,1546.0,1546.0,1454.0,92.0,132300.0,593.0,1646.0,302.0,354.0,108.0,12.0,12.0,1408.0,6.0,3809.0,1882.0,121.0,1646.0,919.0,727.0,16,061,2019-12-31
"Owyhee County, Idaho",11552.0,38.9,37.2,40.5,9139.0,61.0,372.0,13.0,3031.0,43798.0,22806.0,1832.0,5361.0,5356.0,5168.0,188.0,147800.0,668.0,4321.0,593.0,682.0,185.0,9.0,29.0,5058.0,24.0,11448.0,5901.0,551.0,4321.0,3113.0,1208.0,16,073,2019-12-31
"Boundary County, Idaho",11845.0,43.5,43.1,43.8,11145.0,63.0,161.0,144.0,590.0,43423.0,25782.0,2250.0,4827.0,4827.0,4670.0,157.0,205000.0,613.0,4653.0,821.0,1088.0,378.0,124.0,26.0,4511.0,22.0,11762.0,5870.0,510.0,4653.0,2877.0,1776.0,16,021,2019-12-31
"Caribou County, Idaho",6953.0,36.9,37.0,36.9,6636.0,0.0,11.0,4.0,405.0,59053.0,26221.0,602.0,3113.0,3102.0,2983.0,119.0,145900.0,570.0,2538.0,753.0,656.0,101.0,23.0,57.0,2921.0,0.0,6878.0,3505.0,323.0,2538.0,1833.0,705.0,16,029,2019-12-31
"Bannock County, Idaho",85765.0,33.8,32.7,34.7,76327.0,603.0,2536.0,1688.0,7381.0,51734.0,25076.0,13704.0,39872.0,39795.0,37593.0,2202.0,160000.0,691.0,31155.0,3124.0,10357.0,3171.0,660.0,916.0,36893.0,401.0,84697.0,42218.0,3913.0,31155.0,20061.0,11094.0,16,005,2019-12-31
"Bonneville County, Idaho",114392.0,32.9,32.0,33.5,102331.0,583.0,512.0,1169.0,14916.0,60615.0,28671.0,11856.0,53077.0,53039.0,51226.0,1813.0,181200.0,819.0,39768.0,3157.0,14915.0,4449.0,1019.0,1303.0,50312.0,1524.0,113366.0,56624.0,6292.0,39768.0,28553.0,11215.0,16,019,2019-12-31
"Canyon County, Idaho",217633.0,33.6,32.7,34.5,180081.0,893.0,2257.0,1846.0,55034.0,52134.0,22232.0,28722.0,102367.0,102157.0,96436.0,5721.0,178300.0,896.0,72807.0,3440.0,17897.0,5279.0,890.0,908.0,94309.0,261.0,216118.0,106656.0,9543.0,72807.0,51078.0,21729.0,16,027,2019-12-31
"Latah County, Idaho",39505.0,28.7,28.2,29.9,36325.0,462.0,531.0,915.0,1726.0,49158.0,27011.0,6571.0,21104.0,21078.0,20190.0,888.0,228200.0,737.0,15422.0,1538.0,5723.0,2655.0,601.0,1155.0,19659.0,230.0,39345.0,20181.0,1109.0,15422.0,8473.0,6949.0,16,057,2019-12-31
"Fayette County, Illinois",21565.0,41.9,40.3,44.1,20245.0,1007.0,68.0,116.0,403.0,46650.0,23194.0,3421.0,9285.0,9285.0,8760.0,525.0,88300.0,612.0,7737.0,1578.0,1224.0,420.0,60.0,23.0,8633.0,67.0,19948.0,9913.0,731.0,7737.0,5297.0,2440.0,17,051,2019-12-31
"Logan County, Illinois",29003.0,40.1,39.5,40.9,25667.0,2003.0,73.0,218.0,985.0,57308.0,27546.0,2323.0,13168.0,13164.0,12426.0,738.0,103200.0,689.0,10797.0,1253.0,2822.0,975.0,138.0,124.0,12211.0,52.0,25735.0,12822.0,923.0,10797.0,6770.0,4027.0,17,107,2019-12-31
"Saline County, Illinois",23994.0,42.2,38.6,44.9,22234.0,632.0,53.0,178.0,428.0,44090.0,25342.0,4936.0,10718.0,10718.0,9902.0,816.0,73800.0,622.0,9972.0,1740.0,2194.0,884.0,139.0,71.0,9631.0,85.0,23540.0,11568.0,917.0,9972.0,6654.0,3318.0,17,165,2019-12-31
"Lake County, Illinois",701473.0,38.4,36.8,40.0,531609.0,47385.0,2162.0,54157.0,152141.0,89427.0,45766.0,54273.0,380960.0,371283.0,351926.0,19357.0,265100.0,1197.0,246122.0,17956.0,121501.0,62289.0,15082.0,8568.0,355918.0,15805.0,685292.0,338581.0,25299.0,246122.0,180068.0,66054.0,17,097,2019-12-31
"Massac County, Illinois",14219.0,43.5,43.1,44.3,12956.0,830.0,6.0,29.0,419.0,47481.0,23539.0,2331.0,5895.0,5895.0,5636.0,259.0,83600.0,692.0,5822.0,1277.0,1011.0,326.0,36.0,23.0,5602.0,17.0,13979.0,6649.0,487.0,5822.0,3906.0,1916.0,17,127,2019-12-31
"Cass County, Illinois",12493.0,40.0,38.1,41.4,11058.0,652.0,22.0,45.0,2362.0,52373.0,26992.0,1822.0,6403.0,6392.0,5978.0,414.0,80800.0,598.0,5043.0,779.0,921.0,316.0,31.0,16.0,5870.0,12.0,12358.0,6178.0,561.0,5043.0,3336.0,1707.0,17,017,2019-12-31
"Moultrie County, Illinois",14641.0,40.7,39.5,41.8,14310.0,112.0,58.0,23.0,212.0,61456.0,29538.0,1040.0,7285.0,7261.0,7045.0,216.0,107400.0,709.0,5959.0,528.0,1164.0,556.0,82.0,43.0,6941.0,1.0,14359.0,7047.0,571.0,5959.0,3942.0,2017.0,17,139,2019-12-31
"Pike County, Illinois",15672.0,42.0,40.5,44.2,15185.0,191.0,29.0,57.0,202.0,47492.0,26157.0,2100.0,7249.0,7249.0,6815.0,434.0,85400.0,568.0,6309.0,1676.0,1394.0,432.0,101.0,24.0,6725.0,11.0,15234.0,7445.0,592.0,6309.0,4073.0,2236.0,17,149,2019-12-31
"Pope County, Illinois",4203.0,52.5,50.5,56.3,3893.0,177.0,0.0,24.0,116.0,38056.0,22065.0,620.0,1350.0,1350.0,1138.0,212.0,93000.0,313.0,1694.0,1112.0,258.0,172.0,5.0,0.0,1102.0,15.0,4049.0,2128.0,92.0,1694.0,967.0,727.0,17,151,2019-12-31
"St. Clair County, Illinois",262338.0,38.6,36.8,40.2,168096.0,78532.0,590.0,3861.0,10748.0,55179.0,30807.0,38099.0,133297.0,129715.0,120965.0,8750.0,128000.0,861.0,104105.0,16131.0,29261.0,16824.0,2740.0,1129.0,122774.0,3782.0,256193.0,122495.0,10257.0,104105.0,65167.0,38938.0,17,163,2019-12-31
"Shelby County, Illinois",21737.0,45.1,43.6,46.6,21357.0,149.0,17.0,63.0,229.0,52953.0,27029.0,2327.0,10908.0,10908.0,10426.0,482.0,96500.0,653.0,9189.0,1427.0,1803.0,765.0,34.0,17.0,10301.0,38.0,21554.0,10664.0,728.0,9189.0,6185.0,3004.0,17,173,2019-12-31
"Champaign County, Illinois",209922.0,30.1,28.8,31.7,150820.0,28283.0,348.0,22579.0,12518.0,52797.0,30578.0,38859.0,108495.0,108397.0,103206.0,5191.0,162100.0,882.0,82369.0,10330.0,26163.0,17918.0,3804.0,7028.0,101466.0,5795.0,208115.0,103683.0,6841.0,82369.0,42335.0,40034.0,17,019,2019-12-31
"Calhoun County, Illinois",4830.0,46.8,46.3,47.7,4719.0,15.0,25.0,43.0,61.0,63009.0,28822.0,548.0,2059.0,2059.0,1996.0,63.0,121000.0,617.0,1664.0,1211.0,281.0,179.0,19.0,18.0,1993.0,6.0,4750.0,2386.0,135.0,1664.0,1154.0,510.0,17,013,2019-12-31
"Ford County, Illinois",13270.0,43.4,40.6,44.7,12610.0,150.0,69.0,87.0,443.0,52092.0,28957.0,1785.0,6607.0,6604.0,6306.0,298.0,98300.0,676.0,5771.0,589.0,1339.0,574.0,32.0,38.0,6233.0,11.0,12872.0,6403.0,565.0,5771.0,3547.0,2224.0,17,053,2019-12-31
"Kane County, Illinois",531376.0,37.3,36.4,38.3,387883.0,29416.0,2590.0,21612.0,169364.0,79394.0,36270.0,49371.0,282187.0,282077.0,268488.0,13589.0,238300.0,1148.0,179637.0,8330.0,73838.0,32426.0,5167.0,3252.0,262617.0,6430.0,528072.0,262867.0,21113.0,179637.0,131759.0,47878.0,17,089,2019-12-31
"Kendall County, Illinois",126054.0,35.2,34.4,35.9,102605.0,9339.0,145.0,4045.0,23571.0,96563.0,36382.0,5647.0,68724.0,68690.0,65645.0,3045.0,235600.0,1414.0,40721.0,1308.0,17958.0,9263.0,882.0,555.0,64494.0,1594.0,125714.0,61887.0,5330.0,40721.0,32061.0,8660.0,17,093,2019-12-31
"Brown County, Illinois",6628.0,38.9,38.1,40.9,5265.0,1272.0,24.0,0.0,440.0,61655.0,23070.0,549.0,2517.0,2517.0,2423.0,94.0,96200.0,615.0,2055.0,394.0,500.0,143.0,24.0,17.0,2386.0,11.0,4753.0,2364.0,203.0,2055.0,1302.0,753.0,17,009,2019-12-31
"Marion County, Illinois",37743.0,42.2,40.7,43.5,34902.0,1382.0,81.0,243.0,765.0,47519.0,25563.0,6493.0,17976.0,17953.0,16244.0,1709.0,77900.0,646.0,15946.0,2328.0,2575.0,1105.0,218.0,81.0,15848.0,28.0,37041.0,18249.0,1615.0,15946.0,9980.0,5966.0,17,121,2019-12-31
"Mason County, Illinois",13621.0,45.2,44.7,45.7,13214.0,103.0,22.0,24.0,153.0,48417.0,28534.0,1911.0,6795.0,6787.0,6339.0,448.0,83000.0,664.0,5977.0,1078.0,1104.0,396.0,55.0,27.0,6229.0,0.0,13415.0,6608.0,426.0,5977.0,3793.0,2184.0,17,125,2019-12-31
"Iroquois County, Illinois",27812.0,44.4,43.1,45.6,25746.0,240.0,20.0,98.0,1941.0,52700.0,27574.0,3378.0,13570.0,13570.0,12897.0,673.0,102800.0,686.0,11741.0,1752.0,2077.0,865.0,116.0,71.0,12705.0,15.0,27382.0,13411.0,835.0,11741.0,7657.0,4084.0,17,075,2019-12-31
