NAME_Geographic Area Name,B01001_001E_Total Population,B01002_001E_Median Age,B01002_002E_Median Age (Male),B01002_003E_Median Age (Female),B02001_002E_White Population,B02001_003E_Black Population,B02001_004E_American Indian Population,B02001_005E_Asian Population,B03003_003E_Hispanic or Latino Population,B19013_001E_Median Household Income,B19301_001E_Per Capita Income,B17001_002E_Population Below Poverty Level,B23025_002E_Total Labor Force,B23025_003E_Labor Force - Employed,B23025_004E_Labor Force - Unemployed,B23025_005E_Not in Labor Force,B25077_001E_Median Home Value,B25064_001E_Median Gross Rent,B25002_002E_Occupied Housing Units,B25002_003E_Vacant Housing Units,B15003_022E_Bachelor's Degree,B15003_023E_Master's Degree,B15003_024E_Professional Degree,B15003_025E_Doctorate Degree,B08301_001E_Total Commuters,B08301_010E_Public Transportation Commuters,B27001_001E_Total Healthcare Coverage,B27001_002E_With Health Insurance,B27001_003E_No Health Insurance,B11001_001E_Total Households,B11001_002E_Family Households,B11001_007E_Non-family Households,state,county,year
"Fayette County, Illinois",22025.0,40.4,38.3,42.5,20590.0,985.0,44.0,108.0,461.0,44745.0,21665.0,3240.0,9752.0,9752.0,8973.0,779.0,81400.0,597.0,7650.0,1582.0,1442.0,519.0,88.0,17.0,8838.0,58.0,20311.0,10060.0,758.0,7650.0,5343.0,2307.0,17,051,2016-12-31
"Lee County, Illinois",34718.0,42.7,40.7,45.0,31520.0,1767.0,70.0,216.0,1989.0,55067.0,27021.0,3783.0,16430.0,16420.0,15367.0,1053.0,114800.0,681.0,13506.0,1536.0,2724.0,1347.0,209.0,122.0,15063.0,51.0,31873.0,15754.0,1148.0,13506.0,8851.0,4655.0,17,103,2016-12-31
"Logan County, Illinois",29820.0,40.0,37.7,42.4,24020.0,3056.0,96.0,179.0,995.0,52676.0,23410.0,2996.0,12627.0,12626.0,11728.0,898.0,97500.0,671.0,11016.0,950.0,2757.0,848.0,142.0,104.0,11563.0,87.0,24787.0,12058.0,846.0,11016.0,7211.0,3805.0,17,107,2016-12-31
"Macoupin County, Illinois",46482.0,43.0,41.7,44.3,45088.0,254.0,56.0,224.0,486.0,52337.0,26779.0,5875.0,23249.0,23223.0,21048.0,2175.0,95500.0,633.0,18754.0,2802.0,3933.0,1570.0,346.0,119.0,20624.0,71.0,45959.0,22771.0,1440.0,18754.0,12854.0,5900.0,17,117,2016-12-31
"Richland County, Illinois",16072.0,42.1,40.8,43.9,15604.0,91.0,68.0,105.0,245.0,45597.0,23972.0,2311.0,7732.0,7732.0,7296.0,436.0,84500.0,543.0,6452.0,1043.0,1675.0,521.0,81.0,22.0,7142.0,26.0,15864.0,7872.0,600.0,6452.0,3981.0,2471.0,17,159,2016-12-31
"Washington County, Illinois",14369.0,42.8,42.3,43.7,13896.0,115.0,13.0,72.0,208.0,54936.0,29548.0,1580.0,7626.0,7626.0,7214.0,412.0,108600.0,645.0,5809.0,742.0,1463.0,540.0,90.0,48.0,7045.0,18.0,14162.0,7132.0,476.0,5809.0,3929.0,1880.0,17,189,2016-12-31
"Montgomery County, Illinois",29301.0,42.4,39.4,45.4,26345.0,2347.0,53.0,79.0,498.0,45173.0,21072.0,3725.0,10620.0,10620.0,10017.0,603.0,80000.0,603.0,11287.0,1679.0,1792.0,883.0,87.0,145.0,9841.0,26.0,24357.0,10566.0,888.0,11287.0,7483.0,3804.0,17,135,2016-12-31
"Adams County, Illinois",66949.0,41.1,39.2,43.1,62268.0,2541.0,172.0,534.0,959.0,48065.0,26053.0,8457.0,34584.0,34557.0,32362.0,2195.0,116400.0,590.0,27240.0,2751.0,6879.0,2763.0,436.0,347.0,31989.0,160.0,65675.0,32151.0,2750.0,27240.0,17600.0,9640.0,17,001,2016-12-31
"Clinton County, Illinois",37858.0,40.1,38.8,42.6,35539.0,1283.0,96.0,213.0,1154.0,63929.0,29512.0,3406.0,19773.0,19763.0,18820.0,943.0,141200.0,751.0,14012.0,1527.0,4041.0,1341.0,188.0,77.0,18495.0,115.0,35862.0,17851.0,1385.0,14012.0,9511.0,4501.0,17,027,2016-12-31
"Edwards County, Illinois",6612.0,43.6,41.2,44.8,6442.0,25.0,0.0,60.0,61.0,47035.0,25235.0,760.0,3303.0,3303.0,3066.0,237.0,71500.0,479.0,2768.0,396.0,370.0,146.0,26.0,11.0,3009.0,3.0,6580.0,3259.0,242.0,2768.0,1783.0,985.0,17,047,2016-12-31
"Jefferson County, Illinois",38523.0,40.9,39.4,43.0,33797.0,3200.0,46.0,443.0,898.0,43467.0,23054.0,6392.0,17827.0,17815.0,16141.0,1674.0,88500.0,594.0,15189.0,1647.0,2718.0,1160.0,349.0,177.0,15715.0,100.0,36240.0,17605.0,1456.0,15189.0,9756.0,5433.0,17,081,2016-12-31
"Vermilion County, Illinois",79613.0,40.1,38.7,41.8,65911.0,10946.0,186.0,712.0,3744.0,43552.0,22733.0,15093.0,35628.0,35627.0,32154.0,3473.0,75800.0,639.0,31540.0,4465.0,5297.0,1854.0,295.0,92.0,31700.0,219.0,77191.0,37418.0,3276.0,31540.0,19967.0,11573.0,17,183,2016-12-31
"Williamson County, Illinois",67336.0,40.9,39.7,42.2,62148.0,2916.0,133.0,665.0,1632.0,45902.0,25238.0,9724.0,31126.0,31110.0,28749.0,2361.0,101700.0,654.0,26711.0,4083.0,6269.0,3142.0,584.0,441.0,28467.0,112.0,65456.0,31999.0,2318.0,26711.0,17937.0,8774.0,17,199,2016-12-31
"Clark County, Illinois",16089.0,43.1,41.3,43.8,15646.0,72.0,6.0,70.0,227.0,48693.0,25806.0,2576.0,8152.0,8152.0,7429.0,723.0,84600.0,640.0,6673.0,1086.0,1223.0,532.0,39.0,47.0,7212.0,0.0,15855.0,7727.0,612.0,6673.0,4505.0,2168.0,17,023,2016-12-31
"Effingham County, Illinois",34356.0,39.2,36.7,41.5,33551.0,151.0,25.0,205.0,648.0,52977.0,27680.0,3634.0,18072.0,18066.0,17182.0,884.0,132900.0,598.0,13316.0,1415.0,3793.0,1120.0,220.0,85.0,16966.0,81.0,33951.0,17039.0,1327.0,13316.0,8849.0,4467.0,17,049,2016-12-31
"Fulton County, Illinois",36047.0,42.4,39.9,45.2,34017.0,1291.0,54.0,72.0,982.0,46183.0,22969.0,5232.0,16604.0,16594.0,15299.0,1295.0,82100.0,631.0,14131.0,2059.0,2964.0,1012.0,182.0,93.0,15067.0,37.0,33641.0,16711.0,1217.0,14131.0,9311.0,4820.0,17,057,2016-12-31
"Hamilton County, Illinois",8251.0,43.0,42.1,44.5,8192.0,41.0,8.0,10.0,22.0,45076.0,24309.0,1219.0,3740.0,3730.0,3571.0,159.0,94100.0,564.0,3394.0,677.0,567.0,289.0,28.0,28.0,3476.0,58.0,8165.0,4005.0,232.0,3394.0,2336.0,1058.0,17,065,2016-12-31
"Henry County, Illinois",49681.0,42.3,41.0,43.6,46507.0,908.0,37.0,275.0,2706.0,54757.0,27777.0,6019.0,24478.0,24451.0,23162.0,1289.0,112700.0,594.0,20131.0,1965.0,5184.0,1637.0,394.0,104.0,22935.0,26.0,48935.0,24257.0,1635.0,20131.0,13864.0,6267.0,17,073,2016-12-31
"Johnson County, Illinois",12866.0,42.9,40.7,46.4,11439.0,1245.0,22.0,32.0,436.0,44179.0,20928.0,1363.0,4774.0,4766.0,4344.0,422.0,96000.0,627.0,4503.0,1058.0,1056.0,392.0,62.0,48.0,4282.0,8.0,10855.0,5343.0,348.0,4503.0,3057.0,1446.0,17,087,2016-12-31
"Lake County, Illinois",702890.0,37.8,36.1,39.4,560871.0,48091.0,1116.0,48690.0,146608.0,79886.0,40655.0,60664.0,379883.0,369434.0,343717.0,25717.0,246700.0,1088.0,243276.0,18439.0,117263.0,58275.0,14766.0,7564.0,348748.0,15069.0,687451.0,339674.0,26661.0,243276.0,178965.0,64311.0,17,097,2016-12-31
"Livingston County, Illinois",37278.0,41.2,39.2,43.3,34466.0,1641.0,21.0,255.0,1602.0,54074.0,26777.0,4364.0,17130.0,17110.0,16064.0,1046.0,110400.0,635.0,14525.0,1320.0,2519.0,1021.0,247.0,179.0,15739.0,32.0,34252.0,17117.0,1289.0,14525.0,9648.0,4877.0,17,105,2016-12-31
"Scott County, Illinois",5169.0,43.3,42.5,44.1,5078.0,0.0,20.0,7.0,60.0,46210.0,25568.0,747.0,2603.0,2603.0,2351.0,252.0,82600.0,552.0,2092.0,361.0,314.0,93.0,26.0,7.0,2291.0,11.0,5120.0,2510.0,161.0,2092.0,1400.0,692.0,17,171,2016-12-31
"Cass County, Illinois",13068.0,40.1,37.9,41.3,11748.0,577.0,5.0,37.0,2411.0,48887.0,25010.0,1787.0,6706.0,6701.0,6113.0,588.0,77200.0,595.0,5124.0,649.0,874.0,266.0,67.0,15.0,6057.0,20.0,12918.0,6575.0,626.0,5124.0,3372.0,1752.0,17,017,2016-12-31
"Warren County, Illinois",17611.0,39.9,38.0,41.3,15836.0,493.0,5.0,382.0,1595.0,44067.0,23350.0,2533.0,8904.0,8903.0,8179.0,724.0,82500.0,559.0,6811.0,856.0,1811.0,432.0,112.0,180.0,8026.0,33.0,17419.0,8409.0,570.0,6811.0,4530.0,2281.0,17,187,2016-12-31
"Harrison County, Indiana",39370.0,42.5,41.9,43.0,38299.0,34.0,234.0,306.0,657.0,52926.0,25319.0,5139.0,19610.0,19593.0,18290.0,1303.0,133400.0,698.0,14524.0,2122.0,2930.0,1532.0,144.0,35.0,17885.0,39.0,39133.0,19502.0,1508.0,14524.0,10054.0,4470.0,18,061,2016-12-31
"Wabash County, Indiana",32177.0,42.1,40.8,43.8,30763.0,269.0,205.0,38.0,779.0,47473.0,23745.0,3839.0,15902.0,15902.0,14965.0,937.0,96200.0,640.0,12767.0,1347.0,2433.0,1274.0,144.0,169.0,14604.0,105.0,31199.0,15413.0,1047.0,12767.0,8602.0,4165.0,18,169,2016-12-31
"Jay County, Indiana",21196.0,39.4,37.2,41.3,20769.0,78.0,55.0,78.0,629.0,42322.0,20234.0,3317.0,10239.0,10239.0,9465.0,774.0,81100.0,594.0,8062.0,1123.0,965.0,452.0,38.0,62.0,9406.0,48.0,20985.0,10315.0,940.0,8062.0,5474.0,2588.0,18,075,2016-12-31
"Porter County, Indiana",167016.0,39.4,38.3,40.6,153059.0,5908.0,328.0,2351.0,15662.0,64874.0,30615.0,17560.0,83782.0,83737.0,78469.0,5268.0,168300.0,873.0,62429.0,4636.0,18661.0,7724.0,1760.0,1394.0,77010.0,1061.0,165535.0,81632.0,5811.0,62429.0,44153.0,18276.0,18,127,2016-12-31
"Spencer County, Indiana",20777.0,42.8,42.5,43.1,20061.0,132.0,53.0,32.0,575.0,54870.0,25914.0,2013.0,10575.0,10575.0,9967.0,608.0,118300.0,621.0,8065.0,878.0,1435.0,619.0,91.0,73.0,9698.0,14.0,20559.0,10429.0,690.0,8065.0,5899.0,2166.0,18,147,2016-12-31
"Tippecanoe County, Indiana",183397.0,27.9,26.6,29.6,154153.0,8585.0,230.0,13923.0,14628.0,47406.0,24221.0,36513.0,94726.0,94623.0,88781.0,5842.0,139500.0,802.0,68172.0,5687.0,19941.0,10031.0,1590.0,3960.0,86140.0,2938.0,181721.0,92831.0,6587.0,68172.0,38455.0,29717.0,18,157,2016-12-31
"Hamilton County, Indiana",303042.0,36.3,35.5,37.1,265639.0,10790.0,337.0,16749.0,11350.0,87782.0,42361.0,15381.0,165304.0,165196.0,159396.0,5800.0,230000.0,1071.0,111443.0,5457.0,69838.0,26730.0,8368.0,4886.0,157155.0,286.0,301604.0,147289.0,13591.0,111443.0,81987.0,29456.0,18,057,2016-12-31
"LaGrange County, Indiana",38395.0,31.1,29.5,32.7,37605.0,86.0,15.0,35.0,1496.0,53947.0,21774.0,4728.0,16801.0,16789.0,16105.0,684.0,170600.0,697.0,11850.0,2531.0,1649.0,726.0,46.0,37.0,15864.0,60.0,38218.0,19385.0,2261.0,11850.0,9392.0,2458.0,18,087,2016-12-31
"Boone County, Indiana",61884.0,38.9,37.3,40.2,58207.0,807.0,106.0,1497.0,1603.0,72774.0,40487.0,3719.0,32688.0,32659.0,31585.0,1074.0,195900.0,818.0,23427.0,1661.0,10613.0,4608.0,1828.0,1084.0,30909.0,59.0,61268.0,30339.0,2626.0,23427.0,17210.0,6217.0,18,011,2016-12-31
"Montgomery County, Indiana",38108.0,40.4,38.1,42.2,36620.0,340.0,107.0,240.0,1751.0,50253.0,24095.0,4635.0,19236.0,19236.0,18190.0,1046.0,111600.0,647.0,14852.0,1698.0,2895.0,989.0,250.0,148.0,17584.0,42.0,37584.0,19025.0,1428.0,14852.0,10176.0,4676.0,18,107,2016-12-31
"Clark County, Indiana",113993.0,38.8,37.8,39.8,100506.0,7917.0,138.0,891.0,5833.0,51844.0,25693.0,11153.0,59014.0,58995.0,55331.0,3664.0,129500.0,768.0,43074.0,5928.0,11116.0,3558.0,670.0,502.0,54322.0,425.0,112420.0,54442.0,4346.0,43074.0,28370.0,14704.0,18,019,2016-12-31
"Clay County, Indiana",26568.0,40.4,40.0,41.2,25848.0,64.0,38.0,22.0,344.0,49735.0,22913.0,4358.0,12906.0,12873.0,12043.0,830.0,96600.0,672.0,10541.0,1156.0,2007.0,814.0,201.0,67.0,11862.0,5.0,26194.0,12749.0,911.0,10541.0,7565.0,2976.0,18,021,2016-12-31
"Franklin County, Indiana",22887.0,42.1,40.8,43.0,22410.0,76.0,32.0,183.0,250.0,52128.0,24748.0,2591.0,11694.0,11687.0,10989.0,698.0,143000.0,676.0,8710.0,856.0,1931.0,785.0,76.0,179.0,10766.0,0.0,22801.0,11449.0,833.0,8710.0,6584.0,2126.0,18,047,2016-12-31
"Jackson County, Indiana",43637.0,38.3,37.9,38.9,40199.0,238.0,118.0,1006.0,2677.0,48546.0,23098.0,6317.0,21458.0,21458.0,20263.0,1195.0,115100.0,705.0,16517.0,2035.0,3157.0,1331.0,215.0,77.0,20027.0,64.0,42995.0,21303.0,1752.0,16517.0,11715.0,4802.0,18,071,2016-12-31
"Posey County, Indiana",25527.0,42.7,42.1,43.5,24789.0,344.0,0.0,122.0,273.0,59918.0,30396.0,2451.0,12875.0,12875.0,12285.0,590.0,136900.0,684.0,10017.0,1318.0,2438.0,902.0,200.0,96.0,12134.0,6.0,25289.0,12667.0,835.0,10017.0,7330.0,2687.0,18,129,2016-12-31
"Vermillion County, Indiana",15752.0,43.0,41.5,44.7,15453.0,59.0,45.0,16.0,174.0,44409.0,22932.0,2077.0,6922.0,6905.0,6474.0,431.0,76200.0,578.0,6600.0,856.0,1043.0,318.0,41.0,30.0,6376.0,42.0,15538.0,7670.0,580.0,6600.0,4181.0,2419.0,18,165,2016-12-31
"Allen County, Indiana",365565.0,35.6,34.6,36.7,290987.0,42168.0,731.0,12228.0,25810.0,49574.0,26058.0,54545.0,186706.0,186604.0,173452.0,13152.0,116400.0,691.0,141483.0,13042.0,42160.0,16367.0,4152.0,1694.0,170281.0,1349.0,361922.0,176403.0,16235.0,141483.0,91811.0,49672.0,18,003,2016-12-31
"Floyd County, Indiana",76290.0,40.0,39.1,40.7,68841.0,3937.0,269.0,810.0,2270.0,57494.0,29350.0,9050.0,40393.0,40388.0,37797.0,2591.0,158300.0,739.0,29034.0,3282.0,8938.0,3930.0,670.0,421.0,36992.0,303.0,75281.0,36529.0,2627.0,29034.0,19524.0,9510.0,18,043,2016-12-31
"Johnson County, Indiana",147567.0,37.4,36.3,38.4,136509.0,3128.0,336.0,3662.0,4920.0,63023.0,29877.0,13473.0,77361.0,76804.0,72616.0,4188.0,146600.0,863.0,53713.0,5034.0,19304.0,7434.0,1170.0,854.0,72131.0,183.0,145471.0,71115.0,6385.0,53713.0,39160.0,14553.0,18,081,2016-12-31
"Gibson County, Indiana",33684.0,40.3,38.7,42.0,32046.0,614.0,33.0,83.0,483.0,49669.0,25990.0,3610.0,16735.0,16731.0,16086.0,645.0,106300.0,650.0,13297.0,1463.0,2429.0,969.0,70.0,103.0,15807.0,68.0,33102.0,16514.0,1274.0,13297.0,9180.0,4117.0,18,051,2016-12-31
"Orange County, Indiana",19579.0,40.9,40.3,42.2,18917.0,250.0,18.0,100.0,261.0,41438.0,21295.0,3154.0,8952.0,8952.0,8461.0,491.0,88400.0,578.0,7720.0,1381.0,946.0,523.0,92.0,29.0,8371.0,14.0,19329.0,9585.0,653.0,7720.0,5302.0,2418.0,18,117,2016-12-31
"Marshall County, Indiana",46833.0,39.8,37.9,41.5,43839.0,283.0,138.0,192.0,4362.0,49725.0,23372.0,5351.0,22855.0,22843.0,21094.0,1749.0,124600.0,667.0,17093.0,2859.0,3677.0,1549.0,396.0,103.0,20641.0,49.0,46339.0,23069.0,1863.0,17093.0,11856.0,5237.0,18,099,2016-12-31
"Blackford County, Indiana",12364.0,43.4,42.1,45.8,12036.0,75.0,11.0,38.0,176.0,38791.0,21980.0,1447.0,5763.0,5763.0,5283.0,480.0,67100.0,580.0,5207.0,788.0,546.0,315.0,51.0,42.0,5180.0,19.0,12199.0,6024.0,398.0,5207.0,3493.0,1714.0,18,009,2016-12-31
"Scott County, Indiana",23734.0,40.9,40.4,41.1,23127.0,59.0,44.0,94.0,439.0,46368.0,23103.0,3267.0,11141.0,11117.0,10367.0,750.0,98400.0,753.0,8844.0,1596.0,1346.0,596.0,106.0,71.0,10360.0,0.0,23357.0,11431.0,807.0,8844.0,6219.0,2625.0,18,143,2016-12-31
"Elkhart County, Indiana",201640.0,35.3,34.3,36.2,176160.0,11296.0,379.0,2186.0,30252.0,49692.0,22387.0,29381.0,99619.0,99607.0,93178.0,6429.0,125300.0,725.0,70822.0,7110.0,15497.0,6018.0,1241.0,478.0,91204.0,398.0,199208.0,98319.0,9401.0,70822.0,50709.0,20113.0,18,039,2016-12-31
"Cass County, Indiana",38324.0,40.5,38.9,42.4,32533.0,562.0,122.0,566.0,5391.0,43918.0,22625.0,5640.0,18863.0,18860.0,17431.0,1429.0,82500.0,631.0,14536.0,1800.0,2335.0,987.0,152.0,135.0,17165.0,129.0,37636.0,18729.0,1539.0,14536.0,9580.0,4956.0,18,017,2016-12-31
"Wayne County, Indiana",67423.0,40.9,39.3,42.7,60513.0,3372.0,118.0,583.0,1869.0,39691.0,22227.0,12903.0,30948.0,30922.0,28665.0,2257.0,94300.0,622.0,26664.0,4489.0,4611.0,2511.0,387.0,408.0,28237.0,140.0,66244.0,31890.0,2517.0,26664.0,17280.0,9384.0,18,177,2016-12-31
"Huntington County, Indiana",36696.0,40.1,38.8,41.5,35479.0,314.0,97.0,295.0,754.0,47042.0,23396.0,4227.0,19113.0,19097.0,18112.0,985.0,99700.0,679.0,14532.0,1351.0,2867.0,1456.0,166.0,204.0,17815.0,57.0,36221.0,17796.0,1235.0,14532.0,9885.0,4647.0,18,069,2016-12-31
"LaPorte County, Indiana",110993.0,40.0,38.1,42.4,92765.0,12162.0,316.0,627.0,6747.0,48165.0,24340.0,17621.0,51851.0,51836.0,47278.0,4558.0,123700.0,709.0,43052.0,5700.0,8840.0,3474.0,797.0,441.0,46551.0,436.0,102325.0,49114.0,3892.0,43052.0,28396.0,14656.0,18,091,2016-12-31
"White County, Indiana",24265.0,42.3,41.0,43.7,22663.0,112.0,46.0,61.0,1833.0,51547.0,25859.0,2376.0,12026.0,12026.0,11374.0,652.0,106600.0,702.0,9670.0,3289.0,1730.0,788.0,84.0,25.0,11143.0,20.0,24026.0,11945.0,919.0,9670.0,6723.0,2947.0,18,181,2016-12-31
"Jasper County, Indiana",33461.0,39.1,38.5,39.9,32002.0,304.0,60.0,124.0,1976.0,55485.0,24839.0,2488.0,16257.0,16257.0,15219.0,1038.0,149100.0,735.0,12091.0,1263.0,2339.0,1018.0,242.0,73.0,14857.0,73.0,33097.0,16350.0,1303.0,12091.0,8776.0,3315.0,18,073,2016-12-31
"Martin County, Indiana",10218.0,42.7,41.7,43.6,9944.0,42.0,68.0,40.0,22.0,47457.0,23913.0,1228.0,5117.0,5066.0,4794.0,272.0,95400.0,509.0,4219.0,532.0,459.0,286.0,31.0,35.0,4732.0,8.0,10108.0,5046.0,379.0,4219.0,2617.0,1602.0,18,101,2016-12-31
"Shelby County, Indiana",44404.0,41.5,40.5,42.3,41852.0,573.0,110.0,291.0,1747.0,52651.0,25478.0,5446.0,23163.0,23131.0,21346.0,1785.0,124800.0,725.0,17309.0,1808.0,3210.0,1470.0,255.0,150.0,21112.0,43.0,43707.0,21570.0,1599.0,17309.0,11521.0,5788.0,18,145,2016-12-31
"Ripley County, Indiana",28633.0,40.8,39.6,41.8,27716.0,113.0,161.0,285.0,500.0,52372.0,23980.0,2834.0,14303.0,14289.0,13350.0,939.0,138300.0,686.0,10981.0,1126.0,2300.0,903.0,118.0,69.0,13162.0,33.0,28165.0,13941.0,1102.0,10981.0,7986.0,2995.0,18,137,2016-12-31
"Sullivan County, Indiana",21026.0,41.0,39.9,41.9,19637.0,952.0,42.0,67.0,350.0,43786.0,20219.0,3265.0,8855.0,8855.0,8355.0,500.0,77900.0,665.0,7713.0,1155.0,1383.0,423.0,76.0,8.0,8246.0,14.0,18919.0,9304.0,788.0,7713.0,5487.0,2226.0,18,153,2016-12-31
"Tipton County, Indiana",15447.0,44.5,43.1,45.5,14895.0,26.0,2.0,0.0,383.0,54023.0,27556.0,1328.0,7638.0,7638.0,7237.0,401.0,110600.0,713.0,6401.0,558.0,1462.0,774.0,46.0,19.0,7193.0,21.0,15266.0,7529.0,452.0,6401.0,4376.0,2025.0,18,159,2016-12-31
"Vigo County, Indiana",108099.0,36.1,34.6,38.2,94538.0,6333.0,244.0,2058.0,2708.0,41221.0,22079.0,20053.0,51766.0,51725.0,47520.0,4205.0,91900.0,693.0,40753.0,5728.0,9840.0,4523.0,757.0,910.0,46367.0,476.0,103879.0,51339.0,4022.0,40753.0,25083.0,15670.0,18,167,2016-12-31
"Warrick County, Indiana",61427.0,40.6,39.2,42.2,57989.0,941.0,103.0,1342.0,1052.0,61542.0,31021.0,5757.0,31429.0,31397.0,29978.0,1419.0,153000.0,785.0,23290.0,1640.0,7431.0,3066.0,800.0,420.0,29449.0,86.0,60683.0,29979.0,2097.0,23290.0,17110.0,6180.0,18,173,2016-12-31
"DeKalb County, Indiana",42489.0,38.9,38.2,39.6,41184.0,153.0,36.0,155.0,1144.0,50398.0,25132.0,5387.0,21668.0,21668.0,20320.0,1348.0,113800.0,664.0,16221.0,1424.0,3272.0,1403.0,159.0,77.0,19992.0,22.0,42126.0,21004.0,1636.0,16221.0,11136.0,5085.0,18,033,2016-12-31
"Bartholomew County, Indiana",80203.0,37.9,36.4,39.1,69108.0,1522.0,205.0,4585.0,5079.0,55874.0,28631.0,9975.0,41710.0,41645.0,39480.0,2165.0,137500.0,825.0,31073.0,2498.0,9685.0,5255.0,499.0,632.0,38947.0,221.0,79360.0,39620.0,3194.0,31073.0,20727.0,10346.0,18,005,2016-12-31
"Rush County, Indiana",16873.0,41.2,40.3,41.9,16367.0,208.0,0.0,29.0,241.0,46380.0,24267.0,2981.0,8111.0,8111.0,7652.0,459.0,100300.0,664.0,6747.0,716.0,1050.0,455.0,93.0,30.0,7576.0,26.0,16686.0,8196.0,571.0,6747.0,4776.0,1971.0,18,139,2016-12-31
"Fulton County, Indiana",20412.0,41.5,41.0,42.3,19256.0,184.0,64.0,111.0,994.0,46310.0,23507.0,2828.0,9916.0,9916.0,9324.0,592.0,93700.0,626.0,7962.0,1700.0,1291.0,583.0,39.0,9.0,9094.0,31.0,20191.0,9953.0,855.0,7962.0,5278.0,2684.0,18,049,2016-12-31
"Lake County, Indiana",489698.0,38.2,36.8,39.7,302867.0,120716.0,1504.0,6702.0,88341.0,50905.0,25483.0,84905.0,237739.0,237615.0,214845.0,22770.0,137800.0,831.0,184140.0,26251.0,45298.0,17643.0,3398.0,1637.0,209791.0,6152.0,486138.0,235302.0,18926.0,184140.0,123242.0,60898.0,18,089,2016-12-31
"Noble County, Indiana",47587.0,38.4,37.5,39.6,46028.0,170.0,45.0,312.0,4754.0,49657.0,23792.0,5320.0,23859.0,23774.0,22115.0,1659.0,111200.0,655.0,18013.0,2193.0,3078.0,1068.0,196.0,96.0,21828.0,0.0,46783.0,23431.0,2013.0,18013.0,12806.0,5207.0,18,113,2016-12-31
"Adams County, Indiana",34813.0,33.7,32.0,36.0,33743.0,247.0,16.0,121.0,1533.0,47572.0,21173.0,6140.0,15975.0,15963.0,15091.0,872.0,114600.0,566.0,12260.0,839.0,2311.0,768.0,126.0,64.0,14798.0,6.0,34366.0,17130.0,2017.0,12260.0,8537.0,3723.0,18,001,2016-12-31
"Fayette County, Indiana",23608.0,42.4,40.5,44.2,22721.0,578.0,0.0,40.0,231.0,40851.0,21716.0,4472.0,10473.0,10473.0,9514.0,959.0,79900.0,662.0,9420.0,1404.0,1208.0,409.0,118.0,20.0,9377.0,46.0,23279.0,11533.0,809.0,9420.0,6533.0,2887.0,18,041,2016-12-31
"Hendricks County, Indiana",155817.0,37.5,36.4,38.6,138569.0,9582.0,299.0,3864.0,5493.0,73042.0,31335.0,7834.0,83114.0,83005.0,78853.0,4152.0,165200.0,1001.0,55744.0,2677.0,24094.0,9223.0,1387.0,903.0,78171.0,51.0,153217.0,75716.0,6083.0,55744.0,41052.0,14692.0,18,063,2016-12-31
"Dubois County, Indiana",42345.0,40.9,40.1,42.2,40218.0,177.0,40.0,280.0,2831.0,55154.0,27331.0,3545.0,22494.0,22478.0,21829.0,649.0,140700.0,601.0,16311.0,1283.0,4004.0,1362.0,163.0,106.0,21761.0,28.0,41552.0,20826.0,1574.0,16311.0,11490.0,4821.0,18,037,2016-12-31
"Grant County, Indiana",68269.0,39.8,38.7,40.8,60506.0,4823.0,171.0,506.0,2772.0,40272.0,20348.0,12183.0,32048.0,32040.0,29448.0,2592.0,84600.0,661.0,26227.0,4075.0,4580.0,2250.0,298.0,348.0,28843.0,71.0,67374.0,32199.0,2339.0,26227.0,16854.0,9373.0,18,053,2016-12-31
"Hancock County, Indiana",71955.0,39.8,38.9,41.4,68579.0,1463.0,198.0,537.0,1499.0,68449.0,30011.0,5274.0,37857.0,37826.0,35976.0,1850.0,160900.0,846.0,26680.0,2238.0,9387.0,3791.0,690.0,232.0,35448.0,0.0,71323.0,34843.0,2572.0,26680.0,19484.0,7196.0,18,059,2016-12-31
"Howard County, Indiana",82728.0,41.5,39.3,42.9,72872.0,5859.0,298.0,1094.0,2526.0,45928.0,25507.0,13665.0,39261.0,39208.0,36223.0,2985.0,97900.0,664.0,34411.0,4321.0,7218.0,3142.0,636.0,191.0,35578.0,133.0,81791.0,39471.0,3078.0,34411.0,22223.0,12188.0,18,067,2016-12-31
"Ohio County, Indiana",6003.0,46.2,45.5,47.3,5811.0,139.0,0.0,0.0,37.0,54653.0,25278.0,397.0,3096.0,3096.0,2913.0,183.0,146400.0,656.0,2427.0,369.0,382.0,161.0,45.0,19.0,2851.0,0.0,5950.0,2979.0,199.0,2427.0,1695.0,732.0,18,115,2016-12-31
"Owen County, Indiana",21038.0,44.3,43.8,45.1,20518.0,135.0,58.0,104.0,246.0,45388.0,22675.0,3074.0,10097.0,10097.0,9409.0,688.0,108500.0,646.0,8581.0,1409.0,975.0,660.0,123.0,35.0,9256.0,93.0,20879.0,10615.0,666.0,8581.0,6003.0,2578.0,18,119,2016-12-31
"Parke County, Indiana",17033.0,41.6,42.1,41.4,16371.0,325.0,59.0,14.0,244.0,42664.0,22247.0,2312.0,7291.0,7291.0,6780.0,511.0,88300.0,555.0,6150.0,1915.0,981.0,382.0,36.0,18.0,6621.0,29.0,15542.0,7936.0,655.0,6150.0,4329.0,1821.0,18,121,2016-12-31
