NAME_Geographic Area Name,B01001_001E_Total Population,B01002_001E_Median Age,B01002_002E_Median Age (Male),B01002_003E_Median Age (Female),B02001_002E_White Population,B02001_003E_Black Population,B02001_004E_American Indian Population,B02001_005E_Asian Population,B03003_003E_Hispanic or Latino Population,B19013_001E_Median Household Income,B19301_001E_Per Capita Income,B17001_002E_Population Below Poverty Level,B23025_002E_Total Labor Force,B23025_003E_Labor Force - Employed,B23025_004E_Labor Force - Unemployed,B23025_005E_Not in Labor Force,B25077_001E_Median Home Value,B25064_001E_Median Gross Rent,B25002_002E_Occupied Housing Units,B25002_003E_Vacant Housing Units,B15003_022E_Bachelor's Degree,B15003_023E_Master's Degree,B15003_024E_Professional Degree,B15003_025E_Doctorate Degree,B08301_001E_Total Commuters,B08301_010E_Public Transportation Commuters,B27001_001E_Total Healthcare Coverage,B27001_002E_With Health Insurance,B27001_003E_No Health Insurance,B11001_001E_Total Households,B11001_002E_Family Households,B11001_007E_Non-family Households,state,county,year
"Tehama County, California",63241.0,39.9,39.1,40.7,55071.0,442.0,1426.0,745.0,14226.0,41924.0,20439.0,12271.0,26774.0,26712.0,22495.0,4217.0,177100.0,821.0,23374.0,3649.0,3734.0,1258.0,487.0,194.0,22156.0,225.0,62489.0,30799.0,2779.0,23374.0,16089.0,7285.0,06,103,2013-12-31
"Mono County, California",14217.0,37.2,38.2,36.9,12050.0,59.0,224.0,110.0,3817.0,61757.0,28046.0,1197.0,8842.0,8756.0,7852.0,904.0,344500.0,1118.0,5268.0,8664.0,1889.0,700.0,304.0,14.0,7825.0,395.0,14104.0,7479.0,325.0,5268.0,3168.0,2100.0,06,051,2013-12-31
"San Benito County, California",56115.0,34.5,33.8,35.3,46772.0,734.0,531.0,1150.0,31930.0,66237.0,25914.0,6639.0,28826.0,28764.0,24793.0,3971.0,343000.0,1233.0,16995.0,935.0,4702.0,1133.0,420.0,103.0,24143.0,150.0,55891.0,27878.0,2334.0,16995.0,13458.0,3537.0,06,069,2013-12-31
"Sacramento County, California",1435207.0,35.1,33.8,36.4,860827.0,144617.0,12507.0,209739.0,312797.0,55064.0,26739.0,248304.0,709121.0,707855.0,610662.0,97193.0,234200.0,1024.0,517243.0,40088.0,174232.0,56896.0,20167.0,9251.0,593695.0,18174.0,1416508.0,687673.0,61669.0,517243.0,337868.0,179375.0,06,067,2013-12-31
"El Dorado County, California",180982.0,44.1,42.8,45.0,158210.0,1705.0,1846.0,6442.0,22034.0,69297.0,34884.0,16206.0,92282.0,92205.0,81175.0,11030.0,359500.0,1090.0,67885.0,20343.0,27370.0,8999.0,2844.0,1426.0,78546.0,914.0,179976.0,89863.0,5834.0,67885.0,48981.0,18904.0,06,017,2013-12-31
"Monterey County, California",420569.0,33.0,32.2,33.9,314643.0,12422.0,4069.0,26017.0,235119.0,59168.0,24775.0,68185.0,202220.0,195998.0,174453.0,21545.0,362400.0,1209.0,125428.0,13898.0,37138.0,15556.0,4407.0,3212.0,176312.0,3360.0,401788.0,199562.0,20131.0,125428.0,90557.0,34871.0,06,053,2013-12-31
"Sierra County, California",3127.0,51.3,50.5,51.8,2866.0,18.0,35.0,2.0,281.0,39009.0,24996.0,599.0,1269.0,1269.0,1140.0,129.0,231400.0,1040.0,1253.0,1003.0,403.0,32.0,21.0,0.0,1134.0,10.0,3099.0,1484.0,17.0,1253.0,769.0,484.0,06,091,2013-12-31
"Santa Barbara County, California",427288.0,33.5,32.2,35.0,315639.0,8482.0,4574.0,21433.0,184851.0,62779.0,30352.0,65740.0,218417.0,216542.0,196190.0,20352.0,453000.0,1340.0,141720.0,11534.0,48533.0,21173.0,6701.0,6018.0,192480.0,7077.0,419922.0,208496.0,17344.0,141720.0,92720.0,49000.0,06,083,2013-12-31
"Imperial County, California",175201.0,31.8,30.8,33.3,119903.0,5421.0,2602.0,2603.0,141709.0,41807.0,16763.0,38286.0,71773.0,71383.0,58169.0,13214.0,147300.0,744.0,48099.0,8135.0,9603.0,3344.0,760.0,230.0,56590.0,752.0,164921.0,80112.0,8764.0,48099.0,37969.0,10130.0,06,025,2013-12-31
"Alameda County, California",1535248.0,36.8,35.8,37.8,700110.0,185467.0,8919.0,411240.0,345847.0,72112.0,35763.0,188501.0,818964.0,817277.0,732923.0,84354.0,493800.0,1289.0,545071.0,39581.0,256881.0,121868.0,28461.0,28998.0,693191.0,84483.0,1522768.0,745459.0,60378.0,545071.0,354289.0,190782.0,06,001,2013-12-31
"Napa County, California",137837.0,39.8,38.7,40.8,108198.0,2944.0,1000.0,9801.0,44942.0,70443.0,34795.0,13563.0,72819.0,72712.0,66087.0,6625.0,428600.0,1350.0,49431.0,5420.0,19438.0,6430.0,2465.0,1023.0,64876.0,630.0,135843.0,67486.0,5085.0,49431.0,33934.0,15497.0,06,055,2013-12-31
"San Francisco County, California",817501.0,38.5,38.6,38.5,411561.0,47992.0,3430.0,272599.0,124167.0,75604.0,48486.0,108306.0,498293.0,497993.0,456845.0,41148.0,744600.0,1488.0,345344.0,32842.0,201608.0,84503.0,31408.0,15373.0,447243.0,145863.0,813103.0,412582.0,21353.0,345344.0,156742.0,188602.0,06,075,2013-12-31
"Colusa County, California",21366.0,33.9,32.7,35.2,16642.0,193.0,200.0,245.0,11953.0,52158.0,21579.0,2635.0,9998.0,9975.0,8653.0,1322.0,181600.0,923.0,6853.0,1027.0,1480.0,177.0,126.0,25.0,8446.0,10.0,21123.0,10952.0,1054.0,6853.0,4994.0,1859.0,06,011,2013-12-31
"Kings County, California",151806.0,31.1,31.9,30.2,108970.0,10253.0,1872.0,5605.0,78236.0,48133.0,18429.0,28019.0,65217.0,60815.0,51566.0,9249.0,176900.0,871.0,40785.0,3349.0,8745.0,2087.0,846.0,159.0,54277.0,906.0,131582.0,65728.0,7598.0,40785.0,31566.0,9219.0,06,031,2013-12-31
"Fresno County, California",939605.0,30.9,30.1,31.8,560516.0,47790.0,9678.0,90310.0,477078.0,45563.0,20208.0,239584.0,426318.0,425575.0,363912.0,61663.0,195400.0,875.0,289811.0,27929.0,72578.0,22333.0,9354.0,4028.0,346655.0,4308.0,927913.0,459904.0,48605.0,289811.0,211170.0,78641.0,06,019,2013-12-31
"Orange County, California",3051771.0,36.4,35.2,37.7,1912743.0,49836.0,11660.0,559584.0,1032879.0,75422.0,34057.0,373049.0,1606575.0,1604290.0,1453951.0,150339.0,519600.0,1498.0,995512.0,57447.0,480104.0,173290.0,55730.0,29727.0,1425016.0,39788.0,3034599.0,1499424.0,120050.0,995512.0,712753.0,282759.0,06,059,2013-12-31
"Sutter County, California",94787.0,34.8,33.5,35.7,63332.0,1735.0,1399.0,13502.0,27538.0,50408.0,23602.0,15596.0,44318.0,43782.0,37230.0,6552.0,188500.0,889.0,31725.0,2183.0,7973.0,2070.0,890.0,243.0,36348.0,477.0,93406.0,46317.0,4221.0,31725.0,23276.0,8449.0,06,101,2013-12-31
"San Joaquin County, California",693177.0,32.9,31.8,34.1,407287.0,49901.0,6376.0,99396.0,272529.0,53380.0,22589.0,123115.0,323166.0,322960.0,270795.0,52165.0,208000.0,1026.0,215563.0,19059.0,52122.0,15242.0,5410.0,3266.0,261485.0,3619.0,684141.0,337804.0,33115.0,215563.0,160476.0,55087.0,06,077,2013-12-31
"Lake County, California",64260.0,45.1,43.7,46.2,52877.0,1557.0,2241.0,798.0,11323.0,36548.0,21537.0,15860.0,27242.0,27206.0,22718.0,4488.0,183600.0,900.0,26505.0,9003.0,5248.0,1573.0,359.0,242.0,21768.0,158.0,63590.0,31905.0,2217.0,26505.0,16540.0,9965.0,06,033,2013-12-31
"Modoc County, California",9468.0,46.9,45.5,47.7,8445.0,125.0,271.0,33.0,1353.0,36212.0,21200.0,1917.0,4069.0,4069.0,3635.0,434.0,164100.0,633.0,3983.0,1217.0,927.0,194.0,93.0,61.0,3500.0,16.0,9127.0,4542.0,316.0,3983.0,2397.0,1586.0,06,049,2013-12-31
"Inyo County, California",18482.0,45.7,44.5,47.6,15014.0,178.0,1982.0,278.0,3684.0,44796.0,27441.0,2309.0,9542.0,9518.0,8692.0,826.0,236100.0,829.0,7873.0,1605.0,1749.0,714.0,267.0,132.0,8520.0,50.0,18186.0,9100.0,647.0,7873.0,4462.0,3411.0,06,027,2013-12-31
"Phillips County, Colorado",4383.0,40.4,35.9,45.3,4118.0,22.0,35.0,15.0,1087.0,43011.0,20720.0,858.0,2094.0,2094.0,1962.0,132.0,132700.0,595.0,1668.0,232.0,348.0,103.0,23.0,11.0,1957.0,35.0,4322.0,2252.0,211.0,1668.0,1162.0,506.0,08,095,2013-12-31
"Denver County, Colorado",619297.0,33.8,33.6,34.0,458669.0,61992.0,6829.0,21200.0,194513.0,50313.0,33251.0,116284.0,355559.0,355112.0,324278.0,30834.0,249100.0,883.0,266069.0,21666.0,112032.0,47181.0,16935.0,7363.0,319321.0,22773.0,612539.0,305930.0,26626.0,266069.0,128046.0,138023.0,08,031,2013-12-31
"Kiowa County, Colorado",1423.0,40.9,41.6,38.6,1394.0,2.0,4.0,12.0,67.0,40813.0,22482.0,243.0,727.0,726.0,697.0,29.0,79400.0,661.0,559.0,222.0,138.0,36.0,7.0,6.0,679.0,0.0,1397.0,660.0,66.0,559.0,386.0,173.0,08,061,2013-12-31
"Baca County, Colorado",3761.0,47.8,46.1,49.5,3574.0,20.0,58.0,12.0,348.0,38829.0,22318.0,551.0,1909.0,1909.0,1837.0,72.0,73500.0,508.0,1651.0,592.0,342.0,102.0,24.0,4.0,1802.0,0.0,3640.0,1803.0,128.0,1651.0,1101.0,550.0,08,009,2013-12-31
"Gilpin County, Colorado",5477.0,44.8,46.5,43.8,5049.0,26.0,21.0,25.0,369.0,63885.0,38022.0,589.0,3265.0,3265.0,3056.0,209.0,281700.0,1029.0,2504.0,1015.0,697.0,458.0,61.0,39.0,3009.0,41.0,5430.0,2765.0,170.0,2504.0,1429.0,1075.0,08,047,2013-12-31
"Kit Carson County, Colorado",8189.0,38.8,37.9,42.8,7749.0,247.0,82.0,31.0,1549.0,44157.0,21850.0,1027.0,3996.0,3989.0,3790.0,199.0,121600.0,612.0,3046.0,467.0,517.0,190.0,65.0,0.0,3712.0,0.0,7426.0,3952.0,370.0,3046.0,2038.0,1008.0,08,063,2013-12-31
"Gunnison County, Colorado",15421.0,34.1,32.9,34.9,14728.0,85.0,65.0,127.0,1315.0,52332.0,27654.0,2545.0,9609.0,9609.0,8807.0,802.0,329500.0,844.0,6293.0,5150.0,3925.0,956.0,147.0,222.0,8677.0,165.0,15351.0,8350.0,639.0,6293.0,3407.0,2886.0,08,051,2013-12-31
"Jefferson County, Colorado",540669.0,40.4,39.0,41.8,489943.0,5669.0,4520.0,13824.0,78924.0,68984.0,36087.0,45991.0,305277.0,304913.0,281421.0,23492.0,262400.0,979.0,219562.0,10925.0,98394.0,40904.0,8334.0,5668.0,277058.0,8625.0,534515.0,264034.0,18412.0,219562.0,143318.0,76244.0,08,059,2013-12-31
"Ouray County, Colorado",4475.0,52.5,50.8,53.7,4351.0,0.0,19.0,30.0,153.0,64601.0,33015.0,251.0,2433.0,2433.0,2166.0,267.0,383900.0,1102.0,1943.0,1137.0,1075.0,472.0,99.0,55.0,2086.0,7.0,4470.0,2282.0,107.0,1943.0,1313.0,630.0,08,091,2013-12-31
"Rio Blanco County, Colorado",6770.0,38.0,37.4,39.2,6428.0,32.0,123.0,30.0,732.0,60128.0,27586.0,974.0,3455.0,3455.0,3263.0,192.0,200400.0,755.0,2638.0,622.0,702.0,286.0,1.0,45.0,3174.0,89.0,6707.0,3493.0,274.0,2638.0,1757.0,881.0,08,103,2013-12-31
"Weld County, Colorado",258780.0,33.5,32.9,34.0,225083.0,2535.0,2538.0,3445.0,73372.0,57180.0,25468.0,37096.0,132288.0,132142.0,121383.0,10759.0,191500.0,835.0,90465.0,6414.0,28431.0,9788.0,1605.0,1627.0,119502.0,833.0,255963.0,127511.0,12354.0,90465.0,64965.0,25500.0,08,123,2013-12-31
"Conejos County, Colorado",8256.0,38.2,38.2,38.1,7025.0,10.0,54.0,11.0,4541.0,34526.0,17316.0,1585.0,3434.0,3434.0,3135.0,299.0,109700.0,526.0,3099.0,1173.0,704.0,243.0,34.0,22.0,3088.0,10.0,8185.0,4051.0,429.0,3099.0,2220.0,879.0,08,021,2013-12-31
"Costilla County, Colorado",3552.0,49.5,47.9,51.5,2953.0,0.0,35.0,20.0,2314.0,29145.0,20742.0,784.0,1477.0,1477.0,1227.0,250.0,93800.0,669.0,1361.0,1257.0,239.0,226.0,17.0,15.0,1215.0,12.0,3552.0,1861.0,136.0,1361.0,821.0,540.0,08,023,2013-12-31
"La Plata County, Colorado",52039.0,38.3,37.0,40.2,45749.0,240.0,3100.0,355.0,6312.0,58080.0,30151.0,5687.0,28892.0,28882.0,27001.0,1881.0,339400.0,1012.0,20947.0,5041.0,9198.0,3665.0,1163.0,762.0,26343.0,463.0,51455.0,26005.0,1822.0,20947.0,13083.0,7864.0,08,067,2013-12-31
"Moffat County, Colorado",13447.0,36.3,34.8,37.6,12531.0,32.0,294.0,133.0,1914.0,53231.0,24577.0,1515.0,7219.0,7219.0,6716.0,503.0,176500.0,724.0,5062.0,1106.0,964.0,279.0,36.0,69.0,6557.0,109.0,13302.0,6932.0,666.0,5062.0,3323.0,1739.0,08,081,2013-12-31
"Rio Grande County, Colorado",11913.0,41.4,40.0,42.7,9578.0,62.0,306.0,24.0,5154.0,38993.0,20557.0,2227.0,5552.0,5530.0,5080.0,450.0,129500.0,604.0,4722.0,1898.0,1095.0,372.0,96.0,53.0,4924.0,0.0,11646.0,5747.0,468.0,4722.0,3147.0,1575.0,08,105,2013-12-31
"Bent County, Colorado",6141.0,40.4,40.0,43.5,5015.0,663.0,186.0,31.0,1893.0,37340.0,15081.0,782.0,1764.0,1764.0,1553.0,211.0,75500.0,635.0,1873.0,346.0,284.0,125.0,14.0,0.0,1517.0,2.0,4105.0,1970.0,136.0,1873.0,1213.0,660.0,08,011,2013-12-31
"Crowley County, Colorado",5629.0,38.9,39.2,35.3,4816.0,412.0,94.0,43.0,1654.0,31477.0,17187.0,1157.0,1782.0,1782.0,1280.0,502.0,78800.0,583.0,1173.0,378.0,395.0,62.0,22.0,11.0,1272.0,2.0,3996.0,1989.0,111.0,1173.0,780.0,393.0,08,025,2013-12-31
"San Juan County, Colorado",659.0,43.2,33.9,45.1,606.0,0.0,5.0,9.0,128.0,39583.0,24711.0,113.0,460.0,460.0,377.0,83.0,242300.0,875.0,321.0,398.0,96.0,26.0,0.0,2.0,363.0,8.0,659.0,385.0,21.0,321.0,147.0,174.0,08,111,2013-12-31
"Jackson County, Colorado",1371.0,46.7,47.5,45.8,1334.0,1.0,11.0,4.0,170.0,43606.0,25936.0,121.0,741.0,741.0,730.0,11.0,123200.0,717.0,648.0,558.0,170.0,42.0,9.0,8.0,723.0,5.0,1359.0,731.0,41.0,648.0,390.0,258.0,08,057,2013-12-31
"Logan County, Colorado",22607.0,37.2,36.1,40.7,20957.0,294.0,183.0,132.0,3579.0,40415.0,22581.0,3788.0,12008.0,11952.0,10659.0,1293.0,119800.0,617.0,8015.0,938.0,1439.0,633.0,115.0,160.0,10556.0,15.0,21952.0,11927.0,715.0,8015.0,5142.0,2873.0,08,075,2013-12-31
"Montezuma County, Colorado",25512.0,42.9,41.7,43.9,21291.0,79.0,2967.0,124.0,2946.0,43188.0,23548.0,4831.0,12250.0,12231.0,10799.0,1432.0,189400.0,700.0,10688.0,1320.0,2836.0,1554.0,258.0,210.0,10588.0,45.0,25225.0,12466.0,967.0,10688.0,7221.0,3467.0,08,083,2013-12-31
"Teller County, Colorado",23276.0,48.0,47.4,48.7,21938.0,208.0,112.0,229.0,1328.0,59040.0,31075.0,1614.0,12395.0,12276.0,10990.0,1286.0,226900.0,868.0,9434.0,3218.0,3064.0,1920.0,272.0,223.0,10905.0,65.0,22892.0,11525.0,514.0,9434.0,6628.0,2806.0,08,119,2013-12-31
"Boulder County, Colorado",301072.0,35.7,34.4,36.9,263961.0,2598.0,1331.0,12253.0,40484.0,67956.0,38011.0,41412.0,172586.0,172422.0,159754.0,12668.0,350900.0,1113.0,120521.0,7183.0,61466.0,34013.0,7023.0,9913.0,156493.0,8487.0,298823.0,149913.0,10078.0,120521.0,70777.0,49744.0,08,013,2013-12-31
"Las Animas County, Colorado",15136.0,44.4,43.4,45.7,12826.0,156.0,311.0,90.0,6348.0,42261.0,22180.0,2599.0,7135.0,7133.0,6483.0,650.0,151500.0,711.0,5992.0,2211.0,1123.0,460.0,113.0,40.0,6332.0,57.0,14800.0,7500.0,576.0,5992.0,3931.0,2061.0,08,071,2013-12-31
"Lincoln County, Colorado",5442.0,39.3,38.1,45.8,4685.0,531.0,103.0,9.0,690.0,41910.0,19703.0,532.0,1860.0,1860.0,1736.0,124.0,115000.0,647.0,1845.0,460.0,496.0,121.0,20.0,1.0,1719.0,0.0,3884.0,1745.0,155.0,1845.0,1162.0,683.0,08,073,2013-12-31
"Routt County, Colorado",23409.0,39.7,39.4,40.1,22438.0,100.0,71.0,314.0,1557.0,62002.0,34873.0,2094.0,14863.0,14837.0,14012.0,825.0,390100.0,1160.0,9647.0,6635.0,5527.0,1629.0,623.0,175.0,13747.0,481.0,23283.0,12216.0,661.0,9647.0,6117.0,3530.0,08,107,2013-12-31
"Alamosa County, Colorado",15933.0,31.3,30.9,31.7,13052.0,219.0,250.0,329.0,7265.0,34520.0,19487.0,3924.0,7291.0,7291.0,6450.0,841.0,137300.0,586.0,5891.0,691.0,1097.0,895.0,170.0,101.0,6410.0,49.0,15569.0,7534.0,664.0,5891.0,3676.0,2215.0,08,003,2013-12-31
"Clear Creek County, Colorado",9048.0,46.8,47.9,45.9,8524.0,51.0,87.0,114.0,462.0,67259.0,41716.0,909.0,5555.0,5543.0,5129.0,414.0,268500.0,803.0,4024.0,1648.0,1818.0,718.0,82.0,157.0,4922.0,68.0,8912.0,4569.0,182.0,4024.0,2364.0,1660.0,08,019,2013-12-31
"Fremont County, Colorado",46850.0,43.4,40.2,48.7,40171.0,2984.0,909.0,425.0,5894.0,39943.0,18954.0,6262.0,15558.0,15484.0,14168.0,1316.0,159500.0,713.0,16938.0,2241.0,3630.0,1538.0,272.0,176.0,14073.0,36.0,35632.0,17099.0,1206.0,16938.0,10994.0,5944.0,08,043,2013-12-31
"Douglas County, Colorado",293014.0,36.9,36.4,37.3,267064.0,2824.0,728.0,11518.0,22751.0,101591.0,43634.0,11248.0,159104.0,158703.0,149780.0,8923.0,335600.0,1273.0,103780.0,4498.0,71403.0,26048.0,4603.0,2830.0,147184.0,2785.0,292059.0,144644.0,13113.0,103780.0,81035.0,22745.0,08,035,2013-12-31
"Eagle County, Colorado",52151.0,34.7,34.6,34.8,47028.0,254.0,263.0,524.0,15629.0,74456.0,39497.0,5666.0,33388.0,33354.0,31461.0,1893.0,453300.0,1196.0,17966.0,13287.0,12533.0,2755.0,962.0,337.0,30882.0,2389.0,52044.0,27646.0,2167.0,17966.0,11315.0,6651.0,08,037,2013-12-31
"Pueblo County, Colorado",160048.0,38.9,37.4,40.4,127247.0,3387.0,3737.0,1083.0,66756.0,41777.0,21940.0,29637.0,73484.0,73105.0,64628.0,8477.0,138700.0,736.0,62439.0,7063.0,14647.0,6291.0,1035.0,844.0,63899.0,546.0,156316.0,76515.0,6443.0,62439.0,40011.0,22428.0,08,101,2013-12-31
"Montrose County, Colorado",41020.0,42.8,41.3,43.9,37313.0,223.0,396.0,144.0,8183.0,45718.0,22897.0,6484.0,19968.0,19954.0,17761.0,2193.0,193700.0,848.0,16586.0,1618.0,4245.0,2116.0,401.0,207.0,17456.0,24.0,40580.0,19853.0,1595.0,16586.0,11391.0,5195.0,08,085,2013-12-31
"Morgan County, Colorado",28308.0,36.0,34.8,37.1,25265.0,744.0,155.0,60.0,9687.0,43774.0,20680.0,3679.0,13882.0,13882.0,13000.0,882.0,137000.0,695.0,10446.0,994.0,1754.0,704.0,197.0,60.0,12808.0,48.0,27700.0,13766.0,1266.0,10446.0,7531.0,2915.0,08,087,2013-12-31
"Park County, Colorado",16131.0,47.5,47.4,47.6,15503.0,5.0,111.0,167.0,811.0,61570.0,31504.0,1451.0,9524.0,9496.0,8712.0,784.0,247300.0,1180.0,7038.0,6962.0,2860.0,849.0,131.0,116.0,8546.0,103.0,15980.0,8389.0,392.0,7038.0,4732.0,2306.0,08,093,2013-12-31
"Saguache County, Colorado",6200.0,44.6,44.5,44.8,5102.0,18.0,98.0,33.0,2501.0,34600.0,20726.0,1518.0,3121.0,3121.0,2819.0,302.0,135400.0,626.0,2692.0,1169.0,623.0,320.0,39.0,41.0,2796.0,18.0,6170.0,3136.0,230.0,2692.0,1594.0,1098.0,08,109,2013-12-31
"Mesa County, Colorado",147432.0,38.2,36.6,39.7,134785.0,976.0,1245.0,989.0,19859.0,49471.0,26700.0,21157.0,73673.0,73627.0,67217.0,6410.0,210100.0,842.0,58598.0,4201.0,16648.0,6274.0,1389.0,1011.0,66170.0,305.0,146079.0,72517.0,6040.0,58598.0,39244.0,19354.0,08,077,2013-12-31
"Prowers County, Colorado",12473.0,37.1,35.3,38.8,11661.0,38.0,100.0,49.0,4449.0,34391.0,18941.0,2808.0,5948.0,5904.0,5330.0,574.0,86100.0,541.0,4935.0,972.0,723.0,264.0,72.0,45.0,5347.0,0.0,12273.0,6104.0,591.0,4935.0,3279.0,1656.0,08,099,2013-12-31
"Hinsdale County, Colorado",809.0,56.5,56.0,57.0,799.0,0.0,0.0,0.0,21.0,56667.0,36365.0,41.0,398.0,398.0,381.0,17.0,261700.0,808.0,388.0,1085.0,167.0,82.0,27.0,17.0,369.0,0.0,809.0,371.0,36.0,388.0,254.0,134.0,08,053,2013-12-31
"El Paso County, Colorado",634423.0,33.8,32.2,35.6,515313.0,37622.0,4588.0,16442.0,97572.0,57125.0,28867.0,76520.0,336619.0,308878.0,279591.0,29287.0,213500.0,910.0,237039.0,17630.0,86611.0,42173.0,6775.0,5280.0,301181.0,2572.0,603110.0,291369.0,28013.0,237039.0,160830.0,76209.0,08,041,2013-12-31
"Washington County, Colorado",4796.0,44.2,42.4,46.2,4623.0,30.0,20.0,15.0,436.0,44683.0,24977.0,598.0,2336.0,2336.0,2227.0,109.0,110500.0,575.0,2019.0,389.0,463.0,143.0,15.0,4.0,2154.0,20.0,4595.0,2360.0,158.0,2019.0,1408.0,611.0,08,121,2013-12-31
"Grand County, Colorado",14535.0,41.5,40.5,42.3,13439.0,87.0,13.0,197.0,1102.0,64664.0,31684.0,1602.0,8848.0,8848.0,8330.0,518.0,282000.0,957.0,5227.0,10967.0,2701.0,563.0,153.0,43.0,8203.0,44.0,14475.0,7822.0,455.0,5227.0,3311.0,1916.0,08,049,2013-12-31
"Arapahoe County, Colorado",585333.0,35.9,34.7,37.1,437019.0,58642.0,4058.0,29612.0,107841.0,60651.0,32595.0,69949.0,325472.0,323514.0,295023.0,28491.0,230700.0,981.0,225552.0,13606.0,97953.0,38671.0,9220.0,4403.0,291451.0,13609.0,579931.0,283998.0,25402.0,225552.0,148229.0,77323.0,08,005,2013-12-31
"Otero County, Colorado",18817.0,40.5,40.2,41.2,16979.0,103.0,455.0,32.0,7673.0,33848.0,19078.0,4573.0,8372.0,8372.0,7377.0,995.0,91800.0,630.0,7427.0,1517.0,1401.0,436.0,77.0,42.0,7258.0,0.0,18527.0,9125.0,806.0,7427.0,4833.0,2594.0,08,089,2013-12-31
"Broomfield County, Colorado",57171.0,35.9,34.7,37.0,49804.0,534.0,144.0,3214.0,6775.0,77998.0,37442.0,4032.0,31930.0,31905.0,29828.0,2077.0,275900.0,1165.0,22016.0,1195.0,11791.0,4783.0,742.0,635.0,29271.0,1361.0,56937.0,28192.0,2219.0,22016.0,14691.0,7325.0,08,014,2013-12-31
"Archuleta County, Colorado",12109.0,47.8,47.5,48.4,10694.0,60.0,290.0,60.0,2183.0,48933.0,29793.0,1161.0,6129.0,6129.0,5503.0,626.0,279700.0,913.0,4881.0,3893.0,1871.0,725.0,172.0,142.0,5309.0,13.0,12015.0,6129.0,342.0,4881.0,3397.0,1484.0,08,007,2013-12-31
"Huerfano County, Colorado",6625.0,52.6,51.6,53.4,5051.0,92.0,424.0,54.0,2332.0,33298.0,24058.0,1265.0,2659.0,2659.0,2306.0,353.0,152400.0,744.0,3059.0,2021.0,835.0,441.0,101.0,67.0,2262.0,47.0,6145.0,2912.0,144.0,3059.0,1835.0,1224.0,08,055,2013-12-31
"Chaffee County, Colorado",18063.0,47.8,44.6,51.2,17055.0,396.0,225.0,78.0,1769.0,46504.0,27182.0,1358.0,8816.0,8816.0,8154.0,662.0,262300.0,818.0,7832.0,2267.0,3083.0,1186.0,336.0,164.0,8002.0,0.0,16915.0,8510.0,410.0,7832.0,5124.0,2708.0,08,015,2013-12-31
"Garfield County, Colorado",56687.0,35.1,34.7,35.5,51193.0,594.0,393.0,342.0,15976.0,57022.0,26603.0,6598.0,31539.0,31481.0,28736.0,2745.0,302700.0,1129.0,20163.0,3088.0,6761.0,2292.0,584.0,171.0,28220.0,1269.0,55913.0,28592.0,2354.0,20163.0,14164.0,5999.0,08,045,2013-12-31
"Mineral County, Colorado",761.0,60.8,60.3,61.5,727.0,6.0,6.0,2.0,22.0,47083.0,42255.0,49.0,374.0,374.0,363.0,11.0,275000.0,670.0,393.0,871.0,181.0,52.0,16.0,18.0,345.0,3.0,761.0,379.0,9.0,393.0,236.0,157.0,08,079,2013-12-31
"Sedgwick County, Colorado",2376.0,47.2,45.6,49.2,2204.0,7.0,7.0,15.0,359.0,40221.0,21536.0,441.0,1147.0,1147.0,1034.0,113.0,81400.0,514.0,943.0,369.0,185.0,45.0,3.0,11.0,1017.0,9.0,2338.0,1157.0,56.0,943.0,612.0,331.0,08,115,2013-12-31
"Custer County, Colorado",4245.0,54.6,56.6,52.7,4132.0,35.0,19.0,9.0,174.0,32427.0,25761.0,613.0,1816.0,1816.0,1537.0,279.0,216200.0,685.0,2048.0,2111.0,698.0,311.0,39.0,59.0,1500.0,0.0,4216.0,2203.0,89.0,2048.0,1278.0,770.0,08,027,2013-12-31
"Adams County, Colorado",452030.0,32.6,32.1,33.1,363206.0,14314.0,4548.0,16853.0,172472.0,56270.0,24195.0,63540.0,239307.0,238934.0,215131.0,23803.0,186600.0,967.0,152803.0,10709.0,41405.0,14099.0,2219.0,1332.0,211701.0,8105.0,448461.0,224826.0,23780.0,152803.0,108342.0,44461.0,08,001,2013-12-31
"Lake County, Colorado",7332.0,34.9,34.5,35.6,5899.0,74.0,49.0,62.0,2481.0,44610.0,25029.0,1032.0,4164.0,4164.0,3840.0,324.0,164400.0,858.0,3079.0,1315.0,964.0,343.0,14.0,49.0,3823.0,70.0,7278.0,3735.0,332.0,3079.0,1714.0,1365.0,08,065,2013-12-31
"Pitkin County, Colorado",17173.0,43.3,43.1,43.4,16216.0,165.0,136.0,277.0,1594.0,72745.0,51814.0,1730.0,10881.0,10840.0,10074.0,766.0,611200.0,1377.0,7507.0,5433.0,5250.0,1455.0,544.0,247.0,9853.0,1252.0,17104.0,8947.0,442.0,7507.0,3933.0,3574.0,08,097,2013-12-31
"Cheyenne County, Colorado",2189.0,38.6,39.3,38.5,2129.0,6.0,5.0,19.0,297.0,51641.0,23647.0,154.0,1189.0,1189.0,1138.0,51.0,81700.0,508.0,839.0,208.0,243.0,69.0,0.0,3.0,1138.0,0.0,2141.0,1093.0,105.0,839.0,549.0,290.0,08,017,2013-12-31
"Dolores County, Colorado",1709.0,48.2,44.8,51.3,1644.0,0.0,16.0,5.0,77.0,37750.0,22880.0,253.0,737.0,737.0,663.0,74.0,121800.0,738.0,780.0,693.0,161.0,73.0,2.0,2.0,643.0,2.0,1709.0,890.0,40.0,780.0,499.0,281.0,08,033,2013-12-31
