NAME_Geographic Area Name,B01001_001E_Total Population,B01002_001E_Median Age,B01002_002E_Median Age (Male),B01002_003E_Median Age (Female),B02001_002E_White Population,B02001_003E_Black Population,B02001_004E_American Indian Population,B02001_005E_Asian Population,B03003_003E_Hispanic or Latino Population,B19013_001E_Median Household Income,B19301_001E_Per Capita Income,B17001_002E_Population Below Poverty Level,B23025_002E_Total Labor Force,B23025_003E_Labor Force - Employed,B23025_004E_Labor Force - Unemployed,B23025_005E_Not in Labor Force,B25077_001E_Median Home Value,B25064_001E_Median Gross Rent,B25002_002E_Occupied Housing Units,B25002_003E_Vacant Housing Units,B15003_022E_Bachelor's Degree,B15003_023E_Master's Degree,B15003_024E_Professional Degree,B15003_025E_Doctorate Degree,B08301_001E_Total Commuters,B08301_010E_Public Transportation Commuters,B27001_001E_Total Healthcare Coverage,B27001_002E_With Health Insurance,B27001_003E_No Health Insurance,B11001_001E_Total Households,B11001_002E_Family Households,B11001_007E_Non-family Households,state,county,year
"Duval County, Florida",983153.0,36.5,35.3,38.0,551519.0,289401.0,1875.0,46547.0,104543.0,59541.0,34077.0,139089.0,516206.0,500839.0,475253.0,25586.0,211200.0,1154.0,387008.0,42487.0,141783.0,51507.0,11917.0,7282.0,481743.0,6890.0,960147.0,461855.0,39502.0,387008.0,234075.0,152933.0,12,031,2021-12-31
"Escambia County, Florida",318828.0,37.5,35.5,39.9,210693.0,69505.0,809.0,10034.0,19138.0,56605.0,31085.0,43819.0,158307.0,148098.0,138796.0,9302.0,171900.0,1076.0,124494.0,20204.0,37553.0,15443.0,3291.0,2778.0,145094.0,1174.0,302939.0,146099.0,11543.0,124494.0,76664.0,47830.0,12,033,2021-12-31
"Flagler County, Florida",113888.0,52.0,51.0,52.9,90103.0,11119.0,202.0,2706.0,12459.0,62305.0,35568.0,12475.0,48232.0,48112.0,46355.0,1757.0,247000.0,1416.0,45491.0,9063.0,15631.0,5783.0,1678.0,785.0,45422.0,127.0,113360.0,54448.0,2137.0,45491.0,32801.0,12690.0,12,035,2021-12-31
"Franklin County, Florida",12232.0,47.2,43.5,52.2,9700.0,1565.0,12.0,39.0,716.0,52679.0,26933.0,2033.0,4812.0,4812.0,4354.0,458.0,198500.0,904.0,4559.0,3816.0,1174.0,599.0,133.0,120.0,4209.0,0.0,10665.0,5364.0,331.0,4559.0,2865.0,1694.0,12,037,2021-12-31
"Gadsden County, Florida",44233.0,41.7,41.6,41.9,16446.0,24451.0,434.0,103.0,4747.0,42661.0,21651.0,9938.0,17533.0,17508.0,16810.0,698.0,105600.0,689.0,15769.0,2940.0,3986.0,1603.0,185.0,332.0,16631.0,97.0,41326.0,20026.0,1564.0,15769.0,10176.0,5593.0,12,039,2021-12-31
"Gilchrist County, Florida",17759.0,42.2,38.3,47.5,15823.0,875.0,44.0,49.0,1115.0,50983.0,24959.0,2006.0,7443.0,7443.0,7155.0,288.0,137900.0,767.0,6659.0,820.0,1164.0,306.0,43.0,35.0,6969.0,0.0,16534.0,8170.0,548.0,6659.0,4573.0,2086.0,12,041,2021-12-31
"Glades County, Florida",12183.0,47.9,47.2,49.9,9070.0,1704.0,491.0,70.0,2640.0,38088.0,21645.0,2139.0,3641.0,3641.0,3311.0,330.0,79000.0,774.0,4572.0,1970.0,923.0,313.0,29.0,35.0,3173.0,59.0,10938.0,5500.0,207.0,4572.0,3151.0,1421.0,12,043,2021-12-31
"Gulf County, Florida",15205.0,46.0,42.7,50.7,12229.0,2239.0,58.0,72.0,578.0,53812.0,27704.0,1214.0,5514.0,5509.0,5281.0,228.0,190700.0,1095.0,5519.0,3365.0,1728.0,756.0,142.0,103.0,5101.0,0.0,12441.0,6075.0,369.0,5519.0,3650.0,1869.0,12,045,2021-12-31
"Hamilton County, Florida",13973.0,40.8,39.1,46.3,8344.0,4791.0,111.0,78.0,1426.0,39346.0,15624.0,2850.0,4291.0,4291.0,3804.0,487.0,87000.0,694.0,4208.0,1419.0,715.0,182.0,32.0,12.0,3715.0,1.0,10969.0,5336.0,573.0,4208.0,2963.0,1245.0,12,047,2021-12-31
"Hardee County, Florida",25632.0,35.6,34.8,37.5,18865.0,1482.0,46.0,298.0,11347.0,41395.0,22377.0,6222.0,9701.0,9689.0,9048.0,641.0,101100.0,801.0,8032.0,1743.0,1193.0,428.0,70.0,7.0,8871.0,143.0,23932.0,12142.0,1043.0,8032.0,5824.0,2208.0,12,049,2021-12-31
"Hendry County, Florida",39439.0,35.1,33.9,36.0,26718.0,4263.0,768.0,381.0,21740.0,38843.0,20473.0,10064.0,18669.0,18669.0,17528.0,1141.0,116900.0,859.0,12821.0,2122.0,1458.0,495.0,45.0,127.0,17034.0,491.0,38903.0,20606.0,1880.0,12821.0,9496.0,3325.0,12,051,2021-12-31
"Hernando County, Florida",192128.0,48.5,47.3,49.6,160241.0,9919.0,647.0,2325.0,28638.0,53301.0,28400.0,24940.0,80116.0,80071.0,75025.0,5046.0,173700.0,1051.0,78041.0,10390.0,18536.0,6937.0,1658.0,763.0,73918.0,186.0,190276.0,92290.0,5040.0,78041.0,52715.0,25326.0,12,053,2021-12-31
"Highlands County, Florida",101174.0,53.7,52.4,55.2,78750.0,9070.0,522.0,1581.0,21391.0,46895.0,28519.0,15861.0,37025.0,37025.0,34303.0,2722.0,131900.0,839.0,43977.0,13229.0,9528.0,3351.0,1344.0,417.0,33498.0,352.0,100055.0,48951.0,2666.0,43977.0,28379.0,15598.0,12,055,2021-12-31
"Hillsborough County, Florida",1444359.0,37.6,36.8,38.3,915469.0,238667.0,4130.0,60815.0,427400.0,64164.0,35954.0,199682.0,757177.0,750816.0,713076.0,37740.0,251200.0,1259.0,547578.0,48263.0,224209.0,90979.0,24844.0,13425.0,706303.0,7701.0,1431657.0,701172.0,52473.0,547578.0,344244.0,203334.0,12,057,2021-12-31
"Holmes County, Florida",19622.0,41.7,39.7,46.0,17152.0,1391.0,195.0,131.0,618.0,41809.0,20993.0,3359.0,7770.0,7729.0,7359.0,370.0,85000.0,753.0,6995.0,1644.0,945.0,328.0,65.0,26.0,7303.0,0.0,17916.0,9095.0,627.0,6995.0,4770.0,2225.0,12,059,2021-12-31
"Indian River County, Florida",158002.0,54.2,52.6,55.7,129185.0,13030.0,344.0,2289.0,20375.0,61594.0,40318.0,16726.0,67141.0,66610.0,62626.0,3984.0,242100.0,1086.0,63377.0,19178.0,23763.0,10837.0,3307.0,1342.0,61383.0,212.0,156322.0,75433.0,4138.0,63377.0,39545.0,23832.0,12,061,2021-12-31
"Jackson County, Florida",48067.0,42.3,40.6,45.1,32413.0,12933.0,216.0,140.0,2453.0,43416.0,21660.0,7300.0,17334.0,17271.0,16384.0,887.0,104800.0,722.0,16859.0,3188.0,2735.0,1458.0,218.0,230.0,16299.0,28.0,41048.0,19772.0,1606.0,16859.0,10875.0,5984.0,12,063,2021-12-31
"Jefferson County, Florida",14405.0,47.2,43.6,50.4,9081.0,4749.0,31.0,63.0,634.0,53080.0,27995.0,2195.0,6259.0,6235.0,5848.0,387.0,153400.0,679.0,5394.0,1291.0,1561.0,489.0,175.0,95.0,5768.0,0.0,12865.0,6145.0,345.0,5394.0,3767.0,1627.0,12,065,2021-12-31
"Lafayette County, Florida",8343.0,40.7,39.6,42.5,6441.0,1382.0,26.0,0.0,1209.0,56458.0,20437.0,1042.0,3294.0,3251.0,3060.0,191.0,102400.0,689.0,2486.0,920.0,345.0,35.0,33.0,24.0,3050.0,2.0,6924.0,3753.0,275.0,2486.0,1703.0,783.0,12,067,2021-12-31
"Lake County, Florida",375059.0,46.8,45.5,48.3,289693.0,39451.0,1149.0,7795.0,62917.0,60013.0,31968.0,39702.0,168945.0,168659.0,158326.0,10333.0,223000.0,1203.0,149455.0,24181.0,44593.0,19554.0,3478.0,2581.0,155636.0,274.0,371566.0,179907.0,11193.0,149455.0,103128.0,46327.0,12,069,2021-12-31
"Lee County, Florida",752251.0,48.9,47.5,50.1,586690.0,61093.0,895.0,12565.0,170070.0,63235.0,37550.0,89578.0,338974.0,338686.0,323011.0,15675.0,248300.0,1307.0,298343.0,111896.0,100887.0,42888.0,13141.0,7889.0,316808.0,1757.0,747996.0,367452.0,21012.0,298343.0,194631.0,103712.0,12,071,2021-12-31
"Leon County, Florida",290965.0,31.6,30.9,32.3,171932.0,90089.0,524.0,10371.0,19604.0,57359.0,33764.0,53612.0,159513.0,159186.0,149326.0,9860.0,223400.0,1071.0,117677.0,14721.0,46511.0,22002.0,7147.0,6418.0,145850.0,2438.0,287670.0,136760.0,9043.0,117677.0,62356.0,55321.0,12,073,2021-12-31
"Levy County, Florida",42392.0,47.5,46.7,48.5,36089.0,3549.0,104.0,375.0,3780.0,43029.0,24553.0,7588.0,17473.0,17473.0,16571.0,902.0,130200.0,751.0,17248.0,3495.0,3262.0,1150.0,240.0,56.0,16093.0,52.0,42133.0,20557.0,1210.0,17248.0,11224.0,6024.0,12,075,2021-12-31
"Liberty County, Florida",7987.0,39.5,39.4,39.5,6240.0,1187.0,134.0,10.0,532.0,42438.0,20432.0,1343.0,2817.0,2817.0,2600.0,217.0,102500.0,792.0,2279.0,821.0,478.0,267.0,19.0,10.0,2555.0,0.0,6554.0,3135.0,117.0,2279.0,1525.0,754.0,12,077,2021-12-31
"Madison County, Florida",18051.0,43.9,40.4,46.9,10242.0,6644.0,17.0,121.0,1115.0,39503.0,20455.0,4046.0,6324.0,6324.0,6076.0,248.0,89000.0,726.0,6441.0,1904.0,1189.0,478.0,59.0,36.0,5945.0,42.0,16030.0,7953.0,654.0,6441.0,3706.0,2735.0,12,079,2021-12-31
"Manatee County, Florida",394824.0,49.0,47.8,50.4,319008.0,32741.0,971.0,8553.0,66099.0,64964.0,38008.0,40426.0,179122.0,178700.0,168912.0,9788.0,267300.0,1274.0,156254.0,46696.0,58131.0,27296.0,6199.0,4107.0,166272.0,638.0,391642.0,189582.0,10554.0,156254.0,102675.0,53579.0,12,081,2021-12-31
"Marion County, Florida",370372.0,48.3,46.8,49.8,287545.0,46686.0,963.0,5667.0,53146.0,50808.0,28969.0,52724.0,147476.0,147309.0,137217.0,10092.0,160300.0,993.0,150880.0,24606.0,38029.0,15519.0,3921.0,1705.0,134634.0,431.0,362151.0,174803.0,11113.0,150880.0,98311.0,52569.0,12,083,2021-12-31
"Martin County, Florida",158323.0,52.9,51.0,54.4,134574.0,8928.0,630.0,2486.0,22339.0,69769.0,46973.0,16240.0,69409.0,69273.0,66110.0,3163.0,306700.0,1214.0,66108.0,14961.0,26928.0,10415.0,3232.0,1452.0,64951.0,159.0,155400.0,76485.0,3812.0,66108.0,40875.0,25233.0,12,085,2021-12-31
"Miami-Dade County, Florida",2690113.0,40.4,39.0,41.9,1520002.0,438019.0,6065.0,41628.0,1842914.0,57815.0,31813.0,416413.0,1403601.0,1401455.0,1329793.0,71662.0,332800.0,1470.0,936351.0,128640.0,380441.0,144711.0,60800.0,22718.0,1305587.0,46819.0,2667934.0,1299668.0,92249.0,936351.0,643696.0,292655.0,12,086,2021-12-31
"Monroe County, Florida",82244.0,48.0,48.1,47.9,65748.0,5886.0,64.0,1044.0,20657.0,73153.0,50050.0,8886.0,45973.0,44637.0,42982.0,1655.0,613400.0,1782.0,33643.0,20056.0,13970.0,6366.0,1694.0,971.0,43663.0,128.0,80129.0,41194.0,2004.0,33643.0,19859.0,13784.0,12,087,2021-12-31
"Nassau County, Florida",88492.0,46.1,44.9,47.3,78277.0,4878.0,308.0,852.0,4230.0,77504.0,40201.0,8443.0,41892.0,41507.0,39528.0,1979.0,264100.0,1052.0,34691.0,6096.0,13383.0,5618.0,1038.0,757.0,39202.0,72.0,87571.0,43257.0,2712.0,34691.0,25176.0,9515.0,12,089,2021-12-31
"Okaloosa County, Florida",209230.0,36.9,35.6,38.6,158485.0,20092.0,451.0,7033.0,20513.0,67390.0,36762.0,22254.0,108615.0,97068.0,93326.0,3742.0,248400.0,1227.0,81785.0,18616.0,29743.0,14131.0,2276.0,1543.0,102991.0,514.0,194618.0,94286.0,8328.0,81785.0,53124.0,28661.0,12,091,2021-12-31
"Okeechobee County, Florida",39716.0,40.6,39.3,42.8,31392.0,3424.0,145.0,355.0,10470.0,47020.0,24617.0,7215.0,15697.0,15697.0,14907.0,790.0,125700.0,880.0,14794.0,3671.0,3196.0,1116.0,330.0,42.0,14662.0,203.0,36686.0,18585.0,1481.0,14794.0,9976.0,4818.0,12,093,2021-12-31
"Orange County, Florida",1409949.0,35.7,35.1,36.3,781989.0,292384.0,3337.0,73495.0,459438.0,65784.0,33498.0,191485.0,761261.0,759906.0,716749.0,43157.0,276900.0,1375.0,475292.0,79225.0,219794.0,87010.0,22186.0,11650.0,704814.0,11891.0,1399076.0,686590.0,50959.0,475292.0,316908.0,158384.0,12,095,2021-12-31
"Osceola County, Florida",380331.0,36.3,35.3,37.5,219358.0,41349.0,1113.0,10424.0,210907.0,58513.0,25491.0,51044.0,193318.0,193266.0,181699.0,11567.0,238700.0,1350.0,110156.0,40411.0,41508.0,14595.0,3393.0,1767.0,176947.0,2261.0,378894.0,187694.0,15488.0,110156.0,81414.0,28742.0,12,097,2021-12-31
"Palm Beach County, Florida",1481233.0,45.0,43.2,46.6,968070.0,275772.0,3650.0,41510.0,342642.0,68874.0,43733.0,169467.0,735676.0,735168.0,690230.0,44938.0,316600.0,1534.0,581119.0,121758.0,250300.0,105878.0,38450.0,18229.0,674668.0,9935.0,1469032.0,713358.0,45604.0,581119.0,363490.0,217629.0,12,099,2021-12-31
"Pasco County, Florida",551598.0,44.1,43.3,45.1,448258.0,32349.0,1656.0,15064.0,92081.0,58084.0,31931.0,66216.0,249834.0,249139.0,235574.0,13565.0,193000.0,1164.0,217318.0,36367.0,67728.0,26906.0,5171.0,4495.0,232043.0,1176.0,545791.0,265398.0,17074.0,217318.0,143207.0,74111.0,12,101,2021-12-31
"Pinellas County, Florida",957989.0,48.5,47.1,49.8,751619.0,98447.0,2091.0,33477.0,97523.0,60451.0,39539.0,108843.0,484624.0,482390.0,458406.0,23984.0,238400.0,1237.0,415730.0,98936.0,163138.0,62634.0,17751.0,9408.0,452828.0,5952.0,945613.0,454648.0,24328.0,415730.0,234194.0,181536.0,12,103,2021-12-31
"Polk County, Florida",713148.0,40.1,39.0,40.8,488583.0,107169.0,2255.0,12276.0,177459.0,55099.0,27909.0,101886.0,321031.0,320507.0,304690.0,15817.0,177900.0,1090.0,253178.0,58421.0,69222.0,25809.0,5127.0,3790.0,300076.0,956.0,704944.0,344985.0,25159.0,253178.0,174925.0,78253.0,12,105,2021-12-31
"Putnam County, Florida",73147.0,45.1,44.3,46.3,55904.0,11690.0,281.0,417.0,7555.0,39975.0,22814.0,17014.0,27799.0,27799.0,25295.0,2504.0,111200.0,753.0,29174.0,6959.0,4521.0,1589.0,358.0,205.0,24985.0,36.0,72167.0,35648.0,2677.0,29174.0,17623.0,11551.0,12,107,2021-12-31
"St. Johns County, Florida",265724.0,43.8,43.3,44.5,225524.0,14216.0,358.0,8050.0,20288.0,88794.0,46583.0,20123.0,129212.0,128496.0,122483.0,6013.0,348100.0,1462.0,95640.0,19802.0,53193.0,24412.0,5846.0,3500.0,121324.0,129.0,264050.0,128911.0,8143.0,95640.0,71076.0,24564.0,12,109,2021-12-31
"St. Lucie County, Florida",324599.0,45.3,43.9,46.8,215702.0,66293.0,1013.0,6552.0,64973.0,59807.0,31289.0,37977.0,149591.0,149240.0,140785.0,8455.0,231000.0,1282.0,122186.0,23891.0,37637.0,14679.0,2797.0,2254.0,138664.0,389.0,322094.0,157577.0,9962.0,122186.0,84055.0,38131.0,12,111,2021-12-31
"Santa Rosa County, Florida",184345.0,40.1,39.2,41.2,154250.0,10831.0,647.0,3383.0,11000.0,77260.0,35253.0,15723.0,87183.0,82861.0,78779.0,4082.0,231800.0,1238.0,67534.0,7344.0,24333.0,10652.0,1569.0,1187.0,80557.0,1.0,174267.0,85165.0,6592.0,67534.0,49462.0,18072.0,12,113,2021-12-31
"Sarasota County, Florida",429336.0,56.5,55.2,57.7,377600.0,18663.0,1035.0,7642.0,41557.0,69490.0,48265.0,34486.0,185955.0,185864.0,179213.0,6651.0,286000.0,1415.0,193923.0,55495.0,73434.0,37991.0,10866.0,5975.0,175610.0,971.0,425557.0,203982.0,9114.0,193923.0,120250.0,73673.0,12,115,2021-12-31
"Seminole County, Florida",467382.0,39.5,38.1,40.7,324313.0,55686.0,1066.0,22437.0,105088.0,73002.0,38429.0,43895.0,254017.0,253534.0,242191.0,11343.0,280100.0,1397.0,180891.0,11834.0,91599.0,34718.0,7678.0,4707.0,238440.0,1473.0,464364.0,225637.0,15234.0,180891.0,121119.0,59772.0,12,117,2021-12-31
"Sumter County, Florida",127335.0,68.1,67.5,68.5,112096.0,9308.0,270.0,1290.0,7620.0,63323.0,39922.0,11416.0,28546.0,28456.0,26882.0,1574.0,280100.0,1055.0,61441.0,12557.0,22230.0,12191.0,1991.0,1270.0,26098.0,6.0,118351.0,55008.0,1417.0,61441.0,40178.0,21263.0,12,119,2021-12-31
"Suwannee County, Florida",43514.0,43.0,42.0,44.2,34479.0,5099.0,17.0,160.0,4344.0,47218.0,24302.0,6318.0,17617.0,17617.0,16684.0,933.0,118100.0,756.0,15098.0,3793.0,2863.0,1621.0,159.0,275.0,16335.0,4.0,42153.0,21502.0,1300.0,15098.0,10614.0,4484.0,12,121,2021-12-31
"Taylor County, Florida",21762.0,43.5,41.6,45.2,15865.0,4887.0,18.0,41.0,935.0,43563.0,23401.0,3310.0,7141.0,7141.0,6698.0,443.0,80200.0,791.0,7270.0,3808.0,1328.0,480.0,60.0,40.0,6555.0,0.0,18290.0,8709.0,610.0,7270.0,5074.0,2196.0,12,123,2021-12-31
"Union County, Florida",16141.0,39.2,40.9,35.4,11610.0,2957.0,114.0,26.0,948.0,55463.0,20226.0,1756.0,4340.0,4313.0,4168.0,145.0,122000.0,760.0,4064.0,614.0,892.0,299.0,60.0,41.0,4156.0,0.0,10360.0,4794.0,555.0,4064.0,2942.0,1122.0,12,125,2021-12-31
"Volusia County, Florida",548783.0,46.4,45.0,48.3,421652.0,59821.0,1129.0,9989.0,82834.0,56786.0,32231.0,69394.0,250129.0,249694.0,239211.0,10483.0,212900.0,1148.0,228569.0,41833.0,68388.0,25061.0,6308.0,3842.0,236073.0,1905.0,543070.0,265226.0,15399.0,228569.0,141154.0,87415.0,12,127,2021-12-31
"Wakulla County, Florida",33144.0,42.6,42.3,43.2,26579.0,4478.0,110.0,202.0,1335.0,72941.0,29425.0,1842.0,15385.0,15385.0,14882.0,503.0,182400.0,978.0,11266.0,2271.0,2930.0,1468.0,255.0,163.0,14520.0,4.0,29941.0,14996.0,1043.0,11266.0,8179.0,3087.0,12,129,2021-12-31
"Walton County, Florida",73456.0,44.3,42.3,46.1,63035.0,3096.0,317.0,634.0,4741.0,68111.0,38777.0,9165.0,34904.0,34550.0,32955.0,1595.0,274500.0,1139.0,30182.0,24712.0,11448.0,4127.0,1309.0,713.0,32309.0,15.0,71642.0,35800.0,2765.0,30182.0,20911.0,9271.0,12,131,2021-12-31
"Washington County, Florida",24906.0,41.4,39.8,44.7,19633.0,3721.0,289.0,201.0,978.0,41806.0,21389.0,4922.0,9193.0,9190.0,8671.0,519.0,124900.0,724.0,8853.0,1987.0,1439.0,538.0,224.0,69.0,8560.0,21.0,22175.0,10907.0,576.0,8853.0,5994.0,2859.0,12,133,2021-12-31
"Appling County, Georgia",18509.0,39.9,38.0,42.3,13452.0,3648.0,2.0,0.0,1874.0,39588.0,22109.0,4612.0,7675.0,7665.0,7444.0,221.0,83200.0,619.0,6637.0,1855.0,653.0,406.0,74.0,66.0,7300.0,24.0,18145.0,9183.0,700.0,6637.0,4749.0,1888.0,13,001,2021-12-31
"Atkinson County, Georgia",8269.0,35.8,35.5,36.5,5718.0,1332.0,0.0,0.0,2216.0,35741.0,20287.0,2214.0,3686.0,3686.0,3459.0,227.0,62400.0,475.0,2968.0,507.0,288.0,162.0,81.0,42.0,3407.0,0.0,8251.0,4117.0,259.0,2968.0,2106.0,862.0,13,003,2021-12-31
"Bacon County, Georgia",11163.0,37.0,36.5,37.8,8587.0,1764.0,0.0,58.0,954.0,40391.0,22846.0,2557.0,4412.0,4405.0,4254.0,151.0,88200.0,632.0,3874.0,929.0,368.0,290.0,125.0,24.0,4198.0,0.0,10485.0,4863.0,547.0,3874.0,2505.0,1369.0,13,005,2021-12-31
"Baker County, Georgia",2928.0,51.2,49.0,52.2,1495.0,1143.0,2.0,213.0,4.0,33417.0,22872.0,734.0,1006.0,1006.0,884.0,122.0,103200.0,533.0,1201.0,330.0,202.0,177.0,0.0,10.0,859.0,1.0,2928.0,1462.0,82.0,1201.0,718.0,483.0,13,007,2021-12-31
"Baldwin County, Georgia",43876.0,35.9,36.4,35.5,23314.0,18197.0,34.0,673.0,1092.0,50413.0,28455.0,8887.0,18877.0,18877.0,17451.0,1426.0,130100.0,750.0,15948.0,4074.0,4190.0,1973.0,400.0,383.0,16870.0,75.0,41657.0,20125.0,1206.0,15948.0,9722.0,6226.0,13,009,2021-12-31
"Banks County, Georgia",18061.0,41.7,40.3,42.8,16166.0,474.0,45.0,232.0,1339.0,57893.0,26125.0,2371.0,8208.0,8195.0,7917.0,278.0,176300.0,738.0,6483.0,754.0,1224.0,497.0,147.0,202.0,7825.0,19.0,18048.0,9108.0,610.0,6483.0,4873.0,1610.0,13,011,2021-12-31
"Barrow County, Georgia",82138.0,36.2,35.2,37.1,60466.0,10267.0,309.0,3305.0,10107.0,68365.0,27926.0,8540.0,41888.0,41853.0,40189.0,1664.0,183200.0,1059.0,28087.0,1443.0,7001.0,2900.0,541.0,854.0,39368.0,66.0,81987.0,40412.0,3388.0,28087.0,21185.0,6902.0,13,013,2021-12-31
"Bartow County, Georgia",107868.0,38.2,38.2,38.3,86978.0,11129.0,146.0,1035.0,9961.0,65559.0,28467.0,12808.0,53640.0,53516.0,50523.0,2993.0,191800.0,993.0,38029.0,3917.0,9617.0,3023.0,1104.0,509.0,49267.0,484.0,106770.0,52888.0,4208.0,38029.0,27562.0,10467.0,13,015,2021-12-31
"Ben Hill County, Georgia",17237.0,39.5,38.9,40.3,9991.0,6414.0,0.0,41.0,1115.0,34455.0,20298.0,4336.0,7598.0,7575.0,7258.0,317.0,86100.0,699.0,6828.0,1274.0,914.0,210.0,79.0,64.0,7253.0,40.0,16928.0,8000.0,504.0,6828.0,4371.0,2457.0,13,017,2021-12-31
"Berrien County, Georgia",18195.0,39.6,37.9,41.5,14913.0,1776.0,36.0,204.0,994.0,44907.0,22072.0,3774.0,7714.0,7629.0,7153.0,476.0,103700.0,662.0,6634.0,1448.0,1081.0,398.0,76.0,80.0,7064.0,0.0,17941.0,8800.0,626.0,6634.0,4608.0,2026.0,13,019,2021-12-31
"Bibb County, Georgia",156711.0,36.2,34.5,37.4,60197.0,85154.0,282.0,3409.0,5594.0,43862.0,27800.0,37935.0,70385.0,70109.0,64682.0,5427.0,131400.0,879.0,58752.0,12973.0,13612.0,8025.0,3101.0,1435.0,63621.0,682.0,153659.0,71446.0,5773.0,58752.0,35310.0,23442.0,13,021,2021-12-31
"Bleckley County, Georgia",12562.0,37.4,36.4,38.0,8794.0,3501.0,0.0,45.0,421.0,48786.0,23599.0,2034.0,4950.0,4942.0,4561.0,381.0,106500.0,702.0,4232.0,969.0,715.0,375.0,83.0,131.0,4524.0,0.0,12197.0,5777.0,360.0,4232.0,3128.0,1104.0,13,023,2021-12-31
"Brantley County, Georgia",18072.0,40.7,40.1,42.0,16771.0,423.0,18.0,118.0,445.0,38211.0,19942.0,3025.0,6660.0,6651.0,6336.0,315.0,84700.0,714.0,6625.0,1508.0,308.0,396.0,101.0,4.0,6270.0,4.0,18015.0,8930.0,535.0,6625.0,3933.0,2692.0,13,025,2021-12-31
"Brooks County, Georgia",16254.0,41.9,41.0,44.1,9388.0,5831.0,0.0,115.0,1013.0,39770.0,27821.0,3722.0,7105.0,7100.0,6596.0,504.0,105700.0,649.0,6004.0,1339.0,1251.0,492.0,66.0,94.0,6485.0,42.0,16134.0,7757.0,616.0,6004.0,3753.0,2251.0,13,027,2021-12-31
"Bryan County, Georgia",43278.0,34.4,33.3,35.7,31855.0,6143.0,80.0,718.0,3401.0,81032.0,35589.0,3793.0,22162.0,20389.0,19106.0,1283.0,243800.0,1344.0,14796.0,1341.0,5718.0,2682.0,368.0,342.0,20348.0,26.0,41416.0,19821.0,2032.0,14796.0,11544.0,3252.0,13,029,2021-12-31
"Bulloch County, Georgia",79635.0,29.4,28.2,30.6,50982.0,22197.0,170.0,1171.0,3422.0,50583.0,25882.0,15670.0,38559.0,38496.0,35007.0,3489.0,152600.0,868.0,28917.0,3653.0,7525.0,3337.0,618.0,1155.0,34007.0,236.0,77375.0,36779.0,2682.0,28917.0,17141.0,11776.0,13,031,2021-12-31
"Burke County, Georgia",24231.0,38.1,38.1,38.2,11986.0,11239.0,0.0,126.0,838.0,47837.0,27921.0,3659.0,11077.0,11069.0,10444.0,625.0,90300.0,718.0,8742.0,2238.0,1722.0,469.0,75.0,81.0,10266.0,39.0,24047.0,11309.0,930.0,8742.0,5767.0,2975.0,13,033,2021-12-31
"Butts County, Georgia",24950.0,38.9,37.2,40.8,16721.0,7009.0,20.0,84.0,886.0,53613.0,25902.0,4256.0,10121.0,10121.0,9636.0,485.0,168600.0,884.0,8440.0,996.0,1409.0,408.0,182.0,146.0,9420.0,0.0,22379.0,11026.0,584.0,8440.0,6423.0,2017.0,13,035,2021-12-31
"Calhoun County, Georgia",5668.0,40.2,38.8,42.0,1907.0,3497.0,0.0,0.0,288.0,43549.0,16401.0,1004.0,1659.0,1659.0,1409.0,250.0,57800.0,550.0,1457.0,609.0,315.0,122.0,47.0,4.0,1393.0,0.0,3845.0,1684.0,131.0,1457.0,1034.0,423.0,13,037,2021-12-31
"Camden County, Georgia",54256.0,33.5,32.0,37.2,38624.0,9972.0,356.0,1152.0,3937.0,61636.0,32003.0,8320.0,27066.0,23329.0,22260.0,1069.0,182500.0,1038.0,20032.0,2361.0,4590.0,2179.0,489.0,322.0,25709.0,59.0,50342.0,24443.0,2332.0,20032.0,14175.0,5857.0,13,039,2021-12-31
"Candler County, Georgia",10885.0,42.1,43.1,41.2,7290.0,2445.0,11.0,93.0,1307.0,36763.0,21843.0,2658.0,4628.0,4628.0,4361.0,267.0,94700.0,653.0,4034.0,602.0,631.0,196.0,86.0,7.0,4322.0,0.0,10657.0,5224.0,402.0,4034.0,2693.0,1341.0,13,043,2021-12-31
"Carroll County, Georgia",118402.0,35.1,34.4,35.6,85139.0,23653.0,634.0,995.0,8543.0,62498.0,28188.0,19785.0,58494.0,58441.0,54893.0,3548.0,162300.0,964.0,42635.0,3271.0,10382.0,3934.0,1480.0,397.0,53557.0,259.0,117319.0,56881.0,4583.0,42635.0,30560.0,12075.0,13,045,2021-12-31
"Catoosa County, Georgia",67579.0,40.6,40.0,41.8,61418.0,1528.0,145.0,1092.0,2163.0,62669.0,30461.0,5819.0,33539.0,33498.0,32323.0,1175.0,162500.0,830.0,25450.0,2358.0,6965.0,2391.0,785.0,257.0,31854.0,36.0,67137.0,32507.0,2183.0,25450.0,18128.0,7322.0,13,047,2021-12-31
"Charlton County, Georgia",12416.0,40.6,39.0,42.8,7953.0,3430.0,119.0,105.0,828.0,45494.0,21824.0,2421.0,5291.0,5291.0,4704.0,587.0,95600.0,476.0,3960.0,673.0,739.0,127.0,148.0,80.0,4669.0,8.0,11408.0,6311.0,204.0,3960.0,2634.0,1326.0,13,049,2021-12-31
