NAME_Geographic Area Name,B01001_001E_Total Population,B01002_001E_Median Age,B01002_002E_Median Age (Male),B01002_003E_Median Age (Female),B02001_002E_White Population,B02001_003E_Black Population,B02001_004E_American Indian Population,B02001_005E_Asian Population,B03003_003E_Hispanic or Latino Population,B19013_001E_Median Household Income,B19301_001E_Per Capita Income,B17001_002E_Population Below Poverty Level,B23025_002E_Total Labor Force,B23025_003E_Labor Force - Employed,B23025_004E_Labor Force - Unemployed,B23025_005E_Not in Labor Force,B25077_001E_Median Home Value,B25064_001E_Median Gross Rent,B25002_002E_Occupied Housing Units,B25002_003E_Vacant Housing Units,B15003_022E_Bachelor's Degree,B15003_023E_Master's Degree,B15003_024E_Professional Degree,B15003_025E_Doctorate Degree,B08301_001E_Total Commuters,B08301_010E_Public Transportation Commuters,B27001_001E_Total Healthcare Coverage,B27001_002E_With Health Insurance,B27001_003E_No Health Insurance,B11001_001E_Total Households,B11001_002E_Family Households,B11001_007E_Non-family Households,state,county,year
"Dickinson County, Iowa",16778.0,48.3,46.5,49.8,16453.0,58.0,21.0,51.0,195.0,53426.0,31529.0,1295.0,9466.0,9452.0,9037.0,415.0,154700.0,586.0,8074.0,4771.0,2422.0,673.0,268.0,51.0,8848.0,40.0,16538.0,8256.0,490.0,8074.0,5207.0,2867.0,19,059,2012-12-31
"Keokuk County, Iowa",10480.0,43.6,41.6,45.5,10310.0,32.0,8.0,2.0,104.0,42688.0,21978.0,1236.0,5404.0,5404.0,5063.0,341.0,76200.0,499.0,4410.0,533.0,695.0,209.0,35.0,10.0,4918.0,3.0,10332.0,5179.0,368.0,4410.0,2788.0,1622.0,19,107,2012-12-31
"Tama County, Iowa",17746.0,42.1,41.2,42.8,15759.0,98.0,1286.0,59.0,1302.0,49244.0,24127.0,2073.0,9006.0,8983.0,8405.0,578.0,100100.0,639.0,6930.0,839.0,1304.0,403.0,104.0,38.0,8250.0,1.0,17261.0,8544.0,635.0,6930.0,5006.0,1924.0,19,171,2012-12-31
"Franklin County, Iowa",10650.0,43.0,39.5,45.0,9782.0,19.0,2.0,47.0,1176.0,49144.0,25102.0,1222.0,5640.0,5640.0,5398.0,242.0,85200.0,532.0,4260.0,625.0,835.0,234.0,46.0,21.0,5328.0,8.0,10506.0,5232.0,375.0,4260.0,3038.0,1222.0,19,069,2012-12-31
"Cedar County, Iowa",18446.0,42.8,41.9,43.7,18045.0,16.0,11.0,121.0,288.0,58433.0,26604.0,1502.0,10375.0,10359.0,9934.0,425.0,134000.0,653.0,7594.0,466.0,1821.0,435.0,162.0,114.0,9805.0,0.0,18193.0,8875.0,723.0,7594.0,5237.0,2357.0,19,031,2012-12-31
"Floyd County, Iowa",16204.0,43.6,42.8,44.2,15605.0,224.0,0.0,159.0,323.0,42386.0,23480.0,1951.0,8407.0,8407.0,7871.0,536.0,89200.0,501.0,6913.0,607.0,1244.0,466.0,78.0,35.0,7611.0,29.0,15946.0,7826.0,622.0,6913.0,4546.0,2367.0,19,067,2012-12-31
"Louisa County, Iowa",11448.0,39.3,38.7,40.2,10659.0,125.0,0.0,59.0,1834.0,49905.0,23149.0,1328.0,6093.0,6093.0,5614.0,479.0,94100.0,597.0,4312.0,702.0,784.0,184.0,44.0,7.0,5518.0,2.0,11281.0,5737.0,450.0,4312.0,3079.0,1233.0,19,115,2012-12-31
"Humboldt County, Iowa",9818.0,44.4,42.2,45.7,9552.0,13.0,7.0,20.0,347.0,48710.0,26616.0,1071.0,4998.0,4993.0,4811.0,182.0,83400.0,567.0,4272.0,421.0,875.0,272.0,19.0,11.0,4769.0,20.0,9659.0,4767.0,369.0,4272.0,2796.0,1476.0,19,091,2012-12-31
"Washington County, Iowa",21765.0,41.9,40.8,43.4,20625.0,185.0,6.0,58.0,1120.0,52636.0,25438.0,2354.0,12018.0,12015.0,11492.0,523.0,116900.0,633.0,8926.0,553.0,2142.0,534.0,208.0,90.0,11183.0,63.0,21457.0,10541.0,835.0,8926.0,5936.0,2990.0,19,183,2012-12-31
"Cherokee County, Iowa",12011.0,47.3,45.2,49.0,11650.0,36.0,35.0,24.0,286.0,47816.0,25801.0,793.0,6472.0,6467.0,6289.0,178.0,78800.0,498.0,5399.0,388.0,1263.0,259.0,79.0,43.0,6204.0,10.0,11641.0,5842.0,368.0,5399.0,3393.0,2006.0,19,035,2012-12-31
"Des Moines County, Iowa",40268.0,41.8,39.6,43.8,36857.0,2061.0,97.0,343.0,1079.0,43427.0,24225.0,5724.0,20232.0,20178.0,18645.0,1533.0,94500.0,614.0,16933.0,1608.0,3778.0,1227.0,365.0,85.0,18450.0,131.0,39602.0,19180.0,1434.0,16933.0,11086.0,5847.0,19,057,2012-12-31
"Kossuth County, Iowa",15510.0,46.9,45.8,47.7,15243.0,34.0,8.0,73.0,220.0,49431.0,29333.0,1266.0,8126.0,8126.0,7893.0,233.0,88300.0,494.0,6750.0,731.0,1483.0,392.0,75.0,40.0,7807.0,51.0,15222.0,7537.0,528.0,6750.0,4348.0,2402.0,19,109,2012-12-31
"Muscatine County, Iowa",42729.0,38.0,37.1,39.2,39782.0,574.0,124.0,428.0,6764.0,51675.0,24386.0,6333.0,22586.0,22570.0,20950.0,1620.0,120600.0,705.0,16540.0,1387.0,3391.0,1081.0,200.0,95.0,20539.0,87.0,42256.0,20899.0,1771.0,16540.0,11502.0,5038.0,19,139,2012-12-31
"Polk County, Iowa",431811.0,34.7,33.8,35.7,368901.0,25438.0,1132.0,15608.0,32479.0,58096.0,29973.0,47976.0,245184.0,244670.0,230366.0,14304.0,153600.0,757.0,171227.0,11802.0,68804.0,19486.0,5697.0,2878.0,226602.0,3484.0,427063.0,209647.0,19683.0,171227.0,111570.0,59657.0,19,153,2012-12-31
"Woodbury County, Iowa",101948.0,35.2,34.1,36.4,85453.0,2518.0,1785.0,2547.0,13828.0,45289.0,22921.0,15059.0,54307.0,54156.0,51117.0,3039.0,97400.0,642.0,38744.0,2713.0,8932.0,3231.0,746.0,355.0,50569.0,499.0,100900.0,49511.0,4496.0,38744.0,25765.0,12979.0,19,193,2012-12-31
"Jackson County, Iowa",19807.0,43.9,42.3,45.1,18555.0,135.0,21.0,39.0,227.0,44854.0,24253.0,2404.0,10426.0,10426.0,9986.0,440.0,112700.0,543.0,8414.0,986.0,1461.0,421.0,161.0,20.0,9839.0,55.0,19585.0,9700.0,609.0,8414.0,5892.0,2522.0,19,097,2012-12-31
"Lee County, Iowa",35741.0,42.4,40.7,44.4,33447.0,1049.0,52.0,176.0,1107.0,41954.0,22117.0,5087.0,17915.0,17890.0,16444.0,1446.0,82200.0,540.0,14220.0,2042.0,2569.0,763.0,280.0,97.0,16142.0,19.0,34645.0,17221.0,1223.0,14220.0,9320.0,4900.0,19,111,2012-12-31
"Warren County, Iowa",46239.0,38.5,37.2,39.4,44988.0,218.0,31.0,171.0,884.0,62778.0,29282.0,3255.0,26111.0,26087.0,24732.0,1355.0,154600.0,707.0,17265.0,1120.0,6087.0,1554.0,396.0,218.0,24234.0,112.0,45709.0,22332.0,1927.0,17265.0,12647.0,4618.0,19,181,2012-12-31
"Plymouth County, Iowa",24911.0,42.5,40.9,43.4,24018.0,36.0,58.0,169.0,740.0,58916.0,29020.0,1281.0,14135.0,14135.0,13805.0,330.0,128300.0,591.0,9882.0,671.0,2287.0,750.0,273.0,101.0,13534.0,47.0,24625.0,12161.0,950.0,9882.0,7047.0,2835.0,19,149,2012-12-31
"Clay County, Iowa",16649.0,42.8,41.3,44.0,16053.0,48.0,29.0,67.0,472.0,46880.0,26872.0,1682.0,9210.0,9174.0,8579.0,595.0,102600.0,530.0,7260.0,789.0,1809.0,221.0,91.0,60.0,8544.0,43.0,16399.0,7993.0,626.0,7260.0,4693.0,2567.0,19,041,2012-12-31
"Delaware County, Iowa",17721.0,41.9,41.8,42.1,17463.0,24.0,11.0,18.0,145.0,51663.0,24989.0,1355.0,9891.0,9889.0,9477.0,412.0,125400.0,525.0,7104.0,918.0,1335.0,391.0,92.0,19.0,9364.0,12.0,17499.0,8740.0,693.0,7104.0,4958.0,2146.0,19,055,2012-12-31
"Wayne County, Iowa",6372.0,45.4,44.5,46.0,6277.0,5.0,6.0,26.0,75.0,38447.0,20966.0,924.0,3061.0,3059.0,2802.0,257.0,60000.0,498.0,2651.0,553.0,425.0,107.0,35.0,0.0,2719.0,7.0,6250.0,3009.0,236.0,2651.0,1739.0,912.0,19,185,2012-12-31
"Scott County, Iowa",165432.0,37.4,36.4,38.3,143495.0,11980.0,415.0,3270.0,9262.0,53002.0,28764.0,20459.0,86995.0,86570.0,81635.0,4935.0,141400.0,669.0,66914.0,4935.0,22790.0,8415.0,2027.0,668.0,80524.0,401.0,163475.0,80000.0,6846.0,66914.0,42366.0,24548.0,19,163,2012-12-31
"Nemaha County, Kansas",10170.0,42.4,41.7,43.4,9932.0,102.0,38.0,0.0,129.0,46901.0,23926.0,1174.0,5299.0,5290.0,5197.0,93.0,89800.0,467.0,4046.0,514.0,912.0,236.0,38.0,26.0,5116.0,23.0,9723.0,5000.0,428.0,4046.0,2794.0,1252.0,20,131,2012-12-31
"Wyandotte County, Kansas",157274.0,33.0,31.9,34.1,96905.0,40125.0,1255.0,4167.0,41094.0,39163.0,19216.0,36334.0,79078.0,78971.0,68673.0,10298.0,96000.0,723.0,57356.0,9454.0,10016.0,3863.0,828.0,376.0,66963.0,865.0,156114.0,76823.0,8102.0,57356.0,36629.0,20727.0,20,209,2012-12-31
"Cherokee County, Kansas",21521.0,40.5,39.2,41.6,19587.0,117.0,897.0,82.0,431.0,41877.0,19522.0,3754.0,10336.0,10322.0,9731.0,591.0,71900.0,575.0,8124.0,1789.0,1284.0,660.0,39.0,21.0,9564.0,0.0,21262.0,10603.0,927.0,8124.0,5827.0,2297.0,20,021,2012-12-31
"Clay County, Kansas",8547.0,44.1,42.6,44.8,8279.0,127.0,42.0,13.0,177.0,43879.0,24286.0,1028.0,4261.0,4083.0,4015.0,68.0,87200.0,649.0,3488.0,563.0,866.0,265.0,34.0,24.0,4153.0,20.0,8225.0,3993.0,346.0,3488.0,2262.0,1226.0,20,027,2012-12-31
"Lincoln County, Kansas",3240.0,46.3,44.3,47.7,3158.0,3.0,5.0,29.0,73.0,41250.0,23939.0,390.0,1711.0,1700.0,1607.0,93.0,61000.0,527.0,1459.0,413.0,320.0,127.0,2.0,0.0,1587.0,8.0,3169.0,1583.0,118.0,1459.0,894.0,565.0,20,105,2012-12-31
"Sumner County, Kansas",24000.0,39.9,38.2,40.9,22882.0,140.0,361.0,12.0,1106.0,48105.0,23246.0,3171.0,12058.0,12026.0,11224.0,802.0,85600.0,592.0,9258.0,1607.0,2154.0,751.0,98.0,40.0,10950.0,21.0,23584.0,11781.0,980.0,9258.0,6302.0,2956.0,20,191,2012-12-31
"Trego County, Kansas",2977.0,46.8,46.5,47.4,2870.0,12.0,7.0,8.0,67.0,44063.0,22434.0,192.0,1473.0,1468.0,1450.0,18.0,69100.0,550.0,1224.0,471.0,304.0,39.0,19.0,0.0,1423.0,0.0,2882.0,1450.0,76.0,1224.0,834.0,390.0,20,195,2012-12-31
"Wilson County, Kansas",9368.0,44.1,42.6,44.9,8991.0,8.0,71.0,56.0,223.0,40414.0,19454.0,1389.0,4428.0,4424.0,4084.0,340.0,62300.0,535.0,3777.0,920.0,497.0,181.0,51.0,24.0,4010.0,4.0,9221.0,4560.0,348.0,3777.0,2613.0,1164.0,20,205,2012-12-31
"Mitchell County, Kansas",6359.0,45.1,41.8,47.2,6252.0,21.0,8.0,22.0,127.0,48046.0,25789.0,418.0,3449.0,3449.0,3394.0,55.0,70700.0,502.0,2724.0,571.0,714.0,213.0,21.0,11.0,3373.0,20.0,6153.0,3160.0,207.0,2724.0,1817.0,907.0,20,123,2012-12-31
"Ness County, Kansas",3102.0,50.9,49.2,52.7,2960.0,11.0,4.0,0.0,218.0,47870.0,30256.0,232.0,1659.0,1659.0,1624.0,35.0,53800.0,513.0,1350.0,388.0,305.0,102.0,38.0,4.0,1601.0,3.0,3036.0,1484.0,101.0,1350.0,903.0,447.0,20,135,2012-12-31
"Atchison County, Kansas",16854.0,35.8,33.6,37.7,15402.0,886.0,78.0,42.0,401.0,45666.0,21952.0,2367.0,8255.0,8237.0,7561.0,676.0,87800.0,570.0,6063.0,915.0,1356.0,646.0,37.0,144.0,7422.0,26.0,16580.0,8002.0,776.0,6063.0,4029.0,2034.0,20,005,2012-12-31
"Bourbon County, Kansas",15060.0,38.0,35.9,40.2,14112.0,438.0,79.0,104.0,313.0,38250.0,19155.0,2608.0,6919.0,6911.0,6528.0,383.0,79900.0,584.0,5740.0,1433.0,1561.0,511.0,203.0,9.0,6464.0,0.0,14841.0,7372.0,641.0,5740.0,4018.0,1722.0,20,011,2012-12-31
"Hamilton County, Kansas",2656.0,36.7,35.8,37.4,2554.0,1.0,3.0,0.0,727.0,43125.0,23559.0,255.0,1441.0,1441.0,1399.0,42.0,75700.0,498.0,1105.0,198.0,199.0,31.0,4.0,5.0,1382.0,3.0,2630.0,1374.0,145.0,1105.0,754.0,351.0,20,075,2012-12-31
"Leavenworth County, Kansas",76286.0,37.4,36.4,38.5,64073.0,6522.0,790.0,1137.0,4409.0,62035.0,26733.0,6738.0,36909.0,34722.0,31900.0,2822.0,166600.0,840.0,26167.0,2503.0,8665.0,4920.0,627.0,477.0,33141.0,90.0,68465.0,33160.0,3117.0,26167.0,18607.0,7560.0,20,103,2012-12-31
"Shawnee County, Kansas",177688.0,38.4,37.1,39.8,144807.0,14875.0,1970.0,2216.0,19166.0,47992.0,26369.0,27536.0,92555.0,92103.0,85395.0,6708.0,119400.0,698.0,73213.0,5921.0,22090.0,8171.0,2583.0,1039.0,84423.0,632.0,174247.0,84369.0,7457.0,73213.0,46507.0,26706.0,20,177,2012-12-31
"Wichita County, Kansas",2239.0,38.3,34.8,39.8,2190.0,0.0,12.0,6.0,550.0,51098.0,24533.0,205.0,1204.0,1204.0,1156.0,48.0,71500.0,650.0,908.0,141.0,182.0,38.0,0.0,8.0,1147.0,0.0,2215.0,1231.0,112.0,908.0,636.0,272.0,20,203,2012-12-31
"Chautauqua County, Kansas",3654.0,48.3,46.9,50.0,3306.0,29.0,191.0,0.0,89.0,37039.0,21544.0,542.0,1592.0,1586.0,1496.0,90.0,46100.0,604.0,1565.0,596.0,340.0,108.0,16.0,5.0,1474.0,3.0,3538.0,1796.0,145.0,1565.0,1106.0,459.0,20,019,2012-12-31
"Norton County, Kansas",5658.0,43.4,42.2,47.2,5208.0,206.0,17.0,21.0,238.0,42776.0,21518.0,500.0,2702.0,2700.0,2661.0,39.0,63600.0,479.0,2279.0,273.0,475.0,81.0,28.0,64.0,2652.0,0.0,4824.0,2353.0,144.0,2279.0,1276.0,1003.0,20,137,2012-12-31
"Reno County, Kansas",64346.0,40.0,38.0,42.2,58660.0,2004.0,358.0,325.0,5193.0,43649.0,23196.0,7368.0,31949.0,31908.0,30060.0,1848.0,90000.0,610.0,25952.0,2329.0,5782.0,2030.0,342.0,202.0,29441.0,128.0,61817.0,30116.0,2485.0,25952.0,17001.0,8951.0,20,155,2012-12-31
"Cloud County, Kansas",9479.0,43.3,41.0,45.5,9215.0,31.0,26.0,52.0,277.0,37382.0,20056.0,1406.0,4692.0,4692.0,4420.0,272.0,63800.0,523.0,3985.0,685.0,680.0,225.0,46.0,50.0,4336.0,6.0,9191.0,4469.0,323.0,3985.0,2571.0,1414.0,20,029,2012-12-31
"Edwards County, Kansas",3021.0,43.6,42.3,46.5,2868.0,9.0,0.0,21.0,536.0,43953.0,23360.0,473.0,1533.0,1533.0,1471.0,62.0,54900.0,506.0,1312.0,329.0,361.0,87.0,24.0,16.0,1456.0,10.0,2954.0,1542.0,148.0,1312.0,857.0,455.0,20,047,2012-12-31
"Haskell County, Kansas",4222.0,34.3,33.0,36.2,3686.0,11.0,49.0,25.0,1155.0,52688.0,24337.0,424.0,2274.0,2255.0,2161.0,94.0,98300.0,633.0,1423.0,243.0,299.0,99.0,15.0,9.0,2129.0,0.0,4157.0,2087.0,197.0,1423.0,1062.0,361.0,20,081,2012-12-31
"Rush County, Kansas",3262.0,49.0,47.8,50.2,3160.0,44.0,24.0,0.0,14.0,41306.0,25414.0,444.0,1761.0,1761.0,1641.0,120.0,53600.0,514.0,1516.0,295.0,297.0,103.0,24.0,14.0,1573.0,0.0,3184.0,1621.0,102.0,1516.0,881.0,635.0,20,165,2012-12-31
"Scott County, Kansas",4872.0,43.8,43.2,44.8,4547.0,7.0,31.0,0.0,738.0,58520.0,27248.0,322.0,2498.0,2498.0,2452.0,46.0,95500.0,615.0,2065.0,137.0,673.0,135.0,49.0,0.0,2436.0,0.0,4776.0,2225.0,165.0,2065.0,1455.0,610.0,20,171,2012-12-31
"Neosho County, Kansas",16501.0,40.2,39.4,41.5,15702.0,193.0,75.0,39.0,689.0,40829.0,20026.0,2787.0,8422.0,8407.0,7582.0,825.0,68900.0,512.0,6637.0,889.0,1276.0,434.0,59.0,34.0,7513.0,7.0,16233.0,8037.0,681.0,6637.0,4445.0,2192.0,20,133,2012-12-31
"Ottawa County, Kansas",6099.0,42.3,40.4,44.7,5928.0,49.0,10.0,0.0,123.0,53497.0,24426.0,570.0,3146.0,3146.0,2977.0,169.0,84800.0,625.0,2413.0,361.0,638.0,191.0,15.0,13.0,2901.0,0.0,5962.0,3078.0,232.0,2413.0,1806.0,607.0,20,143,2012-12-31
"Phillips County, Kansas",5579.0,45.7,43.8,46.9,5302.0,10.0,15.0,13.0,124.0,42838.0,23613.0,619.0,2975.0,2963.0,2844.0,119.0,61600.0,463.0,2411.0,652.0,582.0,99.0,38.0,9.0,2832.0,15.0,5449.0,2716.0,185.0,2411.0,1573.0,838.0,20,147,2012-12-31
"Barber County, Kansas",4867.0,46.4,46.2,46.5,4708.0,8.0,14.0,0.0,91.0,43048.0,25276.0,447.0,2589.0,2589.0,2542.0,47.0,58000.0,517.0,2251.0,558.0,493.0,155.0,35.0,6.0,2491.0,1.0,4834.0,2423.0,194.0,2251.0,1437.0,814.0,20,007,2012-12-31
"Decatur County, Kansas",2939.0,51.4,49.7,52.4,2849.0,27.0,14.0,7.0,28.0,38750.0,22858.0,341.0,1448.0,1448.0,1389.0,59.0,54500.0,478.0,1481.0,324.0,392.0,79.0,28.0,0.0,1339.0,0.0,2826.0,1405.0,94.0,1481.0,914.0,567.0,20,039,2012-12-31
"Jefferson County, Kansas",19036.0,42.9,42.3,43.6,18282.0,46.0,202.0,11.0,371.0,58434.0,26974.0,1382.0,10067.0,10062.0,9496.0,566.0,131700.0,704.0,7455.0,701.0,2001.0,687.0,143.0,177.0,9295.0,15.0,18805.0,9588.0,655.0,7455.0,5495.0,1960.0,20,087,2012-12-31
"Kingman County, Kansas",7876.0,44.6,41.7,46.6,7648.0,42.0,49.0,0.0,202.0,47801.0,23870.0,944.0,3689.0,3689.0,3529.0,160.0,87600.0,612.0,3253.0,566.0,729.0,253.0,109.0,2.0,3495.0,0.0,7648.0,3841.0,340.0,3253.0,2219.0,1034.0,20,095,2012-12-31
"Stanton County, Kansas",2200.0,35.5,34.6,37.9,1709.0,23.0,7.0,14.0,901.0,51823.0,22053.0,110.0,1139.0,1139.0,1078.0,61.0,85200.0,532.0,757.0,167.0,202.0,44.0,0.0,1.0,1016.0,2.0,2148.0,1083.0,92.0,757.0,573.0,184.0,20,187,2012-12-31
"Meade County, Kansas",4504.0,40.0,37.0,40.9,3977.0,41.0,6.0,35.0,689.0,49846.0,25644.0,417.0,2297.0,2297.0,2210.0,87.0,83600.0,619.0,1764.0,225.0,485.0,159.0,34.0,8.0,2129.0,0.0,4384.0,2259.0,275.0,1764.0,1321.0,443.0,20,119,2012-12-31
"Montgomery County, Kansas",35167.0,39.7,37.7,41.4,29492.0,2019.0,625.0,250.0,1829.0,41073.0,21696.0,5908.0,17514.0,17459.0,15473.0,1986.0,72500.0,558.0,14131.0,2464.0,2809.0,1048.0,249.0,95.0,15288.0,13.0,34647.0,17099.0,1466.0,14131.0,9303.0,4828.0,20,125,2012-12-31
"Pratt County, Kansas",9670.0,40.5,36.0,44.2,9170.0,106.0,51.0,53.0,540.0,43880.0,25902.0,952.0,5047.0,5041.0,4816.0,225.0,73600.0,586.0,4026.0,503.0,945.0,506.0,66.0,19.0,4768.0,3.0,9517.0,4746.0,459.0,4026.0,2549.0,1477.0,20,151,2012-12-31
"Rawlins County, Kansas",2555.0,50.8,50.2,51.3,2483.0,5.0,9.0,0.0,87.0,40896.0,26396.0,349.0,1323.0,1323.0,1295.0,28.0,60600.0,527.0,1219.0,244.0,326.0,46.0,22.0,11.0,1243.0,0.0,2532.0,1270.0,84.0,1219.0,793.0,426.0,20,153,2012-12-31
"Anderson County, Kansas",8066.0,43.0,41.7,43.3,7730.0,22.0,11.0,0.0,11.0,43060.0,21757.0,1214.0,4007.0,4007.0,3741.0,266.0,87300.0,539.0,3280.0,442.0,665.0,228.0,73.0,0.0,3697.0,2.0,7932.0,3940.0,382.0,3280.0,2329.0,951.0,20,003,2012-12-31
"Ellsworth County, Kansas",6477.0,44.2,40.5,48.7,5971.0,300.0,19.0,9.0,328.0,46350.0,23437.0,368.0,3165.0,3160.0,2992.0,168.0,71100.0,487.0,2612.0,614.0,643.0,214.0,38.0,53.0,2941.0,4.0,5479.0,2722.0,170.0,2612.0,1680.0,932.0,20,053,2012-12-31
"Geary County, Kansas",34110.0,27.4,26.6,27.9,23307.0,6060.0,208.0,1231.0,4321.0,47879.0,21969.0,3574.0,17755.0,14244.0,13212.0,1032.0,130600.0,910.0,12180.0,2358.0,2475.0,1054.0,121.0,138.0,16606.0,10.0,30379.0,13961.0,2224.0,12180.0,8472.0,3708.0,20,061,2012-12-31
"Ford County, Kansas",33725.0,30.5,30.1,30.9,29712.0,597.0,301.0,464.0,17165.0,50577.0,20398.0,5404.0,17354.0,17320.0,16194.0,1126.0,87300.0,600.0,11019.0,1013.0,2476.0,747.0,161.0,95.0,15953.0,77.0,33216.0,16974.0,1944.0,11019.0,8009.0,3010.0,20,057,2012-12-31
"Russell County, Kansas",6926.0,47.1,44.4,48.8,6683.0,67.0,28.0,0.0,120.0,40551.0,27606.0,742.0,3671.0,3653.0,3498.0,155.0,64800.0,629.0,3264.0,646.0,683.0,232.0,65.0,15.0,3450.0,0.0,6796.0,3380.0,214.0,3264.0,2068.0,1196.0,20,167,2012-12-31
"Marshall County, Kansas",10083.0,44.9,43.3,46.2,9839.0,24.0,18.0,85.0,190.0,41867.0,22606.0,1213.0,5310.0,5265.0,5099.0,166.0,77700.0,503.0,4324.0,569.0,673.0,143.0,48.0,21.0,5085.0,17.0,9831.0,4812.0,334.0,4324.0,2773.0,1551.0,20,117,2012-12-31
"Allen County, Kansas",13364.0,40.8,39.5,42.3,12512.0,266.0,83.0,85.0,385.0,39714.0,20521.0,2222.0,6831.0,6831.0,6248.0,583.0,63400.0,531.0,5577.0,658.0,1074.0,344.0,114.0,25.0,6166.0,15.0,13200.0,6440.0,464.0,5577.0,3691.0,1886.0,20,001,2012-12-31
"Cheyenne County, Kansas",2724.0,49.7,48.0,51.7,2682.0,0.0,5.0,27.0,137.0,39167.0,23111.0,256.0,1369.0,1369.0,1328.0,41.0,72600.0,531.0,1312.0,207.0,313.0,73.0,17.0,26.0,1307.0,0.0,2676.0,1360.0,92.0,1312.0,842.0,470.0,20,023,2012-12-31
"Cowley County, Kansas",36259.0,38.4,37.0,39.8,31749.0,1054.0,1002.0,610.0,3324.0,41905.0,21245.0,6217.0,17358.0,17339.0,15960.0,1379.0,79900.0,609.0,13721.0,2312.0,2872.0,1325.0,241.0,135.0,15738.0,22.0,35213.0,17275.0,1413.0,13721.0,8946.0,4775.0,20,035,2012-12-31
"Elk County, Kansas",2856.0,49.0,46.8,50.4,2710.0,24.0,11.0,16.0,81.0,33239.0,19816.0,507.0,1264.0,1264.0,1154.0,110.0,53400.0,439.0,1232.0,525.0,256.0,79.0,38.0,5.0,1121.0,0.0,2781.0,1385.0,93.0,1232.0,826.0,406.0,20,049,2012-12-31
"Franklin County, Kansas",25916.0,38.6,36.4,40.3,24370.0,185.0,121.0,98.0,930.0,50240.0,23193.0,3078.0,13868.0,13864.0,12997.0,867.0,120000.0,719.0,10108.0,1047.0,2316.0,725.0,213.0,81.0,12538.0,22.0,25712.0,12731.0,1100.0,10108.0,7000.0,3108.0,20,059,2012-12-31
"Hodgeman County, Kansas",1949.0,47.9,47.5,48.2,1931.0,1.0,0.0,0.0,191.0,44318.0,28353.0,104.0,966.0,958.0,923.0,35.0,72400.0,527.0,810.0,225.0,250.0,63.0,0.0,3.0,927.0,0.0,1918.0,963.0,52.0,810.0,564.0,246.0,20,083,2012-12-31
"Jewell County, Kansas",3085.0,51.7,50.2,54.1,3004.0,12.0,7.0,24.0,62.0,38462.0,22371.0,382.0,1568.0,1568.0,1519.0,49.0,50500.0,440.0,1448.0,598.0,320.0,63.0,22.0,5.0,1509.0,0.0,3044.0,1547.0,95.0,1448.0,946.0,502.0,20,089,2012-12-31
"Kearny County, Kansas",3952.0,35.7,32.5,37.7,3577.0,18.0,9.0,0.0,1134.0,47069.0,21298.0,372.0,1938.0,1938.0,1885.0,53.0,92000.0,556.0,1384.0,181.0,284.0,71.0,11.0,5.0,1835.0,2.0,3866.0,2012.0,254.0,1384.0,1025.0,359.0,20,093,2012-12-31
"Rice County, Kansas",10077.0,38.7,37.6,41.3,9206.0,57.0,182.0,121.0,994.0,45703.0,22124.0,1572.0,5202.0,5199.0,4890.0,309.0,71200.0,552.0,3864.0,681.0,889.0,377.0,48.0,39.0,4693.0,12.0,9919.0,4769.0,268.0,3864.0,2602.0,1262.0,20,159,2012-12-31
"Stafford County, Kansas",4398.0,45.7,44.7,46.8,4174.0,27.0,37.0,12.0,529.0,43232.0,23643.0,530.0,2266.0,2266.0,2197.0,69.0,59300.0,476.0,1893.0,430.0,493.0,113.0,23.0,9.0,2148.0,0.0,4327.0,2168.0,145.0,1893.0,1212.0,681.0,20,185,2012-12-31
"McPherson County, Kansas",29208.0,41.8,40.3,43.5,28006.0,280.0,168.0,208.0,1030.0,54171.0,27161.0,2237.0,15613.0,15601.0,15092.0,509.0,121400.0,609.0,11528.0,1199.0,3328.0,1151.0,247.0,164.0,14905.0,6.0,28599.0,14168.0,1077.0,11528.0,8078.0,3450.0,20,113,2012-12-31
"Osage County, Kansas",16300.0,42.6,42.1,42.9,15757.0,68.0,99.0,63.0,349.0,50243.0,24358.0,1578.0,8576.0,8548.0,7935.0,613.0,96200.0,656.0,6557.0,943.0,1548.0,529.0,108.0,57.0,7714.0,25.0,16073.0,8045.0,643.0,6557.0,4682.0,1875.0,20,139,2012-12-31
"Greeley County, Kansas",1234.0,49.2,49.7,47.9,1172.0,10.0,0.0,2.0,190.0,52212.0,28245.0,89.0,670.0,670.0,662.0,8.0,76600.0,704.0,493.0,136.0,104.0,49.0,8.0,3.0,651.0,0.0,1208.0,582.0,18.0,493.0,365.0,128.0,20,071,2012-12-31
"Coffey County, Kansas",8553.0,44.0,42.9,44.9,8287.0,56.0,46.0,25.0,175.0,50106.0,25935.0,828.0,4437.0,4436.0,4157.0,279.0,102200.0,512.0,3494.0,484.0,878.0,239.0,44.0,20.0,4062.0,17.0,8417.0,4214.0,327.0,3494.0,2444.0,1050.0,20,031,2012-12-31
"Crawford County, Kansas",39133.0,32.7,30.6,35.3,36047.0,847.0,374.0,577.0,1778.0,36927.0,20508.0,7578.0,19509.0,19497.0,18018.0,1479.0,83400.0,657.0,15294.0,2527.0,3867.0,1585.0,407.0,402.0,17594.0,20.0,38436.0,19162.0,1693.0,15294.0,9162.0,6132.0,20,037,2012-12-31
