NAME_Geographic Area Name,B01001_001E_Total Population,B01002_001E_Median Age,B01002_002E_Median Age (Male),B01002_003E_Median Age (Female),B02001_002E_White Population,B02001_003E_Black Population,B02001_004E_American Indian Population,B02001_005E_Asian Population,B03003_003E_Hispanic or Latino Population,B19013_001E_Median Household Income,B19301_001E_Per Capita Income,B17001_002E_Population Below Poverty Level,B23025_002E_Total Labor Force,B23025_003E_Labor Force - Employed,B23025_004E_Labor Force - Unemployed,B23025_005E_Not in Labor Force,B25077_001E_Median Home Value,B25064_001E_Median Gross Rent,B25002_002E_Occupied Housing Units,B25002_003E_Vacant Housing Units,B15003_022E_Bachelor's Degree,B15003_023E_Master's Degree,B15003_024E_Professional Degree,B15003_025E_Doctorate Degree,B08301_001E_Total Commuters,B08301_010E_Public Transportation Commuters,B27001_001E_Total Healthcare Coverage,B27001_002E_With Health Insurance,B27001_003E_No Health Insurance,B11001_001E_Total Households,B11001_002E_Family Households,B11001_007E_Non-family Households,state,county,year
"Denver County, Colorado",633777.0,34.0,33.8,34.2,473269.0,61868.0,7045.0,22301.0,197760.0,51800.0,34423.0,113930.0,363279.0,362909.0,334730.0,28179.0,257500.0,913.0,271054.0,19570.0,117528.0,50483.0,16869.0,8024.0,329735.0,22814.0,627155.0,313174.0,26703.0,271054.0,130387.0,140667.0,08,031,2014-12-31
"Kiowa County, Colorado",1407.0,40.4,41.3,38.5,1330.0,11.0,6.0,1.0,85.0,39375.0,22173.0,203.0,724.0,723.0,700.0,23.0,76400.0,683.0,559.0,231.0,126.0,36.0,6.0,6.0,688.0,2.0,1380.0,650.0,51.0,559.0,365.0,194.0,08,061,2014-12-31
"Baca County, Colorado",3735.0,48.1,46.6,49.2,3575.0,58.0,38.0,6.0,357.0,38625.0,22558.0,588.0,1842.0,1842.0,1774.0,68.0,71500.0,526.0,1637.0,612.0,315.0,85.0,31.0,3.0,1741.0,0.0,3619.0,1774.0,139.0,1637.0,1087.0,550.0,08,009,2014-12-31
"Gilpin County, Colorado",5557.0,43.3,42.9,43.4,5132.0,20.0,6.0,18.0,447.0,65851.0,37375.0,568.0,3175.0,3175.0,2993.0,182.0,260000.0,1043.0,2463.0,945.0,765.0,339.0,48.0,87.0,2976.0,44.0,5506.0,2810.0,201.0,2463.0,1395.0,1068.0,08,047,2014-12-31
"Kit Carson County, Colorado",8122.0,38.4,37.8,40.4,7443.0,279.0,128.0,39.0,1548.0,41495.0,21330.0,1135.0,3810.0,3807.0,3558.0,249.0,121600.0,644.0,3053.0,446.0,515.0,173.0,84.0,0.0,3505.0,0.0,7326.0,3755.0,363.0,3053.0,2061.0,992.0,08,063,2014-12-31
"Gunnison County, Colorado",15503.0,34.2,33.5,34.8,14852.0,77.0,92.0,144.0,1362.0,51371.0,27070.0,2570.0,9720.0,9720.0,8867.0,853.0,325800.0,882.0,6336.0,5164.0,3986.0,1006.0,102.0,216.0,8725.0,184.0,15441.0,8369.0,545.0,6336.0,3604.0,2732.0,08,051,2014-12-31
"Jefferson County, Colorado",546162.0,40.4,38.9,41.8,496471.0,5869.0,4884.0,13961.0,81148.0,69698.0,36427.0,47009.0,308558.0,308312.0,286798.0,21514.0,267200.0,1008.0,220814.0,10448.0,99724.0,42979.0,8529.0,5903.0,282350.0,9069.0,539944.0,266922.0,18249.0,220814.0,143112.0,77702.0,08,059,2014-12-31
"Ouray County, Colorado",4532.0,52.5,50.9,53.4,4421.0,0.0,28.0,5.0,270.0,60701.0,32562.0,334.0,2426.0,2426.0,2172.0,254.0,389600.0,1053.0,1969.0,1099.0,1084.0,483.0,129.0,125.0,2084.0,7.0,4530.0,2228.0,66.0,1969.0,1272.0,697.0,08,091,2014-12-31
"Rio Blanco County, Colorado",6739.0,36.8,36.4,37.2,6405.0,32.0,139.0,42.0,706.0,63910.0,27776.0,1085.0,3530.0,3530.0,3384.0,146.0,199800.0,736.0,2644.0,684.0,612.0,257.0,7.0,54.0,3312.0,106.0,6657.0,3406.0,285.0,2644.0,1825.0,819.0,08,103,2014-12-31
"Weld County, Colorado",265066.0,33.7,33.2,34.1,229905.0,2872.0,2390.0,3496.0,75658.0,58100.0,25959.0,34898.0,136143.0,135951.0,125738.0,10213.0,196100.0,868.0,92369.0,5535.0,29121.0,10347.0,1675.0,1589.0,123784.0,765.0,262181.0,130733.0,12360.0,92369.0,66401.0,25968.0,08,123,2014-12-31
"Conejos County, Colorado",8276.0,38.5,38.6,38.4,7417.0,8.0,141.0,8.0,4530.0,37357.0,18247.0,1522.0,3399.0,3399.0,3085.0,314.0,111000.0,538.0,3023.0,1263.0,776.0,246.0,22.0,26.0,3029.0,13.0,8216.0,4060.0,417.0,3023.0,2197.0,826.0,08,021,2014-12-31
"Costilla County, Colorado",3578.0,50.6,48.0,52.7,3207.0,0.0,25.0,27.0,2320.0,33594.0,20592.0,893.0,1474.0,1474.0,1251.0,223.0,101200.0,614.0,1396.0,1261.0,227.0,222.0,14.0,13.0,1241.0,16.0,3578.0,1885.0,114.0,1396.0,847.0,549.0,08,023,2014-12-31
"Douglas County, Colorado",299794.0,37.2,36.7,37.8,272630.0,2985.0,779.0,11588.0,23870.0,102626.0,44105.0,12240.0,162583.0,162251.0,154549.0,7702.0,340300.0,1353.0,105404.0,4431.0,72660.0,27170.0,4716.0,3258.0,151982.0,2924.0,298922.0,148086.0,13137.0,105404.0,82156.0,23248.0,08,035,2014-12-31
"Eagle County, Colorado",52233.0,35.1,34.6,35.6,46882.0,548.0,276.0,251.0,15692.0,73774.0,39355.0,5166.0,33296.0,33268.0,31604.0,1664.0,435600.0,1231.0,18038.0,13354.0,12658.0,2992.0,932.0,244.0,31028.0,2580.0,52136.0,28089.0,2015.0,18038.0,11674.0,6364.0,08,037,2014-12-31
"La Plata County, Colorado",52547.0,38.5,37.3,40.2,46210.0,204.0,3032.0,361.0,6454.0,58456.0,31016.0,5609.0,28966.0,28958.0,27219.0,1739.0,333100.0,1026.0,21124.0,5031.0,10022.0,3838.0,1100.0,812.0,26524.0,529.0,51990.0,26278.0,1723.0,21124.0,12778.0,8346.0,08,067,2014-12-31
"Moffat County, Colorado",13286.0,36.7,35.3,37.5,12331.0,25.0,305.0,115.0,1896.0,50123.0,24623.0,1516.0,6978.0,6978.0,6593.0,385.0,177700.0,739.0,4890.0,1291.0,942.0,223.0,21.0,47.0,6477.0,68.0,13139.0,6856.0,673.0,4890.0,3139.0,1751.0,08,081,2014-12-31
"Rio Grande County, Colorado",11840.0,40.6,39.1,42.2,9714.0,48.0,303.0,41.0,5166.0,38673.0,21104.0,2311.0,5447.0,5420.0,4943.0,477.0,126300.0,569.0,4741.0,1896.0,1000.0,525.0,79.0,57.0,4810.0,16.0,11585.0,5745.0,456.0,4741.0,3102.0,1639.0,08,105,2014-12-31
"Bent County, Colorado",6000.0,40.9,38.2,49.6,4845.0,724.0,157.0,56.0,1863.0,39053.0,15402.0,703.0,1636.0,1636.0,1471.0,165.0,69800.0,706.0,1788.0,391.0,245.0,98.0,15.0,5.0,1450.0,3.0,3853.0,1954.0,155.0,1788.0,1209.0,579.0,08,011,2014-12-31
"Crowley County, Colorado",5558.0,39.9,40.2,38.1,4621.0,438.0,151.0,31.0,1651.0,31534.0,11726.0,1137.0,1944.0,1944.0,1384.0,560.0,73700.0,600.0,1173.0,380.0,271.0,107.0,20.0,7.0,1378.0,0.0,4038.0,2021.0,133.0,1173.0,770.0,403.0,08,025,2014-12-31
"San Juan County, Colorado",653.0,45.3,37.8,46.4,608.0,0.0,6.0,10.0,142.0,37679.0,25926.0,108.0,449.0,449.0,366.0,83.0,230300.0,833.0,338.0,390.0,110.0,28.0,0.0,2.0,366.0,8.0,653.0,370.0,17.0,338.0,151.0,187.0,08,111,2014-12-31
"Jackson County, Colorado",1389.0,46.5,46.6,46.0,1283.0,1.0,13.0,5.0,257.0,45606.0,25818.0,203.0,796.0,796.0,786.0,10.0,124800.0,708.0,644.0,629.0,127.0,39.0,11.0,8.0,777.0,6.0,1377.0,746.0,42.0,644.0,389.0,255.0,08,057,2014-12-31
"Logan County, Colorado",22604.0,37.1,36.4,40.2,20866.0,287.0,194.0,350.0,3589.0,41749.0,23533.0,3630.0,12048.0,12017.0,10603.0,1414.0,122300.0,634.0,7825.0,1140.0,1401.0,673.0,142.0,176.0,10450.0,21.0,22002.0,11898.0,624.0,7825.0,4932.0,2893.0,08,075,2014-12-31
"Montezuma County, Colorado",25569.0,43.1,42.2,44.2,21246.0,75.0,3107.0,111.0,3020.0,43431.0,23611.0,4636.0,12325.0,12307.0,11126.0,1181.0,184300.0,713.0,10659.0,1374.0,2768.0,1523.0,264.0,173.0,10940.0,19.0,25322.0,12483.0,947.0,10659.0,6974.0,3685.0,08,083,2014-12-31
"Teller County, Colorado",23363.0,48.8,48.2,49.1,22000.0,211.0,109.0,233.0,1379.0,62559.0,31732.0,1664.0,12686.0,12604.0,11454.0,1150.0,232300.0,961.0,9611.0,3079.0,3012.0,1805.0,279.0,277.0,11352.0,87.0,23048.0,11562.0,522.0,9611.0,6870.0,2741.0,08,119,2014-12-31
"Boulder County, Colorado",305166.0,35.7,34.4,37.1,267572.0,2821.0,1599.0,12746.0,41482.0,69407.0,38524.0,43057.0,174870.0,174772.0,162646.0,12126.0,358000.0,1149.0,121526.0,7074.0,61713.0,34828.0,6617.0,10678.0,158990.0,8604.0,303004.0,152108.0,10264.0,121526.0,71826.0,49700.0,08,013,2014-12-31
"Las Animas County, Colorado",14789.0,44.6,42.9,46.6,12504.0,192.0,304.0,89.0,6235.0,45707.0,23365.0,2323.0,6914.0,6911.0,6287.0,624.0,151200.0,761.0,5890.0,2351.0,1252.0,457.0,142.0,32.0,6156.0,58.0,14422.0,7301.0,520.0,5890.0,3880.0,2010.0,08,071,2014-12-31
"Lincoln County, Colorado",5462.0,38.7,38.0,44.7,4594.0,665.0,104.0,4.0,712.0,43701.0,17594.0,620.0,1796.0,1796.0,1654.0,142.0,124300.0,677.0,1757.0,440.0,525.0,109.0,20.0,3.0,1640.0,0.0,3812.0,1647.0,171.0,1757.0,1158.0,599.0,08,073,2014-12-31
"Routt County, Colorado",23428.0,39.9,39.2,40.7,22103.0,119.0,97.0,291.0,1601.0,61095.0,35019.0,2397.0,14688.0,14664.0,13738.0,926.0,378100.0,1150.0,9573.0,6760.0,5276.0,1998.0,623.0,220.0,13377.0,404.0,23301.0,12230.0,606.0,9573.0,5958.0,3615.0,08,107,2014-12-31
"Alamosa County, Colorado",16111.0,30.8,30.8,30.8,13666.0,294.0,317.0,285.0,7339.0,31400.0,19481.0,4192.0,7118.0,7118.0,6359.0,759.0,142100.0,622.0,5993.0,634.0,1289.0,697.0,140.0,128.0,6256.0,44.0,15703.0,7548.0,677.0,5993.0,3592.0,2401.0,08,003,2014-12-31
"Clear Creek County, Colorado",9114.0,48.0,48.2,47.7,8601.0,130.0,65.0,83.0,478.0,68531.0,42446.0,828.0,5555.0,5545.0,5140.0,405.0,273400.0,795.0,4103.0,1590.0,1812.0,764.0,83.0,235.0,4983.0,89.0,8982.0,4578.0,204.0,4103.0,2504.0,1599.0,08,019,2014-12-31
"Fremont County, Colorado",46879.0,43.3,40.1,48.8,40496.0,2788.0,766.0,563.0,6006.0,40569.0,19161.0,6274.0,15637.0,15547.0,14114.0,1433.0,157400.0,697.0,16600.0,2599.0,3549.0,1671.0,278.0,175.0,14020.0,70.0,35862.0,17157.0,1133.0,16600.0,10670.0,5930.0,08,043,2014-12-31
"Pueblo County, Colorado",160757.0,38.8,37.4,40.4,126386.0,3374.0,3950.0,1183.0,67523.0,41974.0,22229.0,30102.0,73695.0,73421.0,65240.0,8181.0,137600.0,761.0,62829.0,6955.0,14294.0,6720.0,1047.0,871.0,64429.0,680.0,156929.0,77011.0,6321.0,62829.0,40041.0,22788.0,08,101,2014-12-31
"Montrose County, Colorado",40885.0,43.5,41.7,45.0,37489.0,276.0,363.0,210.0,8199.0,44885.0,23408.0,6915.0,19486.0,19471.0,17539.0,1932.0,194600.0,829.0,16815.0,1465.0,4181.0,2261.0,336.0,283.0,17155.0,30.0,40455.0,19857.0,1437.0,16815.0,11470.0,5345.0,08,085,2014-12-31
"Morgan County, Colorado",28342.0,36.5,35.5,37.5,25350.0,747.0,155.0,34.0,9811.0,46223.0,21297.0,3404.0,13948.0,13948.0,13137.0,811.0,135000.0,736.0,10443.0,1022.0,1606.0,671.0,188.0,54.0,12922.0,51.0,27793.0,13726.0,1277.0,10443.0,7556.0,2887.0,08,087,2014-12-31
"Park County, Colorado",16174.0,48.4,48.9,48.2,15508.0,7.0,211.0,92.0,869.0,60800.0,31838.0,1329.0,9606.0,9573.0,8936.0,637.0,244300.0,1087.0,7184.0,6891.0,2827.0,893.0,63.0,156.0,8824.0,151.0,16022.0,8379.0,402.0,7184.0,4703.0,2481.0,08,093,2014-12-31
"Saguache County, Colorado",6211.0,45.2,44.9,46.2,5309.0,24.0,68.0,31.0,2436.0,33398.0,20569.0,1547.0,2924.0,2924.0,2592.0,332.0,142200.0,639.0,2598.0,1291.0,718.0,323.0,19.0,58.0,2563.0,8.0,6176.0,3140.0,224.0,2598.0,1473.0,1125.0,08,109,2014-12-31
"Mesa County, Colorado",147509.0,38.2,36.6,39.8,135965.0,1060.0,1168.0,904.0,20161.0,48610.0,26518.0,22726.0,73943.0,73943.0,67168.0,6775.0,203200.0,841.0,58966.0,4264.0,16525.0,6044.0,1140.0,1192.0,66035.0,256.0,146218.0,72634.0,6081.0,58966.0,38386.0,20580.0,08,077,2014-12-31
"Prowers County, Colorado",12359.0,37.4,35.7,39.1,11667.0,51.0,133.0,61.0,4435.0,35408.0,19039.0,2618.0,5917.0,5873.0,5290.0,583.0,86200.0,548.0,4925.0,985.0,740.0,250.0,56.0,41.0,5311.0,1.0,12170.0,6056.0,595.0,4925.0,3396.0,1529.0,08,099,2014-12-31
"Hinsdale County, Colorado",871.0,57.5,56.9,57.7,854.0,0.0,0.0,0.0,19.0,55682.0,36046.0,65.0,431.0,431.0,413.0,18.0,264800.0,722.0,418.0,1029.0,196.0,72.0,22.0,20.0,401.0,0.0,871.0,404.0,36.0,418.0,281.0,137.0,08,053,2014-12-31
"El Paso County, Colorado",645707.0,33.6,32.1,35.5,521280.0,38506.0,4119.0,17095.0,101403.0,57487.0,29314.0,78493.0,341181.0,313723.0,284443.0,29280.0,214300.0,941.0,240154.0,16711.0,87758.0,43592.0,6888.0,5453.0,305692.0,2388.0,615083.0,298052.0,28222.0,240154.0,163634.0,76520.0,08,041,2014-12-31
"Washington County, Colorado",4781.0,44.1,41.5,45.8,4607.0,49.0,13.0,6.0,434.0,44271.0,24326.0,580.0,2328.0,2328.0,2200.0,128.0,111500.0,580.0,1986.0,432.0,444.0,136.0,12.0,4.0,2113.0,17.0,4528.0,2288.0,163.0,1986.0,1374.0,612.0,08,121,2014-12-31
"Grand County, Colorado",14478.0,42.0,40.6,42.7,13269.0,91.0,25.0,210.0,1101.0,64109.0,31713.0,1736.0,8627.0,8627.0,8151.0,476.0,292700.0,982.0,5208.0,11173.0,2875.0,630.0,234.0,52.0,8052.0,124.0,14417.0,7768.0,490.0,5208.0,3262.0,1946.0,08,049,2014-12-31
"Arapahoe County, Colorado",596684.0,36.0,34.8,37.3,439517.0,60541.0,3908.0,31069.0,110721.0,62213.0,33574.0,68985.0,331589.0,329948.0,303135.0,26813.0,235600.0,1029.0,228267.0,12219.0,101636.0,40015.0,9435.0,4914.0,299208.0,13836.0,591703.0,290171.0,25272.0,228267.0,151009.0,77258.0,08,005,2014-12-31
"Otero County, Colorado",18712.0,39.8,38.9,40.7,16999.0,86.0,344.0,178.0,7642.0,32594.0,18868.0,4661.0,8241.0,8241.0,7331.0,910.0,93200.0,646.0,7381.0,1546.0,1310.0,516.0,83.0,31.0,7219.0,6.0,18459.0,9105.0,798.0,7381.0,4962.0,2419.0,08,089,2014-12-31
"Broomfield County, Colorado",59027.0,37.4,36.5,38.0,51294.0,590.0,230.0,3541.0,6869.0,80430.0,38706.0,3717.0,32564.0,32564.0,30607.0,1957.0,284100.0,1248.0,22651.0,1246.0,12595.0,5367.0,775.0,800.0,30023.0,1273.0,58756.0,29113.0,2328.0,22651.0,15526.0,7125.0,08,014,2014-12-31
"Windham County, Connecticut",117918.0,40.2,38.8,41.5,107534.0,2592.0,349.0,1427.0,12070.0,59218.0,28044.0,12946.0,65487.0,65242.0,58328.0,6914.0,203200.0,863.0,44487.0,4675.0,10751.0,5593.0,1003.0,999.0,56504.0,360.0,116161.0,57483.0,3744.0,44487.0,30027.0,14460.0,09,015,2014-12-31
"Middlesex County, Connecticut",165534.0,43.9,43.0,44.9,147394.0,8048.0,208.0,4527.0,8726.0,77931.0,40589.0,11022.0,93719.0,93545.0,87351.0,6194.0,288300.0,1069.0,66372.0,8709.0,25901.0,16322.0,2824.0,2007.0,85908.0,1430.0,163539.0,80001.0,4761.0,66372.0,43563.0,22809.0,09,007,2014-12-31
"New Haven County, Connecticut",863148.0,39.6,38.1,40.8,649232.0,109755.0,1692.0,32080.0,137844.0,61646.0,32794.0,106282.0,465715.0,465182.0,416917.0,48265.0,250400.0,1064.0,327086.0,35116.0,106338.0,61474.0,16453.0,12604.0,408870.0,16927.0,852162.0,409917.0,28560.0,327086.0,209278.0,117808.0,09,009,2014-12-31
"Litchfield County, Connecticut",187542.0,45.4,44.4,46.6,175327.0,2959.0,275.0,3343.0,9297.0,72068.0,37696.0,12633.0,106828.0,106813.0,98661.0,8152.0,259800.0,946.0,75229.0,12261.0,27027.0,14278.0,3064.0,1318.0,96278.0,1246.0,185975.0,91661.0,5338.0,75229.0,50637.0,24592.0,09,005,2014-12-31
"Hartford County, Connecticut",897374.0,40.0,38.2,41.6,653648.0,119274.0,1900.0,41814.0,145270.0,65499.0,35307.0,105547.0,486932.0,486528.0,436608.0,49920.0,238600.0,983.0,348204.0,26251.0,124696.0,67949.0,18555.0,8256.0,426661.0,15637.0,881785.0,424310.0,30075.0,348204.0,227653.0,120551.0,09,003,2014-12-31
"New London County, Connecticut",274071.0,40.6,38.7,42.3,224950.0,15500.0,1546.0,11690.0,25384.0,66693.0,34241.0,23856.0,152534.0,145663.0,133363.0,12300.0,247700.0,1024.0,106882.0,14214.0,32268.0,20343.0,3940.0,2874.0,137534.0,2773.0,261989.0,127751.0,8956.0,106882.0,69435.0,37447.0,09,011,2014-12-31
"Tolland County, Connecticut",152251.0,38.3,36.6,39.7,136545.0,4511.0,70.0,5401.0,7157.0,79988.0,35022.0,8957.0,86743.0,86681.0,80191.0,6490.0,252400.0,1041.0,54444.0,3835.0,19109.0,11889.0,1894.0,2400.0,77492.0,1412.0,148925.0,73735.0,4097.0,54444.0,37235.0,17209.0,09,013,2014-12-31
"Fairfield County, Connecticut",934215.0,39.6,38.1,41.0,694475.0,103232.0,1996.0,45560.0,167047.0,83163.0,49688.0,83497.0,504161.0,503867.0,455515.0,48352.0,422400.0,1327.0,333502.0,29114.0,160572.0,92566.0,23755.0,9529.0,445551.0,41800.0,925315.0,451157.0,34395.0,333502.0,231729.0,101773.0,09,001,2014-12-31
"New Castle County, Delaware",545846.0,37.3,35.9,38.6,360264.0,131536.0,1216.0,26119.0,49565.0,64857.0,32616.0,59580.0,288484.0,288126.0,264630.0,23496.0,243400.0,1030.0,201543.0,17046.0,74426.0,35852.0,7810.0,7483.0,259305.0,11379.0,537421.0,258020.0,20100.0,201543.0,132832.0,68711.0,10,003,2014-12-31
"Sussex County, Delaware",203737.0,46.5,44.9,47.8,165527.0,25859.0,862.0,2202.0,18385.0,53505.0,27748.0,26583.0,96482.0,96304.0,87781.0,8523.0,231400.0,965.0,78361.0,47648.0,19116.0,9632.0,2114.0,1668.0,86209.0,855.0,200972.0,97254.0,7246.0,78361.0,53572.0,24789.0,10,005,2014-12-31
"Kent County, Delaware",167477.0,36.8,35.0,38.3,113563.0,40633.0,1056.0,3424.0,10648.0,55169.0,25259.0,20938.0,84105.0,81492.0,73692.0,7800.0,200200.0,985.0,59142.0,7510.0,15105.0,7249.0,1222.0,1087.0,74485.0,894.0,163875.0,78050.0,6978.0,59142.0,41437.0,17705.0,10,001,2014-12-31
"Washington County, Florida",24660.0,40.6,38.6,42.8,19708.0,3640.0,247.0,40.0,808.0,38563.0,17950.0,4319.0,9692.0,9674.0,8448.0,1226.0,84500.0,608.0,8381.0,2349.0,1166.0,664.0,82.0,73.0,8371.0,13.0,22250.0,10974.0,698.0,8381.0,5535.0,2846.0,12,133,2014-12-31
"Brevard County, Florida",548891.0,46.3,44.9,47.6,456683.0,56026.0,1525.0,12200.0,48070.0,48483.0,27360.0,76083.0,259181.0,257647.0,226562.0,31085.0,138500.0,904.0,221582.0,49423.0,66517.0,30191.0,5684.0,4357.0,223352.0,1310.0,542886.0,264671.0,16720.0,221582.0,141708.0,79874.0,12,009,2014-12-31
"Lake County, Florida",305010.0,46.2,44.9,47.4,254313.0,29607.0,1132.0,5685.0,39764.0,45465.0,24103.0,43155.0,134226.0,134038.0,119459.0,14579.0,137900.0,950.0,117657.0,27808.0,30933.0,11825.0,2589.0,1262.0,116915.0,357.0,301570.0,145126.0,9845.0,117657.0,81749.0,35908.0,12,069,2014-12-31
"Polk County, Florida",617323.0,40.3,39.1,41.5,486381.0,92931.0,1749.0,10449.0,115072.0,43063.0,21157.0,111170.0,274607.0,274399.0,241628.0,32771.0,107100.0,870.0,220556.0,61061.0,53596.0,18197.0,3195.0,3021.0,236739.0,1109.0,607379.0,294515.0,23495.0,220556.0,152115.0,68441.0,12,105,2014-12-31
"Glades County, Florida",13190.0,43.1,40.7,45.5,10324.0,1732.0,568.0,65.0,2817.0,33609.0,16799.0,2885.0,4520.0,4520.0,3893.0,627.0,84100.0,711.0,3846.0,3054.0,604.0,312.0,48.0,22.0,3874.0,49.0,11886.0,6110.0,535.0,3846.0,2446.0,1400.0,12,043,2014-12-31
"Jackson County, Florida",49105.0,41.1,39.5,44.1,33718.0,12924.0,166.0,316.0,2245.0,36310.0,17611.0,8782.0,18265.0,18255.0,15747.0,2508.0,86900.0,624.0,15961.0,4957.0,3197.0,1302.0,325.0,190.0,15491.0,16.0,41518.0,20291.0,1488.0,15961.0,10506.0,5455.0,12,063,2014-12-31
"Seminole County, Florida",432135.0,38.9,37.1,40.4,345365.0,49538.0,733.0,17336.0,78917.0,57875.0,28870.0,49768.0,229793.0,229528.0,205887.0,23641.0,175100.0,1059.0,147932.0,35337.0,68513.0,25209.0,6181.0,3224.0,202589.0,973.0,429628.0,207193.0,13800.0,147932.0,98345.0,49587.0,12,117,2014-12-31
"Bay County, Florida",172988.0,39.7,38.3,40.9,142262.0,18052.0,1005.0,3482.0,9069.0,47274.0,24937.0,25006.0,87246.0,84675.0,76336.0,8339.0,156500.0,932.0,67388.0,32505.0,17061.0,6524.0,1417.0,798.0,77277.0,469.0,168275.0,82175.0,6417.0,67388.0,43717.0,23671.0,12,005,2014-12-31
"Gulf County, Florida",15781.0,43.0,41.3,45.5,12215.0,2899.0,135.0,176.0,729.0,40964.0,19411.0,2213.0,6412.0,6412.0,5590.0,822.0,119900.0,842.0,5381.0,3749.0,1296.0,292.0,86.0,58.0,5449.0,30.0,13535.0,7095.0,358.0,5381.0,3710.0,1671.0,12,045,2014-12-31
"Osceola County, Florida",289449.0,35.7,34.1,37.2,220205.0,32506.0,799.0,7690.0,138512.0,44551.0,18996.0,52506.0,141839.0,141753.0,125760.0,15993.0,124500.0,1035.0,90414.0,40034.0,23639.0,7024.0,1413.0,1226.0,123452.0,2001.0,287265.0,140572.0,11472.0,90414.0,67289.0,23125.0,12,097,2014-12-31
"Walton County, Florida",57821.0,43.3,41.7,45.0,50115.0,3162.0,716.0,650.0,3313.0,44468.0,25854.0,9808.0,27173.0,27070.0,24836.0,2234.0,161100.0,993.0,22638.0,23543.0,7288.0,2265.0,637.0,344.0,24149.0,5.0,55741.0,27427.0,1951.0,22638.0,14785.0,7853.0,12,131,2014-12-31
"Jefferson County, Florida",14335.0,44.9,41.6,48.2,8615.0,5242.0,31.0,0.0,567.0,42866.0,20972.0,2078.0,5872.0,5857.0,5099.0,758.0,127100.0,665.0,5372.0,1237.0,1264.0,481.0,61.0,107.0,4979.0,10.0,12174.0,5603.0,500.0,5372.0,3686.0,1686.0,12,065,2014-12-31
"Hardee County, Florida",27549.0,33.4,32.8,34.0,22983.0,2019.0,100.0,274.0,11835.0,36094.0,15783.0,7910.0,10726.0,10712.0,9287.0,1425.0,84200.0,648.0,7534.0,2133.0,1257.0,341.0,84.0,49.0,9264.0,605.0,25843.0,13505.0,1326.0,7534.0,5775.0,1759.0,12,049,2014-12-31
"Orange County, Florida",1200241.0,34.2,33.2,35.2,780991.0,249396.0,3079.0,60313.0,337871.0,47556.0,25052.0,207658.0,651651.0,650984.0,583214.0,67770.0,161900.0,1036.0,423609.0,72357.0,158712.0,57364.0,14451.0,7479.0,573893.0,15954.0,1188523.0,581993.0,47478.0,423609.0,272230.0,151379.0,12,095,2014-12-31
"Gilchrist County, Florida",16948.0,41.3,37.3,44.8,15576.0,1043.0,38.0,39.0,855.0,40984.0,20536.0,3915.0,7033.0,7033.0,5993.0,1040.0,105300.0,719.0,6274.0,985.0,902.0,283.0,52.0,12.0,5907.0,37.0,15749.0,7770.0,521.0,6274.0,4428.0,1846.0,12,041,2014-12-31
"Alachua County, Florida",251759.0,30.5,29.8,31.4,175713.0,50882.0,717.0,13951.0,22071.0,42045.0,25020.0,60066.0,125474.0,125360.0,114660.0,10700.0,164600.0,883.0,96137.0,17178.0,31013.0,15941.0,6299.0,7444.0,112605.0,5027.0,248941.0,119669.0,8169.0,96137.0,50977.0,45160.0,12,001,2014-12-31
"Charlotte County, Florida",163151.0,56.9,55.8,57.6,147782.0,9424.0,380.0,2031.0,10287.0,44265.0,26374.0,20343.0,62814.0,62795.0,54891.0,7904.0,140900.0,900.0,70948.0,30011.0,17501.0,7038.0,2149.0,777.0,53037.0,206.0,160149.0,77152.0,3295.0,70948.0,46038.0,24910.0,12,015,2014-12-31
"Martin County, Florida",149658.0,50.5,48.6,52.0,130129.0,8503.0,677.0,1429.0,18890.0,51703.0,35183.0,17674.0,67547.0,67413.0,59938.0,7475.0,191500.0,958.0,60828.0,17737.0,21956.0,8863.0,3334.0,1438.0,58836.0,198.0,146877.0,71769.0,3859.0,60828.0,38093.0,22735.0,12,085,2014-12-31
"Sarasota County, Florida",386944.0,53.5,51.7,55.0,352049.0,17680.0,1093.0,5732.0,32402.0,50304.0,33300.0,45071.0,168708.0,168575.0,152040.0,16535.0,172800.0,1008.0,172720.0,56603.0,55967.0,26395.0,8102.0,4217.0,149545.0,1200.0,383166.0,183022.0,9432.0,172720.0,105186.0,67534.0,12,115,2014-12-31
"Citrus County, Florida",139771.0,55.0,54.0,55.7,130161.0,4289.0,513.0,2206.0,6899.0,38109.0,23495.0,23770.0,50980.0,50948.0,43783.0,7165.0,113500.0,780.0,60670.0,17205.0,11853.0,4466.0,1595.0,554.0,42893.0,69.0,137911.0,66481.0,3267.0,60670.0,38734.0,21936.0,12,017,2014-12-31
"Santa Rosa County, Florida",158240.0,39.4,38.0,40.8,137237.0,8450.0,995.0,3113.0,7654.0,58199.0,27478.0,18673.0,76562.0,72994.0,65969.0,7025.0,160200.0,1014.0,57583.0,8412.0,19039.0,7406.0,1055.0,1112.0,67729.0,105.0,150205.0,73646.0,5578.0,57583.0,41765.0,15818.0,12,113,2014-12-31
"Broward County, Florida",1815269.0,39.8,38.5,40.9,1146423.0,498880.0,4807.0,62158.0,480080.0,51574.0,28329.0,263443.0,979383.0,978177.0,867834.0,110343.0,177300.0,1179.0,667578.0,145239.0,245152.0,91946.0,29639.0,14190.0,850651.0,25710.0,1803977.0,873865.0,64645.0,667578.0,422787.0,244791.0,12,011,2014-12-31
